iteration,trainRMSE
0,"[556.5434540299697, 556.6604204257213, 556.9516083572291, 557.0251922340285, 557.2530993631727, 557.3896741836862, 557.5786617684922, 557.8389072717055, 558.0019961888893, 558.016194215204, 558.0496673361888, 558.0704329464603]"
15,"[404.13754240628407, 401.3290167355024, 401.2379643849595, 401.307761356951, 401.54752089845925, 401.6757546102909, 401.82674499925974, 402.03559868316216, 402.13902178119537, 402.1441625428261, 402.1601379305679, 402.15830691273646]"
30,"[365.5581206942591, 364.07429190415974, 364.14871092727344, 364.2103814123915, 364.414989578817, 364.50790334373914, 364.621506721802, 364.79554464923757, 364.869180781602, 364.8716838309323, 364.8790007377029, 364.8666874739304]"
45,"[332.1094941234558, 331.26012109804105, 331.3682209930043, 331.3980015061377, 331.55241093916624, 331.6030238190024, 331.67349809807155, 331.80756588769447, 331.8519593451163, 331.87646501503474, 331.9102662965577, 331.91598230746257]"
60,"[307.75874183695726, 309.66452509763604, 310.11615363156545, 310.1200626163485, 310.1916133243991, 310.1612418740309, 310.15013206009155, 310.20567965808016, 310.18929936928396, 310.1942352393488, 310.18399568393295, 310.154090268957]"
75,"[298.8127684413015, 304.06375201130896, 305.03438052899537, 305.06266966028477, 305.07333690131844, 304.9988894505542, 304.9413342044662, 304.94212009232336, 304.8978359719594, 304.93619998494825, 304.97361831332995, 305.0094527014085]"
90,"[294.5725681256692, 299.6128184653851, 300.7587515293426, 300.8764464686783, 300.9230487300404, 300.8575652674721, 300.8301111738589, 300.8866418763677, 300.89644159230994, 300.9674985059238, 301.0405698194137, 301.11483547534334]"
105,"[287.3550063115342, 295.4930839172279, 297.1366789970329, 297.54434603929326, 298.11328824656556, 298.7827237604307, 299.25709398764263, 299.29048934467545, 298.9258689397304, 298.5379496870819, 298.3081714716523, 298.22723245964715]"
120,"[261.56773733477837, 264.39737468212184, 264.6822084077304, 263.839888925607, 263.9865000163889, 265.68481856923046, 268.9336347917532, 272.5835322887306, 275.7826975750926, 278.13333436754135, 279.6963336126347, 280.6008632764988]"
135,"[239.01732812671858, 241.4828147122758, 241.17445514139752, 238.70523480382414, 237.30597034531655, 236.23065184578476, 235.2737071633235, 234.22745203930597, 234.94869504312885, 238.4157465132269, 243.48509524154062, 248.9106072273339]"
150,"[212.0224767055135, 212.6627095013138, 215.4608624355522, 218.363140992143, 221.01429668249102, 222.19365823688912, 222.2373282972669, 222.2646018529399, 223.89697490687345, 228.20353926272375, 235.2539602340436, 243.90713888681145]"
165,"[243.7227704618152, 234.13927719277, 228.3290911430171, 219.86233462897124, 213.42531615086088, 211.3746699916324, 214.56489748692297, 220.36725607921574, 222.05566759988122, 219.34278833521626, 218.44252861763522, 221.63082198582993]"
180,"[190.24751290261355, 183.3224722114139, 183.51120409572766, 183.14256631613173, 184.2188842919507, 188.3697207283642, 194.71785412006378, 199.88127369969234, 204.54198085494514, 210.83272864152698, 219.94159337742178, 231.39537510165934]"
195,"[175.9993199536338, 173.17145174358143, 172.16337123024485, 170.87063725381452, 171.68198184788216, 177.0990762579487, 183.77937146083482, 187.57497748685225, 190.5715894005803, 194.47672680980043, 203.63813658953177, 217.48960193339101]"
210,"[177.1157977547551, 174.28496129967132, 173.13180098203776, 170.71923653296713, 171.06253813061485, 175.7798205374942, 180.79444429038875, 183.82880593642855, 186.02452618555392, 187.4362710251455, 193.07605152391693, 204.93729949461357]"
225,"[173.2093260989578, 172.34628053193376, 176.25877267339536, 176.84027052850533, 172.83929533805284, 171.1985946790067, 171.20734988014712, 171.22448888657266, 174.07600280433672, 178.8495359205639, 185.46419217868757, 196.15144762350275]"
240,"[159.38812610935793, 158.9936370998971, 162.00267714168967, 162.5264807751474, 163.61550978665352, 165.22728264579533, 167.5829227496816, 168.38617311303605, 169.3544134345539, 171.63345678558161, 179.9869201798901, 195.8757630501213]"
255,"[160.50236971715213, 159.3037637501424, 162.6676294811184, 165.65601337313987, 167.95910978999743, 166.0385340635727, 161.22289601668905, 157.04791485548975, 155.89248198038516, 156.0176922669713, 158.51415698105626, 166.04056478000612]"
270,"[148.7489871204049, 150.96374062717004, 152.39409650817984, 151.30239874736097, 149.99127023388738, 148.71546643017146, 149.6234327656467, 151.19033779719106, 153.58794900908998, 156.67403157507397, 157.08303424729598, 162.76499940969552]"
285,"[145.34705350026803, 151.45380545413985, 152.60583957316555, 151.2091083193414, 150.03554181923928, 149.04127161611703, 148.68217414127045, 148.08820234958202, 148.86261070972367, 150.23177962191616, 153.04259701297883, 160.66886364830094]"
300,"[137.61729702556832, 145.54351150327474, 146.01414748768184, 143.38626146191476, 140.85493664939494, 140.09955717560123, 141.2598623690916, 142.54923888685448, 144.5066010077144, 146.1276539315909, 147.73808997957315, 155.86688144102877]"
315,"[131.83607613257175, 141.21521679544105, 142.45458043745478, 141.38006586939537, 138.6123833456836, 135.87647855350926, 136.16728785255768, 137.72758927798782, 139.61363914891348, 142.51574990316635, 143.03930735260278, 143.09828176303222]"
330,"[125.88807532598157, 138.5887454250911, 141.1953643700476, 141.5946629686293, 141.18866815498595, 140.09975750097541, 140.1714740868611, 141.62335305248945, 145.51991843803444, 147.61737811996178, 148.8275746610471, 155.1553118039737]"
345,"[126.04791126395732, 130.44154786680133, 130.1229374676547, 128.20796800413444, 127.29034749212641, 127.98678054442084, 129.58316568285235, 129.59298033048216, 129.65244193168675, 128.9621252307995, 128.30580526651102, 131.97327697245896]"
360,"[124.13966862883493, 132.87662691693646, 134.3196116243626, 134.14018445532488, 137.2650021444808, 141.79333131892977, 144.03765919866018, 141.7266690901825, 140.29448707539802, 140.53164858651576, 140.89291890395575, 146.13772663838273]"
375,"[121.78256403513353, 120.26788393314769, 120.19960398700734, 120.74380704281532, 121.49809345316993, 122.71247418038986, 124.22085831964505, 124.2708710042689, 124.10164793357643, 122.98784693376246, 123.72457706494048, 129.77106241262825]"
390,"[119.40642041575325, 116.60892251156841, 115.24293166213248, 116.09040519151957, 117.45833289137923, 119.76691562117357, 121.05385678939723, 120.73495529188168, 119.60983821282711, 118.85191382665423, 118.3455351365323, 122.31239710935968]"
405,"[113.30406957044647, 112.75201568596803, 113.61788248600547, 115.04267113727585, 115.3425755122421, 117.55522549251319, 119.46634008921986, 119.79600958541442, 119.49537320435927, 118.31277216821401, 117.48043717493363, 118.74292088543453]"
420,"[110.51576901070219, 109.60791560711363, 108.2668141613303, 109.14837957655442, 108.46365957699365, 109.64361535316377, 111.68057941753794, 111.6026615394705, 110.8097248165887, 110.0387289996004, 109.9527196530564, 115.76862741701969]"
435,"[111.25788339942623, 109.14018071591948, 107.37187458079687, 108.51107557683262, 108.04642556577993, 107.91251627232388, 109.2909721854255, 109.63893964403944, 109.83293868133067, 109.1437497649038, 107.8256557793477, 114.14651592816185]"
450,"[108.57377572852337, 105.56351047550844, 103.98445649855717, 104.71773152604003, 105.62045816432057, 106.45540502102186, 108.20900345447517, 109.59807439994495, 109.8577381762844, 108.15830998471385, 105.71228120239186, 108.4948939435199]"
465,"[107.62565112922057, 105.16393631046317, 103.94024165272587, 106.86585024785334, 109.38816373085618, 112.19788712341303, 114.56399163097849, 115.84483617725756, 116.20135512024946, 114.35993099802147, 111.02960253736939, 112.41256939477772]"
480,"[111.55415151963973, 114.86386853023231, 117.30568370046235, 120.36014220013757, 122.54967399591847, 123.67775942784668, 123.43386746745908, 124.69819780201911, 125.77629217010154, 124.72072998611016, 124.90174303151245, 130.00752638445783]"
495,"[107.72759164421956, 104.01369011222292, 102.11561751551389, 101.86367129968966, 103.21661678241644, 103.99947099529379, 104.11804067925864, 104.53723885417409, 104.82504495358098, 103.85378139774758, 103.5068282590357, 107.58838392505346]"
510,"[106.92268018877571, 103.13855245198252, 101.37037575828957, 101.5481188195793, 102.22853318542565, 103.5699350113723, 104.99090283172859, 105.20277382620114, 105.41494672204716, 105.33382352571739, 105.80536498921944, 110.47752828311312]"
525,"[103.71230661408957, 101.13416663597087, 98.85533167433347, 98.01849213035956, 99.21556116195626, 100.49863781112057, 102.11903617697028, 102.85198811223395, 104.38525264733924, 103.57449140038966, 102.36422900281944, 106.38367173474266]"
540,"[117.06626384507807, 123.2143609415684, 123.7089434827475, 122.34397693277198, 120.29271506162289, 120.47820707859356, 122.80529387269155, 124.44674403772503, 124.4217426473554, 124.80705559826191, 128.66343256822907, 140.0257527577713]"
555,"[106.32081409953985, 105.21743360426969, 102.9996567277124, 101.39678118250009, 103.29004061274162, 102.92349770629892, 104.4402788658085, 104.00094500707719, 104.62814400273244, 103.94266982148406, 104.29342710807101, 108.71268913476683]"
570,"[103.36535281874855, 99.03262356269498, 97.7566974245457, 98.31482532322731, 99.02000176623318, 100.2501525432636, 101.24258054622824, 101.26034601380238, 100.88757373643759, 99.16405979729488, 99.3442143663062, 106.68174321122426]"
585,"[104.92574962987962, 99.87013994974109, 97.36169051821535, 97.3093942291895, 97.5448923924504, 98.09376385413478, 98.21209324570246, 97.8951334740224, 99.31130011950707, 99.81566760405907, 98.8972177624574, 99.93977174837929]"
600,"[99.65136344820931, 95.07211102773995, 92.22438484950595, 90.89218209311191, 92.32256942623252, 92.64343372162122, 93.0103450666582, 92.52421317890754, 92.3178627795724, 92.82929523416817, 92.54134102285663, 95.94497064088817]"
615,"[98.89162294249617, 94.8519649968285, 92.30664879332609, 92.38672914108486, 92.8886206107328, 93.33001574180093, 93.09725324643352, 93.7615223024448, 94.07876171294637, 94.28450701993123, 94.25944349834977, 98.49039632032182]"
630,"[97.24402377646011, 93.88432025672168, 91.04587075695218, 91.32972284048066, 92.7384170511334, 92.41692396915883, 92.51524559532062, 92.99469447609941, 93.69898848213876, 94.1514845900937, 94.83058308006663, 99.87876861587594]"
645,"[110.77731291033807, 118.13502173580642, 126.33458948369326, 133.02871888469465, 136.46234402121442, 135.35637088692928, 134.61231325769322, 133.04322311201594, 132.4038490764016, 131.76119999829575, 132.098797779715, 138.17521901640012]"
660,"[99.23179676676406, 96.05874394607656, 95.46859768903978, 97.18553188833147, 99.55683877523109, 101.04373562680088, 101.5314062860627, 101.13530894283763, 102.02874706395158, 102.60660182201295, 101.42888279401302, 104.89529858586542]"
675,"[96.2970524971415, 91.33656123990177, 89.37871835441375, 89.96683990920322, 90.41866003042091, 91.19529649327282, 92.30413071438505, 91.58770736970216, 91.83319375997358, 92.78236733309153, 93.24006069059547, 96.1841284493687]"
690,"[106.06561607946671, 114.34621994888325, 119.46768801197409, 118.76636182663928, 115.71338036185921, 114.31764599611273, 111.0530519979326, 106.15278182342513, 105.41585876702325, 105.93638083338234, 105.83171140483996, 109.2084059775797]"
705,"[97.1506919375588, 95.8605881428656, 95.07109159038423, 93.35754400798378, 94.50247194258397, 94.84803231221993, 93.9667263701672, 94.67551835395031, 94.76759447326671, 96.35219263772389, 96.84081126645687, 99.55205760318509]"
720,"[95.12407932883539, 90.2933510390324, 87.04097340366576, 87.49461585046552, 88.55256410228856, 90.05062283656622, 90.52356534802146, 89.96226734724765, 90.04655433630779, 90.26877301013009, 90.69555084297907, 92.3159956432771]"
735,"[93.83921000036904, 90.69539058136102, 87.92609457072159, 88.06324103324991, 88.65544092786187, 89.91340102620592, 90.780505569969, 90.19968972290259, 91.59197269155162, 92.88564905970642, 92.59045213302498, 95.5380479405528]"
750,"[91.75904416128843, 86.36191628012774, 84.55222288298903, 84.45362446800829, 84.7708177334041, 85.27753093301014, 85.49700987573671, 85.01494033116147, 85.20899965051632, 86.16422772394961, 87.06500129822659, 88.51774846102956]"
