iteration,trainLoss,trainRMSE-avg
0,401991.28,634.03
30,341486.6,584.37
60,294867.97,543.02
90,245026.78,495.0
120,201346.9,448.72
150,175272.66,418.65
180,172751.77,415.63
210,171598.66,414.24
240,149517.3,386.66
270,127317.71,356.76
300,111932.945,334.47
330,100990.1,317.55
360,92051.71,303.16
390,88738.47,297.61
420,87357.38,295.22
450,85636.305,292.2
480,93385.766,305.11
510,87540.42,295.45
540,79882.53,282.12
570,75457.8,274.01
600,71949.28,267.74
630,72791.88,269.11
660,74345.09,271.85
690,71258.27,266.29
720,72091.234,267.94
750,76300.51,275.03
780,67207.64,258.69
810,66631.016,257.61
840,69188.125,262.46
870,63463.355,251.41
900,62045.137,248.6
930,79946.914,282.16
960,67086.52,258.48
990,81140.49,283.86
1020,67203.836,258.66
1050,66948.23,258.17
1080,61940.28,248.45
1110,66738.41,257.9
1140,61138.293,246.91
1170,60853.254,246.36
1200,58797.383,242.19
1230,63437.734,251.38
1260,58655.727,241.95
1290,56917.363,238.24
1320,57354.6,239.15
1350,57322.61,239.26
1380,54254.367,232.72
1410,59416.312,243.39
1440,67853.21,258.78
1470,53913.2,231.95
1500,52358.695,228.63
1530,52207.336,228.29
1560,51315.51,226.35
1590,51664.266,227.11
1620,66952.52,258.24
1650,55459.67,235.32
1680,56417.543,237.36
1710,50392.836,224.21
1740,47373.996,217.48
1770,49431.695,222.15
1800,60304.7,244.87
1830,47818.832,218.58
1860,48841.723,220.88
1890,45348.29,212.84
1920,56149.56,236.5
1950,50050.574,223.49
1980,51239.266,226.19
2010,47548.797,217.9
2040,57267.64,238.95
2070,47191.113,217.11
2100,44970.734,211.96
2130,46686.574,215.94
2160,48738.52,220.62
2190,45143.16,212.39
2220,53988.703,232.07
2250,65167.56,254.38
2280,55707.668,235.69
2310,45549.52,213.28
2340,43997.19,209.67
2370,42607.57,206.28
2400,45869.38,214.07
2430,45544.51,213.3
2460,41510.457,203.45
2490,40591.414,201.35
2520,46969.656,216.49
2550,55703.06,235.38
2580,49053.07,221.29
2610,43139.598,207.54
2640,55261.066,234.85
2670,40638.805,201.51
2700,47293.336,217.27
2730,51635.22,226.98
2760,41597.848,203.85
2790,39816.203,199.37
2820,46866.402,216.24
2850,44364.742,210.55
2880,50760.22,224.91
2910,49524.75,222.34
2940,40597.133,201.37
2970,39319.61,198.2
