iteration,trainRMSE
0,"[656.3892474785401, 654.798400796169, 653.8879966474658, 653.1905278514929, 652.5680263781202, 652.5080116504107, 652.6560364658505, 652.9010779572242, 653.2510336366993, 653.5410607806647, 653.7230773012577, 653.8463413107914]"
10,"[638.7053057997058, 581.2072969333298, 575.291625814011, 574.0494323848577, 573.965764827441, 573.955401185608, 573.9053832400311, 573.7801467679111, 573.7223773599508, 573.6952120185992, 573.6659219498099, 573.6267627999052]"
20,"[629.2369061522572, 550.1365207000795, 545.5035829795806, 543.8135841089921, 542.9981810993119, 542.8394516162155, 542.7745075633511, 542.6528273603088, 542.5971711259817, 542.5714279099467, 542.5474825599066, 542.5111688419437]"
30,"[617.2513689765458, 522.4637805659015, 516.3547723109298, 514.5182078934657, 513.712571317413, 513.5819360250454, 513.5421355289567, 513.4426273014351, 513.400217835406, 513.393490445936, 513.388410675507, 513.367352151105]"
40,"[604.7159975133309, 493.6731730561597, 487.51887260660715, 485.72583628554156, 484.93970022949276, 484.839498256012, 484.8259279890852, 484.7490393380289, 484.72024682559413, 484.72921994683577, 484.74073107415575, 484.7335663377213]"
50,"[585.4854658351404, 465.7216702114018, 458.56147491622266, 456.80886832605984, 456.06387339464453, 456.00304441971997, 456.0199883721095, 455.97317342704685, 455.9583487174736, 455.9868562651028, 456.0231104997882, 456.0336786956102]"
60,"[568.0914487469015, 439.3293831761003, 432.64193780496504, 431.0280116397801, 430.3195896866749, 430.2893208505048, 430.3296372916776, 430.30893368425853, 430.3197288509161, 430.36800850444536, 430.4499339831979, 430.5250861687805]"
70,"[543.2458984534649, 414.1342900944444, 408.6899770087188, 407.7654562503225, 407.32003354871597, 407.44580448399677, 407.6015465100741, 407.7053118607806, 407.806659907659, 407.97849400720065, 408.1727339931617, 408.39837766631865]"
80,"[509.55903743065954, 390.779760970966, 388.464134402679, 388.92840654267235, 388.866602038014, 389.2246638046894, 389.51927032868895, 389.7833912956315, 389.99826632709386, 390.3002942139312, 390.55832779659886, 390.948530898196]"
90,"[477.9541255403656, 371.13068751671995, 373.20643309862197, 375.49283242553435, 376.0955765772413, 376.81764207463334, 377.53405343047893, 378.0500895142187, 378.432777716781, 378.8835460343687, 379.2811921697755, 379.6708722340389]"
100,"[454.5245891416351, 357.76484181743336, 364.93038578995134, 369.66299705435927, 371.2869602963126, 372.39360334530255, 373.5708100788583, 374.1640355584472, 374.52214369676386, 375.03130774992155, 375.56086863380676, 376.1024084639352]"
110,"[437.42458355201506, 348.41239382377233, 357.2233932926888, 363.9016913747173, 366.44708367945947, 367.9904349355316, 369.55031025725987, 370.45251704732954, 371.2601274543028, 372.34587953469554, 373.4024434937539, 374.35687472475877]"
120,"[430.4797711369343, 344.6094469535595, 350.9231880621593, 356.683881872752, 359.54134556714746, 361.49508346970333, 363.7636578422773, 365.2276472201506, 366.20447199225333, 367.7595600679357, 369.02219422712335, 370.23224821416534]"
130,"[420.0281843692174, 338.9081519721812, 346.73899203675893, 352.3408521347063, 354.92254452545006, 356.46858603640504, 358.16135165826444, 359.18998385152986, 360.2063770586412, 361.6277812350751, 362.79833914971573, 364.14465156874917]"
140,"[411.2381610613325, 331.74974122316394, 336.7777346007315, 342.1496213435931, 345.0407078704677, 346.9478874021114, 349.1001600724909, 350.09675041983553, 350.9737951955384, 352.7326120692293, 354.216087982718, 356.00322492320726]"
