0,trainLoss,trainRMSE-avg,testRMSE-avg
1,163767.29000000001,167.50970000000001,166.97839999999999
2,108135.91,167.52369999999999,166.83959999999999
3,81957.419999999998,167.54169999999999,166.72749999999999
4,73380.070000000007,167.5625,166.6909
5,70682.679999999993,167.57040000000001,166.6771
6,69677.589999999997,167.57239999999999,166.6962
7,69245.490000000005,167.57329999999999,166.6943
8,69031.669999999998,167.5737,166.72669999999999
9,68908.050000000003,167.57300000000001,166.7193
