iteration,trainLoss,trainRMSE-avg
0,44164.65,210.15
10,34412.39,185.46
20,33286.15,182.42
30,32717.564,180.88
40,32033.652,178.98
50,31041.04,176.18
60,30268.648,173.96
70,29638.758,172.14
80,29083.104,170.52
90,28482.818,168.75
100,28033.875,167.41
110,27418.697,165.56
120,27923.451,167.08
130,27025.432,164.36
140,26679.4,163.32
150,26161.594,161.72
160,25836.725,160.7
170,25051.375,158.24
180,24508.986,156.51
190,23892.365,154.51
200,24374.021,156.08
210,23294.748,152.58
220,22560.764,150.13
230,22611.781,150.32
240,22016.63,148.31
250,22515.889,150.0
260,21551.06,146.72
270,20891.398,144.43
280,20746.959,143.93
290,19696.703,140.2
300,19750.225,140.41
310,19242.904,138.57
320,18785.766,136.91
330,18282.168,135.02
340,18220.562,134.8
350,19411.871,139.22
360,17091.014,130.46
370,18024.562,134.08
380,17533.828,132.22
390,16536.137,128.32
400,16220.337,127.05
410,16075.912,126.51
420,15729.1,125.12
430,15583.226,124.52
440,15417.62,123.86
450,15242.279,123.14
460,15537.051,124.34
470,15694.854,125.03
480,15620.483,124.72
490,14992.599,122.13
500,14779.895,121.26
510,15200.938,123.0
520,14636.178,120.67
530,14401.686,119.68
540,13525.794,115.86
550,14122.277,118.46
560,14065.9795,118.25
570,13812.871,117.15
580,13494.286,115.77
590,13935.337,117.72
600,15895.841,125.92
610,13441.339,115.58
620,15056.527,122.5
630,12871.012,112.98
640,13004.224,113.6
650,12150.268,109.68
660,12223.809,110.05
670,12301.344,110.42
680,11803.826,108.06
690,11874.882,108.46
700,12488.01,111.32
710,12604.6455,111.87
720,12018.922,109.1
730,11040.176,104.43
740,11577.217,107.07
750,11792.157,108.11
760,14379.344,119.61
770,10925.192,103.87
780,11116.614,104.84
790,10802.321,103.31
800,11153.466,105.07
810,11764.661,107.98
820,10969.785,104.19
830,11383.263,106.16
840,11222.947,105.44
850,11646.397,107.45
860,10995.235,104.3
870,10860.816,103.59
880,10687.584,102.79
890,10192.858,100.33
900,12298.543,110.52
910,10127.688,99.95
920,9947.937,98.99
930,9511.05,96.75
940,10407.962,101.46
950,9398.418,96.24
960,11174.516,105.29
970,9736.072,98.01
980,9213.424,95.25
990,9660.883,97.68
