iteration,trainRMSE
0,"[634.2273804466129, 633.8690003180451, 634.0469245522626, 634.1840075062673, 634.2369952624933, 634.219481948925, 634.2055387121352, 634.2162643896364, 634.201582642943, 634.1749866765251, 634.1921884633939, 634.1700508503948]"
10,"[627.2772730658644, 597.6557140078304, 590.0391492016656, 589.0074828994501, 588.837331444653, 588.7889843047896, 588.7670481742725, 588.7696792005366, 588.7555782916928, 588.732597248662, 588.7449991230333, 588.7306236188429]"
20,"[622.3679981464849, 571.735388729087, 570.8383320009541, 570.4398189862163, 570.3925890837384, 570.3732102918627, 570.3618845952487, 570.3700818214761, 570.3656301964244, 570.3570103961322, 570.3795233776609, 570.3718559826534]"
30,"[616.9344099735872, 550.2781393511148, 549.6056148446304, 549.0948481530635, 549.0134555125533, 548.9856572263456, 548.975350693479, 548.981697303274, 548.9747013368485, 548.9604797698873, 548.9718051953796, 548.9603018954908]"
40,"[610.0962781448706, 527.1137055347343, 525.9804979570958, 525.0269793750883, 524.8781924797951, 524.8490457800345, 524.8407012746063, 524.8454398242457, 524.841477108835, 524.832162243732, 524.8410641968472, 524.8336514490036]"
50,"[600.3485316002514, 503.6492787556633, 500.5883518868347, 499.40115889280304, 499.2297988457374, 499.2016983935327, 499.19596958403855, 499.19851636959504, 499.1982518618281, 499.19476362436166, 499.2005562957491, 499.19850324204424]"
60,"[586.4946271656435, 480.50455404358996, 477.133680637134, 475.9917656505493, 475.81250648803666, 475.7896983359079, 475.7881431477371, 475.78917412522173, 475.79431748049603, 475.80071960447015, 475.81375086864705, 475.8409214134786]"
70,"[571.4921620732027, 457.87305434145145, 454.90189453777066, 453.68646352122374, 453.51644959807294, 453.5028318252679, 453.5057049795189, 453.504047701966, 453.5148450407592, 453.52576688763156, 453.52524878419086, 453.5338264449156]"
80,"[550.4263448368205, 436.6472615746807, 435.548468156342, 434.9014552656741, 434.81818663148033, 434.8570135698459, 434.88453157633603, 434.88962891739806, 434.9311148439855, 434.9516768261019, 434.9666470605286, 434.97086005501006]"
90,"[511.4908122166026, 417.76727350368947, 419.5025097990564, 420.24225366016526, 420.44286094391686, 420.61116907800766, 420.7324972047009, 420.8162283461037, 420.9195092591533, 420.9767656842885, 421.0417793143673, 421.07161874888544]"
100,"[479.16080274047704, 402.48382599000536, 408.8435518214767, 411.53694563773746, 412.4276386280191, 412.89959610963376, 413.18979289083103, 413.39014917137735, 413.6269888489696, 413.7332948266727, 413.8955069094778, 413.9839786077141]"
110,"[463.9871336559163, 392.3094586454266, 398.9381848812077, 402.9565287449999, 404.3780582827157, 405.32451493079867, 406.0572455558604, 406.703904538632, 407.2539497045309, 407.58831068679456, 408.1263762101323, 408.4033602325487]"
120,"[453.1997044459051, 381.87409766484257, 390.76494310080744, 395.28032329156036, 396.8692601999299, 397.9183738432937, 398.8146752866308, 399.6862755115581, 400.31307247498233, 400.72148023758666, 401.4044166283746, 401.69811866693914]"
130,"[442.4390142514866, 374.3191318480951, 386.5340438268994, 391.46109465003946, 393.28552732928733, 394.6027089929422, 395.6941759210014, 396.7762419872687, 397.54476313095836, 398.0867446330844, 398.9146171865429, 399.23426973945226]"
