0,trainLoss,trainRMSE-avg,testRMSE-avg
1,114140.98,154.6317,166.4443
2,78503.93,154.6467,166.5135
3,71744.46,154.6326,166.5108
4,69894.25,154.6272,166.4842
5,69207.22,154.6232,166.4784
6,68898.18,154.6208,166.4597
7,68728.3,154.6214,166.4636
8,68614.0,154.6211,166.4625
9,68523.44,154.6211,166.4439
