iteration,trainLoss,trainRMSE-avg
0,447715.84,669.11
10,278649.47,527.84
20,248553.14,498.54
30,221701.11,470.84
40,198588.72,445.62
50,178787.61,422.81
60,161061.84,401.29
70,144735.83,380.4
80,130892.266,361.71
90,121501.05,348.46
100,115055.45,339.09
110,109131.734,330.23
120,105669.92,324.93
130,101984.02,319.15
140,99930.53,315.9
150,98133.71,313.02
160,97245.51,311.62
170,96001.18,309.61
180,95221.94,308.32
190,96584.586,310.44
200,93997.766,306.37
210,96399.195,310.22
220,90818.836,301.14
230,90735.5,301.01
240,91167.83,301.66
250,90071.22,299.94
260,94329.26,306.8
270,92025.08,303.11
280,89966.65,299.71
290,91125.93,301.67
300,88603.625,297.48
310,88894.9,297.84
320,96894.695,310.8
330,89456.56,298.71
340,86154.195,293.3
350,82971.68,287.92
360,85009.31,291.41
370,93046.73,304.67
380,84181.164,289.98
390,82342.2,286.79
400,83360.13,288.45
410,83485.48,288.76
420,87502.25,295.44
430,89235.64,298.29
440,83259.13,288.27
450,84349.98,290.09
460,81811.22,285.82
470,79524.805,281.83
480,91029.664,301.0
490,81668.82,285.55
500,79723.125,282.16
510,81887.35,285.88
520,82441.22,286.71
530,76310.29,276.09
540,77388.21,278.0
550,82975.305,287.61
560,79741.36,281.97
570,78299.04,279.59
580,75058.08,273.8
590,75414.26,274.46
600,78881.13,280.58
610,86898.15,294.28
620,80671.9,283.65
630,77686.234,278.43
640,76947.04,277.13
650,73585.04,271.08
660,76101.72,275.6
670,75313.72,274.18
680,79372.62,281.28
690,74891.17,273.41
700,75064.055,273.71
710,73245.53,270.45
720,74942.35,273.48
730,72964.31,269.92
740,70709.914,265.77
750,75157.29,273.9
760,73851.48,271.51
770,78347.71,279.51
780,77713.33,278.49
790,78347.5,279.48
800,73951.34,271.71
810,77925.76,278.65
820,70517.55,265.35
830,71108.8,266.43
840,71378.77,266.9
850,74618.7,272.71
860,70868.28,265.96
870,73912.555,271.45
880,68204.875,260.99
890,69302.945,263.06
900,72062.5,268.15
910,87328.73,294.41
920,75168.03,273.72
930,70212.45,264.7
940,73286.28,270.29
950,76219.625,275.49
960,71769.516,267.59
970,73346.016,270.46
980,74857.08,273.21
990,74305.71,272.36
