0,trainLoss,trainRMSE-avg,testRMSE-avg
1,311502.79,250.3115,218.2561
2,189515.67,250.3129,218.2768
3,149944.17,250.3153,218.2687
4,137677.3,250.3222,218.1949
5,132926.55,250.3285,218.2189
6,130517.15,250.3273,218.1975
7,129045.36,250.3341,218.1751
8,128028.62,250.3335,218.1755
9,127254.89,250.337,218.1721
