0,trainLoss,trainRMSE-avg,testRMSE-avg
1,37529.389999999999,85.087699999999998,84.729299999999995
2,23747.029999999999,85.206800000000001,84.9636
3,20736.389999999999,85.2774,85.149799999999999
4,20031.310000000001,85.258300000000006,85.154899999999998
5,19751.740000000002,85.239699999999999,85.147900000000007
6,19590.110000000001,85.238500000000002,85.146799999999999
7,19469.200000000001,85.236400000000003,85.166899999999998
8,19363.450000000001,85.242900000000006,85.166600000000003
9,19265.869999999999,85.242199999999997,85.189700000000002
