0,trainLoss,trainRMSE-avg,testRMSE-avg
1,98964.539999999994,184.80799999999999,117.1773
2,72044.669999999998,184.88849999999999,117.88420000000001
3,67932.440000000002,185.01230000000001,118.1153
4,66214.949999999997,185.06829999999999,118.1919
5,65145.230000000003,185.1046,118.1429
6,64374.449999999997,185.1172,118.1707
7,63722.779999999999,185.1429,118.16930000000001
8,63150.360000000001,185.17449999999999,118.22920000000001
9,62641.309999999998,185.1891,118.2089
