iteration,trainLoss,trainRMSE-avg
0,432278.72,657.48
10,277005.16,525.43
20,241182.39,490.05
30,212872.12,460.0
40,186221.38,429.73
50,166089.98,405.5
60,150095.95,385.38
70,138236.8,370.02
80,131880.44,361.6
90,126677.67,354.46
100,127063.37,355.16
110,120830.31,346.13
120,118651.414,343.1
130,117283.34,341.05
140,115336.63,338.23
150,113214.22,335.0
160,112264.96,333.59
170,114393.36,336.94
180,110353.055,330.84
190,113294.31,335.43
200,111181.87,332.12
210,109939.17,330.28
220,109988.67,330.51
230,108283.125,327.88
240,106399.77,325.01
250,106490.04,325.25
260,109444.7,329.78
270,104164.24,321.68
280,102876.414,319.72
290,103215.02,320.29
300,103483.4,320.81
310,105828.61,324.54
320,101323.78,317.45
330,100092.99,315.52
340,102121.23,318.8
350,103687.984,321.31
360,102600.336,319.61
370,121203.17,347.64
380,103829.69,321.6
390,102539.5,319.48
400,101225.03,317.51
410,98591.31,313.28
420,98429.19,313.03
430,98164.91,312.64
440,97508.79,311.62
450,104456.19,322.65
460,99890.695,315.45
470,106963.59,326.6
480,107906.69,328.06
490,99773.836,315.22
500,96295.74,309.64
510,99614.16,314.99
520,95394.57,308.22
530,96047.805,309.27
540,93163.58,304.58
550,95534.38,308.54
560,94560.82,306.93
570,91319.39,301.53
580,90672.1,300.46
590,90432.63,300.08
600,101906.266,318.83
610,93684.02,305.62
620,93036.46,304.53
630,89123.06,297.97
640,91199.625,301.47
650,96812.45,310.77
660,91081.67,301.36
670,93203.48,304.89
680,90647.234,300.49
690,89411.14,298.54
700,85477.14,291.75
710,91486.79,302.1
720,90974.01,301.2
730,88035.484,296.28
740,85483.42,291.86
750,94344.89,306.84
760,89108.95,298.12
770,86256.52,293.27
780,92316.58,303.54
790,88036.266,296.29
800,86773.73,294.2
810,87352.6,295.23
820,85651.27,292.27
830,84429.5,290.14
840,85190.97,291.52
850,84163.53,289.74
860,83473.17,288.58
870,83814.98,289.17
880,81630.18,285.33
890,82167.05,286.31
900,80349.5,283.05
910,78842.43,280.34
920,83077.85,287.91
930,84890.445,291.1
940,81260.17,284.68
950,102590.84,320.02
960,82525.99,286.97
970,79261.195,281.14
980,79409.53,281.4
990,85843.414,292.82
