iteration,trainLoss,trainRMSE-avg
0,430652.78,656.24
10,402329.5,634.29
20,382928.72,618.81
30,362620.6,602.18
40,339662.16,582.8
50,315181.34,561.41
60,289050.47,537.63
70,262612.06,512.45
80,236758.98,486.58
90,212912.33,461.42
100,191539.83,437.65
110,172507.88,415.34
120,160970.31,401.21
130,149425.62,386.54
140,136863.95,369.93
150,123789.28,351.81
160,118587.47,344.33
170,114324.25,338.07
180,107565.555,327.9
190,104895.61,323.82
200,100448.57,316.84
210,97017.67,311.38
220,95960.06,309.67
230,94680.04,307.62
240,92989.266,304.86
250,91274.17,302.02
260,89567.445,299.14
270,90262.914,300.31
280,88967.18,298.12
290,89157.664,298.43
300,88096.805,296.66
310,86755.87,294.41
320,85058.73,291.51
330,85742.57,292.68
340,83903.13,289.54
350,82578.266,287.25
360,85700.664,292.52
370,82978.85,287.94
380,81951.87,286.13
390,80811.62,284.16
400,83457.64,288.68
410,81206.62,284.83
420,81362.625,285.1
430,81220.69,284.86
440,80920.79,284.33
450,79993.91,282.7
460,79131.85,281.18
470,78854.59,280.68
480,78575.41,280.18
490,80382.82,283.36
500,78517.125,280.06
510,79347.44,281.53
520,82071.98,286.28
530,91167.92,301.4
540,79688.88,282.16
550,78397.19,279.87
560,78344.17,279.76
570,76902.766,277.19
580,76491.695,276.43
590,76204.61,275.91
600,76173.414,275.84
610,78137.586,279.33
620,79080.11,281.0
630,76866.66,277.09
640,75744.43,275.07
650,75219.09,274.11
660,74485.164,272.78
670,74637.836,273.04
680,72977.984,270.02
690,72904.2,269.87
700,72949.71,269.94
710,72905.06,269.86
720,74661.53,273.03
730,71688.89,267.63
740,71542.766,267.35
750,72637.91,269.34
760,70439.766,265.28
770,72069.55,268.34
780,71792.73,267.77
790,70405.516,265.23
800,69344.87,263.2
810,69432.93,263.39
820,68317.875,261.29
830,69723.67,263.93
840,68180.76,261.0
850,67246.54,259.23
860,66886.984,258.53
870,65744.46,256.31
880,67746.99,260.15
890,66217.71,257.22
900,65699.74,256.23
910,65852.44,256.51
920,65486.68,255.82
930,66595.14,257.95
940,66240.93,257.25
950,65012.62,254.89
960,64137.9,253.17
970,64565.566,254.01
980,63249.055,251.41
990,64018.117,252.92
