0,trainLoss,trainRMSE-avg,testRMSE-avg
1,271871.14,262.9106,128.0808
2,236334.69,262.9708,128.2341
3,222447.26,262.9917,128.2917
4,214896.14,263.0202,128.4655
5,210643.6,262.9929,128.2314
6,208233.11,262.9713,128.2532
7,206846.31,262.9583,128.2722
8,206038.99,262.9435,128.1836
9,205554.4,262.9305,128.1665
