iteration,trainRMSE
0,"[280.331544731373, 280.3473015010581, 280.3237161160412, 280.2980549946343, 280.2775907268589, 280.265133149794, 280.2598043573941, 280.255964172215, 280.2546204330216, 280.2607875062492, 280.2268431964028, 280.234424215891]"
10,"[269.8936504905858, 269.01129894725085, 268.8815124031914, 268.86261628812645, 268.86104461973804, 268.8610395159085, 268.8631077758565, 268.86251603977564, 268.861486232508, 268.86341926220786, 268.8272801029797, 268.8275508359917]"
20,"[260.58887752071195, 259.4962614543671, 259.32628809430514, 259.30187886253697, 259.2979270490619, 259.2972463857621, 259.2979661404046, 259.30049978488864, 259.3001467054242, 259.30213505356556, 259.2717064113745, 259.2710345907479]"
30,"[250.77210592260337, 249.37447337073354, 249.15621746871227, 249.12331950110396, 249.11654923974507, 249.11427181717787, 249.11349850610384, 249.11454907592216, 249.1153813505686, 249.11616416299708, 249.0914347655619, 249.0922793026982]"
40,"[240.05255014244975, 238.54146554255504, 238.31623452392205, 238.28367896257058, 238.27652362660356, 238.27252380410644, 238.27018375294492, 238.270274122421, 238.27290363888517, 238.27231862073072, 238.25539433862576, 238.2583110386476]"
50,"[229.16313989555843, 228.2303404626469, 228.29539684967585, 228.45307807252283, 228.49996440114535, 228.50686693826378, 228.47897626837855, 228.45639058535187, 228.44496597528496, 228.43807297754918, 228.43453595951542, 228.45037394900828]"
60,"[216.90953042271803, 217.54554721063946, 218.86904982415845, 219.94481725460827, 220.38765175759835, 220.60598992787646, 220.7186515447174, 220.71908370408795, 220.64081294832545, 220.45401737870452, 220.24796648001265, 220.08774625467728]"
70,"[213.5234907643099, 210.97208478524016, 211.23354656289843, 211.94417577992328, 211.27394035375698, 210.8471948761846, 209.83501651454446, 209.47707597379505, 209.58171423551815, 209.96211256884862, 210.96594690826407, 211.87022739244355]"
80,"[205.04507451667158, 203.51006803164884, 203.69977327974354, 204.49186093868278, 203.43578479599765, 202.81939614591366, 201.9816094810814, 202.1015424599774, 203.47527385304576, 204.94435992775354, 207.5398492643927, 209.69407969903372]"
90,"[197.57494116792225, 196.35525741518038, 197.73589556116679, 199.04722341323404, 198.2217387884049, 197.8865981748972, 196.262417554043, 196.2442159334267, 197.08993041106126, 198.18982238999428, 200.68364773575232, 202.7192065647851]"
100,"[191.6608037294936, 190.5899337050126, 191.52113965097448, 192.83431566493388, 191.827679735807, 191.34803406662894, 189.4584556909221, 189.97270500412262, 191.09267500572054, 192.45743217287648, 196.1881499114272, 199.91820564009623]"
110,"[186.39337675297696, 185.8444803354127, 187.41124002876282, 189.88561296055244, 188.73153002248017, 187.76342559319073, 184.7146728510237, 183.9707603588567, 184.36666221968542, 185.9174168014182, 190.2382189925951, 195.64525189460528]"
120,"[181.82727706471977, 180.17694512490039, 181.16521792985498, 183.02341274243847, 181.8745814391225, 181.2615235388888, 178.78378817344395, 178.9022392746712, 180.02799582301236, 181.92892977010285, 186.25925321528743, 191.46846645486775]"
130,"[177.82798773350981, 174.98935814258795, 175.1623344432045, 176.5629353614063, 174.83965203154122, 174.5989742659955, 172.9343996777447, 173.43158439418062, 174.97917565801097, 177.47876055743686, 182.28922813186972, 188.8083977510151]"
140,"[173.48286058107644, 172.13241885614278, 172.2486044135735, 173.799105113138, 171.86599692490776, 171.2945458199157, 169.0155600082583, 169.62305031864292, 171.56175729511682, 173.10440492340445, 178.03628887263287, 184.7303795235299]"
150,"[171.29764314908874, 170.07320718247254, 170.5296218746256, 173.8013739888999, 172.24289863576598, 172.38690699359594, 169.82259120986504, 169.23044691963335, 169.57149732487028, 169.75974004887337, 172.68767089720097, 178.25304105132346]"
160,"[168.44570029869325, 166.93876826888288, 166.37013215473812, 168.49275496607888, 165.90475730407516, 166.31493995247553, 163.40729414220235, 162.73206976500828, 163.5089223874924, 163.99402232819298, 168.60754354630768, 175.0319966873959]"
170,"[164.89625660446288, 163.38857999540568, 163.08521815130865, 164.49509465640992, 163.45963899506037, 163.5659208267564, 161.3874681384861, 161.80944096276238, 163.69660343929564, 165.9111555293682, 171.7137819644081, 179.51397709008515]"
180,"[163.08299587897784, 161.71944053275942, 159.89293927871213, 160.74311796869372, 158.16039309927854, 158.72448954400545, 157.66642112578586, 156.69085305234674, 157.16460598172972, 158.1683482254359, 161.01831704202363, 168.21741808886244]"
190,"[160.5120876379155, 158.76640546795298, 157.04334609165838, 157.95935832999498, 154.97175849162863, 155.42763287078637, 154.26461688567844, 154.8779744974026, 156.5504970984724, 157.1453752203735, 158.7238623229976, 163.142042162228]"
200,"[157.6510209792586, 155.25577363281377, 152.41727102635704, 152.48831619378632, 149.75683947108297, 150.0661867967152, 148.74912688213752, 148.6034895815595, 149.90717612716782, 151.285711259058, 153.74160483660694, 160.62799904413396]"
210,"[156.00816888823132, 154.03288326427432, 151.1957763644461, 151.07443631830205, 148.53853515751803, 148.5692633267869, 147.04967519753947, 146.87346526862962, 147.7336660934739, 147.3173085229454, 149.2107870043823, 154.44367659019633]"
220,"[153.8698221001316, 151.20325699770024, 148.06828926377355, 148.14170673153197, 145.2937785897528, 145.39602176853495, 144.0917432940193, 143.9419150812057, 145.15742597935852, 146.40989628314568, 149.33330284786766, 155.90549833515644]"
230,"[153.5221518625808, 150.5265268914854, 146.00494305772585, 145.38503050516377, 142.56712201374887, 142.57324562382308, 141.41808902152067, 140.69299487495522, 141.56088086144953, 140.5975633385565, 142.01426114719865, 146.371375354395]"
240,"[151.1751011897759, 147.72364645916596, 143.68365920648674, 143.33315894329334, 140.1110183597302, 139.70726847944246, 138.31987246145877, 137.78943261091936, 138.4337884305379, 139.53918920532658, 142.36454338599742, 148.57526830083054]"
250,"[150.15299662995923, 146.89520276219324, 141.86215163480202, 140.88809146967006, 138.78285822985796, 138.4447994306503, 138.58003101073183, 139.79914840566846, 141.86314711760602, 141.21971062339884, 142.67605061134657, 147.43470154963677]"
260,"[149.73419042477187, 146.43468329206343, 141.056592563463, 139.60624195823235, 137.72799502162513, 138.6815899040832, 136.54534104467282, 136.0735802974056, 136.17555465407, 135.0362724636303, 136.09410904464033, 140.58373528062103]"
270,"[148.14542957612517, 144.52605131870504, 139.71794902935864, 139.71033146849538, 137.4004612355106, 137.0513251774368, 136.13869461831976, 136.40815795870813, 138.24307411177992, 139.50627274762357, 144.22544530868723, 151.7522536334263]"
280,"[147.04812621292876, 143.34958150481663, 138.09025233434872, 138.4272681030491, 137.2689551282751, 137.86999555477735, 136.54205995489573, 137.7076558789944, 138.4312425343246, 137.77892579454775, 138.70027238329413, 142.95966233457838]"
290,"[146.11660705918496, 142.56926003183275, 138.09164533070512, 138.21479929768788, 136.27729225428496, 136.57123364170846, 136.09359043700658, 135.65176432044728, 136.32333240366358, 137.85828602652566, 141.90743346669015, 149.08075747797676]"
300,"[145.15223974046697, 139.6968812273761, 132.91696218340618, 131.70356793599925, 129.84694166267127, 129.92310875144952, 127.87681134085759, 127.15597552047826, 128.6990045265277, 128.9050332026222, 130.671812672956, 137.09734708086592]"
310,"[143.1021873026463, 137.60799020294974, 130.44815991058485, 128.69654486345277, 126.9219532111897, 126.50907217393268, 125.74776838643635, 126.15160787069216, 126.28041469115234, 129.04022778048414, 131.69128655937354, 139.0212539443086]"
320,"[142.27844286559733, 136.23153022657658, 128.95843799087794, 126.89985849602559, 124.61462825532075, 125.09298742685452, 123.69836814090434, 123.46717466411673, 125.07940932993307, 125.4631254432919, 124.78010140481692, 130.23122665949708]"
330,"[141.48252291185892, 136.89308655740675, 131.2341398510452, 129.8113632666716, 127.19600385722453, 126.14135020719478, 125.17347502647596, 124.37553738093015, 124.24284025792021, 126.36074880474649, 130.51158017352728, 138.25836188118123]"
340,"[141.81884238253582, 136.19122511444013, 131.01166701054848, 129.46347509234513, 126.71574769605117, 128.95493044733377, 127.7117914657532, 128.8270159067394, 130.78044129377062, 130.3881530880413, 129.22452744838273, 130.57154063500465]"
350,"[139.99588365448744, 135.54153177452267, 131.7257009272948, 132.1542062422774, 132.29612287424123, 134.35967813362336, 134.64243818591996, 135.75803654670722, 135.53518735959642, 133.28851186471172, 131.4221910003778, 131.41499071178697]"
360,"[138.83070591633756, 132.46161201216842, 124.94647555329539, 123.42616499240583, 120.83787597669418, 121.66058923166078, 120.54842272750479, 120.65420845389997, 120.40032136283268, 121.85089414994027, 124.65797712779342, 131.43766785930265]"
370,"[138.46808121480484, 131.50095403594105, 124.02708700569154, 123.30929409186946, 121.44638474633943, 122.66261000639847, 122.71814386293697, 123.07432486405536, 123.26661340549467, 124.82703144561889, 129.66957028185777, 135.97901508104255]"
380,"[137.39301347461878, 129.9100906613224, 123.14424853177961, 120.79961085026095, 118.99773826162937, 119.37091722458796, 118.46953490006429, 120.24924427204279, 122.16653065175309, 120.58280910191121, 121.48589896037561, 124.17709980124195]"
390,"[136.9530529179789, 128.95555900625862, 121.78720779392395, 119.05799722979943, 118.06246179685385, 118.11137825844739, 116.91647115919132, 117.8730899065482, 118.18429687784617, 119.35416016403938, 122.33160893590448, 125.8458726675051]"
400,"[136.57405232901343, 129.01204011917395, 121.79621555129535, 119.42176874043929, 118.9218700236591, 119.6906862911455, 117.45228745406119, 118.4950210760261, 119.56661110762724, 119.85691414218077, 121.25063886718414, 123.54567730300752]"
410,"[135.66249949748624, 126.98651962646639, 120.2457551805729, 118.15114668252133, 117.10624869349597, 117.8764250986161, 116.75660985059305, 117.88957948998016, 119.13591578938532, 118.51202538800574, 118.47815007554297, 121.19410911023338]"
420,"[134.54564134442722, 126.55764411640281, 119.94380712111918, 118.01700848393698, 116.78409609906426, 116.4015064138278, 115.52945990187753, 116.79461927701828, 118.4676026582863, 118.06098326774584, 117.36047255552566, 120.65549120373319]"
