iteration,trainLoss,trainRMSE-avg
0,78555.9,280.28
10,72337.93,268.96
20,67299.555,259.42
30,62138.957,249.28
40,56856.723,238.45
50,52207.164,228.49
60,48296.957,219.76
70,44504.824,210.96
80,41782.617,204.39
90,39274.547,198.17
100,37028.637,192.41
110,35194.547,187.57
120,33218.293,182.22
130,31345.465,176.99
140,30087.766,173.41
150,29466.646,171.64
160,27782.287,166.65
170,27440.924,165.58
180,25644.047,160.1
190,24797.443,157.45
200,23284.225,152.55
210,22561.674,150.17
220,21939.156,148.07
230,20878.621,144.44
240,20343.883,142.56
250,20287.707,142.38
260,19474.443,139.48
270,19924.824,141.07
280,19475.023,139.51
290,19497.033,139.56
300,17577.262,132.47
310,17176.686,130.93
320,16432.773,128.07
330,16969.125,130.14
340,17170.848,130.97
350,17966.414,134.01
360,15694.762,125.14
370,16096.407,126.75
380,15173.238,123.06
390,14906.71,121.95
400,14945.36,122.13
410,14589.292,120.67
420,14411.237,119.93
430,15355.711,123.83
440,15340.102,123.74
450,13988.626,118.15
460,14991.15,122.37
470,14478.024,120.24
480,13998.623,118.21
490,14270.112,119.38
500,13500.084,116.06
510,13909.082,117.82
520,13437.193,115.83
530,15926.779,126.14
540,13509.928,116.14
550,12506.529,111.69
560,12306.703,110.81
570,12120.454,109.97
580,12122.383,110.0
590,11552.5625,107.33
600,11850.344,108.74
610,11247.147,105.9
620,11386.887,106.57
630,12063.023,109.73
640,11228.651,105.83
650,11007.5205,104.78
660,10832.114,103.91
670,12469.312,111.57
680,12060.786,109.67
690,11933.146,109.16
700,11381.536,106.56
710,10665.982,103.14
720,10201.938,100.86
730,10567.252,102.71
740,11013.895,104.81
750,9952.73,99.6
760,9919.308,99.46
770,9605.092,97.85
780,9493.116,97.3
790,9204.736,95.78
800,9545.829,97.58
810,10199.142,100.87
820,10305.004,101.46
830,9973.136,99.77
840,9209.837,95.83
850,9190.972,95.74
860,9044.825,94.98
870,9129.842,95.41
880,8804.544,93.69
890,8327.996,91.08
900,8603.115,92.6
910,7980.952,89.13
920,9433.671,97.0
930,8120.072,89.91
940,8420.976,91.63
950,7854.408,88.44
960,7415.3687,85.87
970,7375.3794,85.66
980,7180.8003,84.5
990,6966.121,83.2
