iteration,trainRMSE
0,"[381.32663498629927, 381.3603824552304, 381.3107702157148, 381.23158916673714, 381.043967855249, 380.7880765517488, 380.44972757422636, 380.0725991744227, 379.7252779530804, 379.3684395095704, 378.32551465952196, 378.03403105527974]"
10,"[315.99874161054737, 311.4306460326747, 311.44821055631354, 311.6629840161969, 311.5448431732651, 311.3687369023123, 311.2276789965671, 311.09619676726874, 311.0090353662358, 310.8651937002865, 309.94737866412964, 309.7586023409281]"
20,"[299.8553487888305, 298.120411112614, 299.54007818961486, 300.58602086846236, 300.79586049259365, 300.8347597988646, 300.78890424398026, 300.6894069259046, 300.67700130946145, 300.59856435650676, 299.6920190462811, 299.546506389005]"
30,"[285.0016696859769, 284.2500822306596, 287.9664189819141, 290.8024814259881, 292.0283882321477, 292.6787172410203, 292.96573757846005, 293.03343453537093, 293.1122075492529, 293.15432496521083, 292.3360864149848, 292.25408760466036]"
40,"[271.3093358034775, 270.3016502107477, 275.3636005187458, 280.2003494474579, 282.47622798521263, 284.06090291801695, 285.01885304147896, 285.9498813111077, 286.8185193380797, 287.49409781704776, 287.19883839445356, 287.4307518473814]"
50,"[260.9825963104708, 260.4592640367001, 265.9996566510726, 270.6785333077329, 273.1946017409675, 276.17932327489183, 278.62936940623734, 280.6677309635457, 282.5495319670509, 284.1061906505818, 284.64722907465415, 285.64403752687963]"
60,"[258.7518450586934, 260.20556055104566, 264.4069746154384, 267.10217388036915, 266.8799627135635, 268.8188514726185, 270.8806932933019, 273.7591069026892, 277.86797476795397, 281.28571195629075, 283.58803322028297, 285.271197055913]"
70,"[253.46759777881928, 253.61283399030555, 255.1948252783134, 256.50964082091355, 257.33134847819593, 259.51596255711735, 261.84655107675997, 264.1833569294988, 267.809563753695, 271.89063333118264, 275.5533716780953, 279.7434120431901]"
80,"[250.32512120052775, 249.68235508624517, 250.5319837648009, 252.87529677607836, 252.88925809651678, 253.21915365539232, 253.1802887521759, 252.8213831253415, 254.9498819277753, 258.72351749111687, 263.6638225571343, 269.797930363451]"
90,"[244.91163048896274, 240.30790475633324, 240.41245626863002, 243.11432789613505, 245.31118936379067, 248.06634630933468, 251.05812476643686, 253.9687159333568, 258.74647614512537, 263.6151034160658, 268.8149191412151, 274.682086185254]"
100,"[241.8628319887908, 240.4155477786812, 241.54925232542809, 244.91804990246348, 244.7747344882421, 243.90294954020075, 242.78713992088953, 241.7382016286478, 243.2291788150159, 246.54858765831796, 252.22362587724706, 259.34155851285396]"
110,"[238.9590126685805, 237.66509906450398, 237.66081981206366, 240.38168808108122, 243.6485375071556, 246.7625024161391, 247.0038332658218, 245.57992713179962, 245.8866899669583, 248.00313344200026, 251.2555692000677, 256.9142181006626]"
120,"[233.15067386843057, 232.6474177822536, 237.44847681685806, 240.5061684473205, 246.922680659961, 250.6081502984362, 249.06735449161866, 246.36422367055226, 245.7310971514621, 245.97521636855708, 247.18322906809703, 250.17793341926316]"
130,"[230.22448010639016, 226.01588232499262, 227.40121858575907, 229.16457715933583, 228.77606965465642, 229.52707359630432, 231.1568135949833, 232.23053021343236, 235.3486999080976, 239.63012004102038, 244.69596292162876, 250.6437630852383]"
140,"[226.4561154037804, 223.89795794533407, 229.51096546664226, 232.11892156057414, 231.45714121388252, 231.38549225197016, 232.60484441423029, 233.47437659958607, 235.95512824103247, 239.16772406529336, 243.3456542623668, 249.22066735882964]"
150,"[225.46255579711237, 221.37051612954244, 221.78013876698714, 224.1666311866652, 225.93850715887862, 229.08628557607963, 229.7636879052888, 228.29754730911833, 229.14026399286362, 230.35310757507972, 233.1305811384577, 238.58123264371352]"
