iteration,trainLoss,trainRMSE-avg
0,277531.0,526.80999999999995
10,232263.0,481.92000000000002
20,213589.0,462.14999999999998
30,195241.0,441.86000000000001
40,176348.0,419.93000000000001
50,157280.0,396.57999999999998
60,138257.0,371.81
70,120090.0,346.51999999999998
80,102785.0,320.57999999999998
90,87240.5,295.33999999999997
100,74221.3,272.42000000000002
110,65246.8,255.41
120,57193.9,239.09999999999999
130,53169.3,230.47999999999999
140,50010.9,223.22999999999999
150,48302.7,219.34
160,46115.0,214.06
170,44158.9,209.38999999999999
180,42049.8,204.25
190,42224.0,205.34
200,43387.7,208.12
210,39559.5,198.31
220,46896.4,216.44
230,40953.5,202.28
240,41190.8,201.91999999999999
250,40848.8,201.25999999999999
260,42201.4,204.68000000000001
270,43824.5,209.13
280,40771.2,201.24000000000001
290,39233.4,197.91
300,50315.6,224.27000000000001
310,39459.9,198.47
320,38977.2,196.99000000000001
330,38322.5,195.34999999999999
340,39034.1,197.43000000000001
350,40343.7,199.81
360,43494.3,207.63
370,38736.7,196.65000000000001
380,37493.5,193.06
390,38730.9,196.59
400,37941.9,194.5
410,36581.0,190.63999999999999
420,34747.9,186.06999999999999
430,35908.8,188.87
440,35686.0,188.08000000000001
450,34222.2,184.58000000000001
460,39132.2,197.56
470,35719.4,188.37
480,33834.2,183.71000000000001
490,35378.5,187.84999999999999
500,33462.3,182.22999999999999
510,37181.6,192.56999999999999
520,35231.7,187.41999999999999
530,31967.0,178.52000000000001
540,34812.0,185.38
550,36060.6,188.40000000000001
560,32727.1,180.56
570,31405.5,177.02000000000001
580,31306.4,176.66999999999999
590,32602.9,180.31
600,35960.1,189.09999999999999
610,42592.6,206.15000000000001
620,38210.7,195.06999999999999
630,39793.9,199.31
640,34055.7,183.96000000000001
650,35958.8,189.47999999999999
660,35682.2,188.53999999999999
670,37191.4,192.47999999999999
680,34924.3,186.62
690,33754.4,183.16
700,33229.2,182.08000000000001
710,35102.5,186.02000000000001
720,32908.7,181.08000000000001
730,34180.9,184.13
740,37753.1,192.66
750,34009.2,184.09999999999999
760,38490.6,196.03
770,32977.4,181.38
780,61287.1,246.25999999999999
790,39772.0,198.19
800,36899.6,191.78999999999999
810,36838.2,191.36000000000001
820,32993.9,181.52000000000001
830,34472.4,184.88
840,34994.5,186.75
850,34886.1,186.18000000000001
860,31678.3,177.91999999999999
870,31436.1,176.84
880,30612.9,174.78999999999999
890,34108.0,184.41
900,31032.9,175.88
910,32554.2,180.06
920,32368.6,179.56999999999999
930,33496.9,182.56999999999999
940,29933.2,172.65000000000001
950,29433.0,171.27000000000001
960,29151.7,170.56999999999999
970,28512.3,168.71000000000001
980,33070.9,181.06
990,29639.1,172.00999999999999
