iteration,trainRMSE
0,"[556.6521612430879, 556.792042447582, 557.2074747001896, 557.4111546303336, 557.728010225129, 557.927032013317, 558.1502803467273, 558.4217760788151, 558.5831647666513, 558.5937098160251, 558.6273849755795, 558.6482022091774]"
10,"[548.4897695755205, 536.3155415184196, 534.3552664731303, 534.2624913137963, 534.5139219331694, 534.6969828141217, 534.9132306386141, 535.1824428289863, 535.3428213941253, 535.3579617132033, 535.3973903433224, 535.4296555962951]"
20,"[542.7468050126373, 518.7947993760132, 518.1361846006214, 517.9365639618483, 518.1815141177591, 518.3618267427514, 518.574312705146, 518.8392857465413, 518.9948656426124, 519.0078688756846, 519.0415588952252, 519.0626800195786]"
30,"[536.0408637296691, 499.35873264444024, 499.01194350556, 498.6578843513124, 498.87687915877854, 499.04750237451935, 499.25084016926684, 499.5064220548829, 499.6527004746922, 499.6623367711897, 499.69260891393486, 499.7116553560297]"
40,"[529.5913088930777, 476.989233644733, 474.1495961877779, 474.1025032924512, 474.4361922138174, 474.6075459524791, 474.80768277359846, 475.06222427471664, 475.2089370832007, 475.22639074288975, 475.2628810374412, 475.28509375642983]"
50,"[519.1195328499873, 452.1156326283573, 449.19476687275767, 448.4947128098903, 448.6430625860812, 448.78334678407737, 448.96265878769776, 449.1996953698939, 449.32937754022106, 449.3373155432881, 449.3606670882065, 449.36813883138876]"
60,"[507.8146893982963, 426.53651941128044, 420.921294295523, 419.9485671559215, 420.04723941852797, 420.1668388540084, 420.33152307183235, 420.5570518477256, 420.6772643810065, 420.6870026129902, 420.70896338604496, 420.7139983393349]"
70,"[493.98227801663876, 399.2192768118442, 392.3498800300401, 391.2737666961551, 391.34150342756544, 391.4409223544814, 391.5900214416985, 391.8041123390924, 391.91174391135695, 391.92445641583737, 391.94279094636914, 391.93985530282066]"
80,"[477.1323683831252, 371.4043041686104, 364.85131222549825, 363.8150752087744, 363.86897410467867, 363.9406970499701, 364.0511406527212, 364.22471270752106, 364.29880471854506, 364.3017389357033, 364.3093129585889, 364.2974050374986]"
90,"[456.0268210045415, 345.5939084653725, 340.0170851493718, 339.24366534254585, 339.0943524920642, 338.794633587022, 338.7383851776919, 338.8703409540605, 338.94065085673884, 338.95819183899664, 338.95666764999464, 338.93918187112786]"
100,"[433.9228672668406, 323.858736526948, 319.650266555065, 318.8813392350559, 318.81188699167717, 318.86292490144285, 319.0154697862118, 319.23565656329924, 319.37598816988367, 319.495723826331, 319.58682318673107, 319.6480241569987]"
110,"[408.24523570734215, 306.0628319988062, 306.6093620731186, 307.2572308998034, 306.9323699275962, 306.2551275654558, 305.8870987160383, 305.83834032628795, 305.8487095322994, 305.9160209289693, 305.9648068272221, 306.000386092509]"
120,"[385.58861776609865, 291.2249862213762, 300.0340613916822, 303.3551536383433, 303.67579097942075, 302.993374810082, 302.50131317665245, 302.2610641486069, 302.13894580405224, 302.1647649070971, 302.2076549278569, 302.2732252506046]"
130,"[372.0348171592492, 284.26825861727036, 296.8224442256414, 301.6322933212965, 302.1314354825977, 301.22732026857926, 300.503083771096, 300.12018195423724, 299.96091678009753, 300.01447855458133, 300.14530980337264, 300.3504502213803]"
140,"[366.1079815493243, 279.86509794799343, 294.146018332766, 299.0285698135839, 299.69473369029066, 299.0892384294502, 298.29088921807715, 297.60178404551266, 297.0591644419647, 296.7993809988877, 296.6982499505316, 296.78977755436546]"
150,"[363.9736462268805, 272.7268194772218, 286.5627694451309, 293.8529334468481, 295.5022639090599, 294.4890272875747, 293.27497711015667, 292.2100248764883, 291.2666556973189, 290.8538887198292, 290.6943126870008, 290.91731643474134]"
160,"[349.99272627939666, 265.6507751346096, 282.80343553125147, 290.75134557876123, 293.07618775927267, 292.2710653566241, 291.05550663410736, 289.760319539527, 288.5828456940836, 287.9744825036381, 287.7325443603834, 287.965636983127]"
170,"[339.40401932935214, 258.4109001784334, 276.1673309215039, 282.306415749351, 282.90260480380596, 280.20052841577456, 278.22789829520184, 276.73223670380844, 275.64377272462804, 275.23454521521455, 275.3220622449733, 276.0183872877358]"
180,"[327.68442321580665, 249.64595458915682, 266.0449503550478, 267.95197874755235, 267.95463190523924, 267.06056666930203, 266.08295425053177, 264.73171684767004, 263.6098597244546, 263.1757726522064, 263.2234813865028, 263.9820566497761]"
190,"[317.91241945163983, 238.50104817303935, 253.74321153800105, 258.74668026700806, 260.9371069200061, 261.2842388836049, 260.46544111033353, 259.07262965900037, 257.6776293143971, 257.33208842976114, 257.9021952172695, 259.6857783896839]"
