iteration,trainLoss,trainRMSE-avg
0,78639.11,280.43
10,69302.63,263.25
20,66895.35,258.64
30,64418.348,253.81
40,61864.473,248.73
50,59322.79,243.56
60,56855.855,238.45
70,54539.246,233.54
80,52450.8,229.02
90,50676.633,225.11
100,49307.12,222.05
110,48439.41,220.09
120,48173.23,219.48
130,47303.547,217.49
140,44562.984,211.06
150,43079.527,207.53
160,42120.49,205.2
170,41215.266,202.98
180,39756.273,199.37
190,39287.586,198.19
200,38087.977,195.14
210,37209.082,192.88
220,36726.363,191.63
230,36938.586,192.16
240,36079.9,189.93
250,36306.39,190.51
260,35295.426,187.85
270,35311.36,187.88
280,34249.746,185.05
290,34956.465,186.94
300,34720.44,186.32
310,33864.445,184.01
320,33456.547,182.89
330,33246.23,182.32
340,33137.348,182.01
350,32489.47,180.24
360,31833.91,178.41
370,32215.67,179.45
380,32660.203,180.69
390,30485.293,174.59
400,30798.402,175.47
410,29896.201,172.89
420,30952.941,175.91
430,30424.152,174.41
440,29564.812,171.93
450,30156.332,173.64
460,28324.562,168.29
470,28715.191,169.43
480,27787.994,166.69
490,27615.154,166.17
500,26905.146,164.03
510,31550.732,177.47
520,26850.17,163.81
530,29165.51,170.72
540,27152.434,164.73
550,26236.041,161.95
560,27278.955,165.16
570,26657.438,163.16
580,25364.355,159.25
590,24434.043,156.3
600,24038.533,155.03
610,24822.475,157.53
620,22961.95,151.53
630,26865.062,163.82
640,23289.238,152.6
650,22056.334,148.5
660,21939.727,148.11
670,22125.402,148.72
680,21165.818,145.46
690,26252.111,161.95
700,21441.35,146.39
710,20690.248,143.84
720,19707.686,140.37
730,19195.111,138.52
740,18450.213,135.82
750,18337.72,135.41
760,18322.691,135.35
770,18769.975,136.98
780,18490.12,135.97
790,17579.836,132.58
800,17717.127,133.09
810,16997.28,130.36
820,17147.383,130.94
830,17003.814,130.39
840,16089.107,126.83
850,16127.979,126.98
860,16091.834,126.83
870,15727.671,125.37
880,15926.218,126.17
890,14981.6875,122.38
900,14861.999,121.89
910,14989.987,122.42
920,14702.379,121.24
930,14250.322,119.36
940,14392.378,119.94
950,14037.251,118.45
960,13473.093,116.05
970,13185.742,114.81
980,13757.673,117.28
990,14401.094,119.99
