iteration,trainLoss,trainRMSE-avg
0,67006.2,258.86
10,36680.254,190.99
20,29954.324,172.34
30,24684.547,156.15
40,21764.547,146.69
50,20013.156,141.09
60,18954.332,137.39
70,17671.736,132.63
80,16692.967,128.84
90,15899.807,125.71
100,15388.975,123.71
110,14755.76,121.14
120,14104.438,118.35
130,13798.344,117.11
140,13288.866,114.89
150,12940.184,113.34
160,12791.69,112.7
170,12728.393,112.43
180,12402.46,110.96
190,12526.075,111.59
200,12301.484,110.48
210,11997.961,109.25
220,12027.302,109.43
230,11659.878,107.72
240,11835.633,108.56
250,11747.042,108.15
260,11911.283,108.98
270,11000.601,104.68
280,10935.546,104.38
290,10746.458,103.5
300,10390.551,101.78
310,10063.478,100.19
320,9767.863,98.67
330,9643.059,98.06
340,10083.432,100.27
350,9201.99,95.85
360,8938.915,94.48
370,8860.948,94.04
380,8369.044,91.42
390,8332.717,91.18
400,7999.712,89.37
410,7770.1367,88.09
420,7586.495,87.05
430,7683.1646,87.58
440,7806.9175,88.29
450,7239.9814,85.05
460,7111.764,84.3
470,7151.5317,84.53
480,6886.832,82.95
490,7840.955,88.47
500,6809.006,82.48
510,6800.8447,82.43
520,6686.2764,81.72
530,6733.173,81.97
540,6343.5166,79.62
550,6258.63,79.06
560,5991.159,77.37
570,6093.9604,78.02
580,6504.2744,80.58
590,6209.8677,78.78
600,5693.863,75.42
610,6111.5376,78.12
620,5546.0117,74.43
630,5756.9126,75.83
640,5930.119,76.94
650,5440.58,73.73
660,5143.834,71.67
670,5296.4604,72.75
680,4989.3955,70.56
690,4884.3813,69.81
700,5610.99,74.86
710,5227.9556,72.25
720,5298.807,72.75
730,4784.856,69.1
740,5749.0635,75.77
750,5073.2114,71.18
760,5318.548,72.87
770,4948.968,70.26
780,5015.1714,70.76
790,4891.488,69.89
800,4630.5776,67.96
810,4764.9946,68.97
820,5389.6924,73.3
830,4765.8076,68.96
840,4813.6064,69.32
850,4410.8203,66.3
860,4491.5293,66.93
870,4245.675,65.02
880,4264.3003,65.19
890,4236.4033,64.98
900,4112.996,64.0
910,4153.8955,64.3
920,4196.4697,64.68
930,3868.047,62.02
940,4064.6228,63.64
950,4253.0054,65.14
960,3945.0925,62.68
970,3687.5762,60.52
980,3707.1492,60.69
990,4198.3975,64.72
