iteration,trainLoss,trainRMSE-avg
0,453087.8,673.12
10,317709.38,562.94
20,284098.75,532.0
30,253703.38,502.19
40,224510.1,471.69
50,199716.58,444.16
60,176871.84,416.89
70,162157.12,398.69
80,153934.39,388.55
90,151538.06,386.04
100,149899.78,384.36
110,147995.66,382.49
120,145736.53,379.96
130,144542.08,378.63
140,143411.17,377.31
150,141994.33,375.57
160,141037.08,374.42
170,139553.17,372.5
180,138012.11,370.51
190,136252.1,368.22
200,134608.12,366.07
210,133339.81,364.35
220,132840.62,363.66
230,131891.5,362.37
240,131246.58,361.48
250,131329.23,361.56
260,129917.82,359.67
270,129073.99,358.51
280,128518.57,357.74
290,127044.234,355.69
300,126130.49,354.42
310,125462.83,353.5
320,124776.836,352.59
330,123833.38,351.28
340,123355.83,350.61
350,122368.22,349.22
360,122445.69,349.31
370,129125.39,358.66
380,125285.086,353.41
390,122377.9,349.26
400,121445.46,347.96
410,123571.62,351.08
420,122129.125,348.97
430,121092.49,347.53
440,120642.64,346.89
450,128247.64,357.63
460,124717.89,352.64
470,117599.016,342.55
480,118980.49,344.55
490,116436.516,340.81
500,120172.22,346.19
510,115888.17,340.02
520,116699.85,341.23
530,118868.38,344.37
540,115504.0,339.48
550,118683.81,344.11
560,113869.945,337.07
570,113885.08,337.08
580,114545.766,338.05
590,120888.234,347.23
600,115362.49,339.26
610,122525.945,349.49
620,115204.08,339.02
630,113729.55,336.87
640,117452.664,342.31
650,113108.69,335.96
660,116566.77,341.03
670,120125.0,346.1
680,118188.72,343.36
690,116720.58,341.26
700,115192.99,339.03
710,116499.24,340.93
720,116665.76,341.19
730,116813.25,341.39
740,112497.08,335.09
750,112952.11,335.77
760,112441.65,335.01
770,115648.46,339.72
780,112515.82,335.13
790,112411.29,334.98
800,111877.984,334.19
810,111100.62,333.03
820,111137.26,333.1
830,110348.484,331.91
840,113108.53,336.02
850,113214.11,336.17
860,112195.625,334.66
870,114228.02,337.65
880,111591.055,333.76
890,110646.336,332.37
900,111270.99,333.3
910,110453.8,332.09
920,110099.85,331.55
930,110262.195,331.8
940,110661.46,332.39
950,110747.195,332.52
960,109560.34,330.74
970,110051.23,331.49
980,109929.03,331.31
990,110904.03,332.75
