iteration,trainLoss,trainRMSE-avg
0,310590.97,557.31
10,172821.84,414.74
20,143456.48,377.24
30,121579.26,346.48
40,107606.03,325.62
50,97457.555,309.69
60,89759.73,297.29
70,85185.24,289.63
80,81870.98,283.94
90,78751.62,278.22
100,73454.24,268.19
110,70482.055,262.31
120,67241.33,256.09
130,64577.492,250.72
140,62994.08,247.4
150,60437.84,241.9
160,59213.215,239.32
170,59645.84,240.47
180,58469.7,238.2
190,57027.895,234.76
200,57789.56,236.71
210,55277.7,230.9
220,60593.254,243.6
230,58421.21,239.07
240,52304.707,225.16
250,53547.05,227.59
260,51107.914,221.93
270,49251.45,218.07
280,49608.19,218.85
290,49235.027,218.58
300,51068.68,222.8
310,49139.387,217.93
320,49220.73,217.87
330,48867.152,217.81
340,45374.43,208.75
350,50501.305,221.24
360,47419.734,213.91
370,47758.555,213.99
380,48028.297,215.76
390,46608.29,211.68
400,43025.65,203.98
410,44973.043,208.63
420,44657.973,208.23
430,47958.996,216.15
440,47554.05,214.78
450,45315.832,209.64
460,47367.746,214.91
470,45357.688,209.93
480,46494.844,212.6
490,42290.297,202.4
500,44811.383,208.57
510,42818.723,203.79
520,46098.355,212.03
530,43767.49,206.36
540,41709.453,201.29
550,38055.086,191.82
560,42565.23,203.83
570,38097.39,191.99
580,43748.65,206.04
590,37594.957,190.48
600,37032.32,189.56
610,35921.598,186.77
620,41077.824,198.98
630,38506.82,192.71
640,37359.523,190.21
650,35540.074,185.41
660,36736.156,188.82
670,35880.543,186.42
680,34523.777,182.89
690,36086.223,187.32
700,36953.25,189.71
710,37376.336,190.33
720,41953.965,202.93
730,39136.535,195.73
740,36807.57,189.01
750,34273.863,182.64
760,34967.273,184.74
770,39180.742,194.87
780,39113.633,195.72
790,39523.1,197.04
800,36321.348,187.72
810,32847.887,179.03
820,36203.7,188.34
830,42930.35,205.67
840,32973.625,179.45
850,55314.54,231.97
860,49845.168,221.99
870,49072.977,219.84
880,41429.02,201.24
890,40599.39,199.31
900,37751.586,191.69
910,38857.45,195.03
920,50835.574,223.16
930,34939.188,184.62
940,40813.09,199.73
950,35695.547,186.78
960,32875.27,179.35
970,33762.277,181.67
980,31771.145,176.43
990,38091.49,193.45
