iteration,trainRMSE
0,"[556.6582961545494, 556.7980293013303, 557.187754937734, 557.3607683759283, 557.6169261138466, 557.7392145611907, 557.872383364314, 557.8876595538519, 557.6403348513685, 557.2258770144192, 556.9171655068122, 556.782825994392]"
10,"[507.79211162197566, 422.9972423775024, 405.33717041723736, 403.3057383032529, 403.28015328808436, 403.4816835900804, 404.12480159143786, 404.8559332032777, 405.2565680786344, 405.4061572434368, 405.49420912165886, 405.5314318877774]"
20,"[489.28554188728435, 373.8685437552047, 366.7381666345699, 365.7222734743224, 365.9716297220033, 366.1726609601562, 366.31874318081344, 366.4972100776694, 366.57291236239627, 366.57831115831664, 366.5867251216407, 366.57679038291326]"
30,"[475.9564004731273, 343.5933069104794, 335.33662805983704, 333.8277227118945, 333.6169023146822, 333.44929040716715, 333.46730393166433, 333.6158977446879, 333.6835682252444, 333.7116323804283, 333.7391769749358, 333.7435744762252]"
40,"[457.1570478922865, 318.25500545647407, 314.09757493608606, 314.241046162101, 313.9472567012423, 313.2739297291217, 312.89655599468114, 312.7614746948134, 312.7041615754648, 312.70544276399136, 312.71637749694844, 312.72278072535175]"
50,"[440.17282589795315, 292.4423123228261, 297.08444971965014, 300.73659165287904, 300.58860675733837, 298.9688810681805, 298.1122229480393, 297.7384702344201, 297.53095057552963, 297.54147327270067, 297.58770595909215, 297.72185425626384]"
60,"[419.5979912234436, 272.5052684741033, 282.23374393985677, 288.60460591651713, 289.6512733043702, 288.53283971877755, 287.79130564333127, 287.44061969324656, 287.32470510848947, 287.55205036797895, 287.8433253634599, 288.3549587381744]"
70,"[407.75281634478665, 261.63367566501336, 273.8053134754459, 281.68278154359376, 283.3866636409155, 282.06362008696783, 281.035342566884, 280.50829564783606, 280.308935145524, 280.6107818065065, 281.0103751776632, 281.72697540029753]"
80,"[399.79264919648205, 257.46335420042175, 267.6293968949092, 274.0957329283046, 276.8248123161468, 276.87516126155884, 276.2417052544025, 275.6099343449919, 275.20511931418514, 275.28297032626546, 275.6954803015682, 276.54860431040987]"
90,"[398.00125472309105, 253.16015315894518, 256.6640926136948, 262.0207656444266, 266.60065627874536, 269.01277588181847, 270.523589183588, 271.3475731358924, 272.0372038316289, 272.70203919871, 273.0471944405589, 273.5011272805863]"
100,"[396.0724280661361, 246.48816629969343, 246.3807939298968, 249.18697121444814, 252.39207909949548, 254.9610312650687, 257.56526004080285, 259.9687425681996, 261.787662536142, 263.44440778697447, 264.48434234510046, 265.5128782968992]"
110,"[394.3500287049159, 241.02740559734707, 235.46203395300043, 236.06672205684345, 241.17867858288588, 247.4206239052641, 252.63054041970173, 256.31138744847743, 258.9063341952587, 260.6069697921261, 261.5351397024617, 262.2007955168081]"
120,"[385.28998021723027, 238.47018855048944, 228.10483285636644, 224.82253961353717, 229.36663405941812, 237.96774405716033, 246.4651795925638, 252.22527362345116, 255.31706577792164, 257.311926955341, 258.43417104878347, 259.2470706653127]"
130,"[379.2188014606433, 227.6955086185735, 218.38372806253003, 216.3766510239093, 222.45263040645213, 232.4397811280301, 242.22820234362158, 248.72351475632817, 252.4438920142212, 254.9722217741396, 256.3986129177288, 257.34895732022704]"
140,"[375.3069271276458, 222.6615857406813, 210.78883608148624, 208.22309083506246, 216.03987249057806, 228.9768329746238, 240.97260545034268, 247.88361682523447, 251.7772306926515, 254.13856876457822, 255.39812211493415, 256.6583549285893]"
150,"[372.0163261801722, 220.35908076720622, 207.70992397341755, 201.08713132997156, 204.1070623772913, 214.96073566066383, 229.237489898018, 241.01428214933208, 248.2463288394412, 252.57522745273576, 254.99638117642448, 256.4404144711253]"
160,"[368.6978516909955, 221.25572755337552, 210.4199925449416, 200.03586695618344, 198.5353575621658, 206.65026567363822, 221.35045945140794, 236.29578931617783, 245.6947755229691, 251.04201943028954, 254.6712981272299, 257.2322575061203]"
170,"[365.20886128291727, 217.70960623585546, 205.1271049238533, 198.60985406761128, 203.72235990209975, 215.56301363743526, 228.6675601095048, 239.953880369667, 248.06192865437012, 252.28643527458303, 254.4860934755103, 256.2395817790066]"
180,"[363.29877081997677, 220.73641746325984, 213.18248797373974, 204.16112647095724, 202.3242739255635, 208.5779699309778, 219.97618722670083, 232.57060592597475, 241.9812612864375, 247.30311426256216, 250.9508066015935, 253.33544156108573]"
190,"[359.01489890460294, 213.44622593239112, 203.19438751863606, 193.71412505693118, 193.26357967982156, 202.18443205723986, 216.03176885035458, 229.90909830501494, 242.41718321783173, 250.98222797999466, 255.48127401227012, 257.43834771741757]"
200,"[357.43715113187824, 215.14688429243446, 207.62487783078004, 199.55621998247585, 198.49831992711034, 205.77540166819253, 218.1201149287417, 231.0860320718754, 243.1941773634844, 251.65383827963038, 255.5023079713907, 256.9193787846099]"
210,"[354.8333126347656, 211.18714676102076, 204.3531717807637, 192.30914357611454, 187.57208571567477, 193.69361888061283, 206.71964128131174, 221.7981396378051, 237.0261214552295, 248.89386602277284, 254.85054964260542, 257.61632377778324]"
220,"[356.28916119412804, 232.18956535089637, 248.37027495754117, 249.7253502985993, 239.4614882422596, 230.10733210714363, 224.8110624086053, 220.75723331575966, 218.68124601872853, 224.03343942716702, 234.81481954383727, 243.9022607145077]"
230,"[352.71253023721505, 222.1230509493938, 230.73352655992323, 233.68870413481446, 230.3892313212862, 225.04740797438177, 220.73066096718307, 217.17587981796666, 217.82935410004472, 226.35531303170131, 239.9296637671043, 252.16199415623407]"
240,"[350.376776641883, 210.29510973188422, 204.0639506368268, 198.71816442400092, 199.70059652868972, 205.90947363394375, 210.78312711691032, 211.53950917910618, 211.83301785686953, 218.2241645866822, 232.47595172509733, 248.05145988974078]"
250,"[347.5007327182771, 208.4187974467802, 208.03669233982268, 200.9801327272449, 193.06843032475126, 192.17845094531108, 199.50317668811502, 210.45806792434033, 223.69379268730614, 238.2867832652709, 250.12793582105567, 258.8455028497447]"
260,"[346.7381932918444, 199.45402896293592, 192.5534695968972, 189.50254014058717, 192.9038112105366, 197.70889066372672, 199.88513557292964, 202.71073615373015, 211.3265170091612, 227.45632506897945, 244.66952264977755, 258.2297902959404]"
