0,trainLoss,trainRMSE-avg,testRMSE-avg
1,142989.75,232.0626,264.886
2,139831.91,232.003,264.804
3,139358.61,232.048,264.9958
4,139228.4,232.0159,264.9331
5,139109.42,232.0232,264.9565
6,138993.42,232.0047,264.9317
7,138877.01,232.0041,264.946
8,138759.12,231.982,264.8959
9,138641.89,231.9864,264.9219
