iteration,trainRMSE
0,"[379.46788795494575, 380.88414864212865, 380.8826102287151, 380.8819574150169, 380.87214980920595, 380.8654285737519, 380.85586072807644, 380.8484871140058, 380.7930105636236, 380.7072245047544, 380.5434803072518, 380.350323036631]"
10,"[335.4545976111218, 330.1472588688201, 329.75108129292215, 329.6918973908205, 329.6790648888698, 329.67996619414726, 329.683897350452, 329.68597825224936, 329.66071711851237, 329.6059811173445, 329.4835930457458, 329.3331576633703]"
20,"[319.31146834793844, 317.045857336972, 317.13464021089123, 317.25841340175117, 317.309151003117, 317.35793581663603, 317.4027086198212, 317.4385662666537, 317.4614378231464, 317.4424757986964, 317.3343976420839, 317.2044896465269]"
30,"[306.1193243960276, 303.92288242457556, 304.74405352207316, 305.3121397161748, 305.368093367623, 305.47123294946914, 305.7060083805358, 305.9614492248212, 306.309653928167, 306.52019964528955, 306.5740904910294, 306.56476378451316]"
40,"[292.5319749354869, 290.3689570881484, 291.1326163912865, 291.82994764833063, 292.35076765788017, 293.0106603575181, 293.85844598251003, 294.6534061715223, 295.69687807982035, 296.28604087735806, 296.637988932337, 296.94613136058393]"
50,"[282.2753052459423, 279.4977816777943, 279.364182840845, 279.5213594166679, 279.9005271787929, 280.95166400734615, 282.2928407994834, 284.2063991213349, 286.69405064479827, 287.7653080521614, 288.6050813561067, 289.5329450771831]"
60,"[274.04360845973974, 271.8881155597444, 269.92991708842317, 267.94895796315666, 266.3804252434152, 266.5310100996697, 267.52646747376747, 270.36027681185834, 274.60054644969375, 277.5895113567911, 280.3286253419116, 283.3765932165727]"
70,"[265.1607077907637, 264.31658947736884, 264.83091290509407, 264.7996336525625, 263.0741011664119, 262.0210932196319, 261.2645857264616, 260.8710096438652, 261.86451748203075, 263.7466718303265, 267.57815008279465, 272.0177702607226]"
80,"[256.4502193147059, 252.5692556206452, 251.83728736536665, 251.09743937908405, 250.46558586556029, 250.71328938330598, 252.50427590685666, 254.90267721463564, 258.1704437569947, 261.6617687063929, 265.80101980829596, 269.9610236678025]"
90,"[250.4675786948287, 246.2468786663002, 245.42980574132574, 244.63157036836125, 243.48396994481953, 243.8984811550541, 245.36782715649352, 248.0815976867908, 251.5954992932425, 255.53793190478962, 260.77241223782926, 266.3192855478447]"
100,"[247.86260924642886, 244.57423729879727, 243.72183373711403, 244.0666425808185, 242.50853240786944, 241.57261997386314, 240.71286521989893, 241.02967430273603, 241.71490973839258, 242.74827467151408, 245.89705918614357, 249.55011787580375]"
110,"[242.29395673243783, 238.78522554279917, 237.5908117067212, 237.20058981272044, 236.09001168967316, 236.14418394938613, 235.9480814632402, 236.5178728650926, 237.67718012543762, 239.76724075144998, 243.99475429351003, 248.88191652317798]"
120,"[239.6492156242108, 234.6591493869815, 233.15517522493766, 233.31302713728294, 233.0197817395526, 233.719725619554, 235.58133294000203, 239.2341744159252, 243.20199955683472, 247.12377077718128, 251.56027589016412, 255.4230614758453]"
130,"[239.98653650243776, 235.81952300158812, 236.42916987406096, 235.81624825271308, 233.30573526021692, 232.31979165862376, 232.44700836245573, 234.11389800909714, 237.33527435880285, 241.59237805235477, 247.89337818614928, 254.17838399019408]"
140,"[235.19915776960013, 230.38682757521795, 228.97307004261887, 229.48743784289877, 230.86673427595076, 233.18828446186737, 236.01593925793512, 239.38255545494846, 242.85241230703272, 246.2026214422836, 251.6976008297029, 257.53537724989036]"
150,"[235.07395264042526, 230.31424069213176, 231.22471713526784, 232.00323368192952, 230.72619632708435, 229.37107167046332, 228.70387836627782, 228.33458188074496, 229.55391711057052, 231.92199094177482, 236.2459463460273, 242.15947459470178]"
160,"[235.61159783829086, 232.36499891137203, 229.04811436484016, 228.62883159209625, 227.97947969405965, 228.27762293013785, 227.90764121862725, 227.9206392549149, 227.72965519792385, 228.77687009852255, 232.26108155703147, 237.53086373712458]"
170,"[230.60493740594563, 226.6959751446809, 224.93493830154299, 226.94689077484875, 227.50654286034057, 227.54433009422408, 227.0931106114356, 227.5109583611454, 228.0933474067523, 227.12600235014366, 227.4064951077809, 230.96187085532262]"
180,"[229.0719562456963, 225.00429063320234, 224.33191070324065, 226.16927166402837, 227.2312489185514, 227.5107332790968, 226.71321655471743, 226.78394450121874, 227.29968968993333, 228.230042051804, 230.91857380424273, 236.7401760351487]"
190,"[227.78092714908837, 223.31412342251147, 221.89583613384823, 222.08971780025635, 220.7511211092362, 219.83200491577404, 219.99403463731807, 220.3107524312953, 222.22802079151128, 224.42125245987415, 228.646492311124, 235.66286891487343]"
200,"[227.1962891817577, 224.19091976480235, 222.53623376426754, 222.0128555090637, 220.846170284033, 219.5082478960294, 219.23538243844615, 219.85510394057798, 223.42366906787382, 224.14644720850805, 227.9438649381067, 234.13729577157477]"
210,"[223.00823323551168, 219.30820535936562, 217.64050941455406, 219.1720749350661, 220.28351115702654, 220.14360189785194, 219.44891107080073, 218.61610374299593, 218.7963723040962, 220.29785441586648, 223.32240424243665, 229.72027601437645]"
