iteration,trainLoss,trainRMSE-avg
0,144904.69,380.66
10,109004.98,330.15
20,100790.984,317.48
30,93462.47,305.71
40,86308.94,293.78
50,80320.45,283.38
60,74308.14,272.54
70,69861.48,264.3
80,65750.73,256.34
90,62625.66,250.15
100,59460.652,243.83
110,57251.246,239.24
120,57641.395,239.97
130,56893.14,238.44
140,56954.23,238.48
150,53902.242,232.14
160,53065.81,230.34
170,51851.418,227.7
180,51994.6,228.0
190,50156.8,223.91
200,50083.04,223.75
210,48768.992,220.81
220,50527.94,224.76
230,50854.695,225.46
240,49077.477,221.5
250,47587.523,218.0
260,45181.777,212.52
270,48447.875,220.07
280,46190.934,214.91
290,44676.855,211.33
300,45180.516,212.49
310,43190.69,207.8
320,42454.33,205.95
330,43409.02,208.32
340,42496.3,206.07
350,41587.35,203.81
360,41806.88,204.43
370,39939.188,199.83
380,40587.04,201.44
390,41788.95,204.37
400,40357.605,200.84
410,39888.902,199.66
420,39601.266,198.81
430,38667.023,196.61
440,37314.277,193.15
450,37955.438,194.81
460,35597.004,188.65
470,35837.61,189.29
480,38217.52,195.42
490,35136.457,187.42
500,39031.63,197.5
510,36108.89,189.99
520,37778.492,194.31
530,37442.27,193.43
540,33643.375,183.39
550,34068.0,184.52
560,32861.74,181.24
570,40011.086,199.89
580,35052.574,187.17
590,33578.348,183.21
600,34171.027,184.77
610,30982.408,176.0
620,32602.734,180.49
630,38369.387,195.24
640,32903.363,181.29
650,31239.082,176.72
660,30325.65,174.11
670,31455.736,177.34
680,30517.672,174.69
690,30024.387,173.26
700,34663.4,186.08
710,43816.562,208.95
720,33471.574,182.91
730,30403.096,174.33
740,29309.342,171.12
750,29278.432,171.09
760,36689.98,191.07
770,37909.695,194.45
780,32153.412,179.29
790,29357.254,171.32
800,30364.002,174.22
810,27467.309,165.7
820,29861.283,172.73
830,27339.521,165.32
840,26844.945,163.81
850,31172.248,176.48
860,28725.16,169.48
870,28962.545,170.17
880,30860.678,175.52
890,29569.197,171.93
900,45296.785,211.78
910,43480.37,207.96
920,36186.484,190.03
930,31875.188,178.53
940,30897.102,175.69
950,27037.334,164.37
960,28763.525,169.52
970,26450.787,162.58
980,25405.562,159.31
990,24869.262,157.65
