iteration,trainRMSE
0,"[466.66307034506195, 467.3431086926729, 467.5484591619757, 467.7916077178701, 468.0343619309071, 468.1600263039781, 468.3552227773604, 468.54544271532717, 468.7277415883291, 468.8514586075843, 468.87724406952907, 468.8792411597066]"
10,"[384.3903781592463, 278.17899106294414, 269.1087495111981, 272.4279235855222, 274.29524248601496, 274.1227209094626, 273.5941629531852, 273.3777423682406, 273.26696906704336, 273.2285900332386, 273.16725556906846, 273.566448462562]"
20,"[351.7573709063556, 242.79011040615202, 237.21997614314188, 237.4480688263774, 237.86838606300708, 238.40713093309915, 238.85511296969432, 239.6100482336196, 240.34331591040663, 241.01092387114682, 241.51848589022418, 242.41863544476726]"
30,"[335.1807623793812, 222.54962149442312, 219.40533185038396, 219.98824559139896, 222.71828799528066, 226.70285390652336, 230.89926058536093, 234.69858196498976, 237.501258348343, 238.85569773019472, 239.2131859260692, 238.99841647450654]"
40,"[319.50974779895995, 212.38613565616038, 210.09765185641166, 206.2699530640096, 207.32693452139895, 213.11877257366774, 221.26142015172363, 229.19274225732806, 234.65588176128728, 237.5052787348426, 238.43864613443074, 238.48682592261167]"
50,"[309.58446084120453, 204.58170887923615, 205.26701439216353, 197.69294269971215, 194.48440424117177, 200.28060044459122, 211.6153428599629, 223.13272008196944, 232.68935374235755, 238.44875788796512, 241.07367730729126, 242.2921163227154]"
60,"[307.9114666432172, 200.89624694704696, 207.21907242878342, 202.60610266607662, 197.38651571456023, 198.26638392324426, 206.24285208526499, 216.50894799119308, 225.00158416148162, 230.69154902353205, 234.15372815030818, 236.88315381451412]"
70,"[298.74391693796724, 196.8402294542015, 203.28562272735115, 199.69845525854717, 194.3290966643103, 198.26554934762314, 208.81760307782287, 218.86751131055763, 225.6137937885264, 227.57379017893928, 227.0023618569155, 226.6016432045754]"
80,"[299.3302486876681, 196.4218439324624, 196.84133960042203, 193.46362273335967, 190.76432978069687, 192.91564888966414, 198.64050849116757, 204.1731034909182, 207.16440034155974, 208.38829391463017, 209.71850413344214, 213.79401234246671]"
90,"[293.9659743375931, 187.265974562895, 188.06184598276653, 186.70933058471326, 183.9352456571831, 186.3534214590162, 192.06993466341046, 197.19963000730317, 200.9671549475063, 203.56696414192743, 206.87273552724662, 212.61367053081048]"
100,"[292.8620991197423, 185.01111992955083, 179.62287045278708, 175.59194007331047, 179.21754891069298, 189.91502064157524, 200.57838445349495, 207.16232759148753, 209.28918593595589, 209.47338450640598, 209.13528313115575, 212.4511666626443]"
110,"[295.84774432923047, 188.14526501015638, 185.4737397547785, 183.5747291283932, 182.5837056438176, 186.03350629567626, 189.50968942293846, 190.7541111079407, 192.2869879097363, 195.9377864422169, 202.96774210176775, 211.59319991508565]"
120,"[290.8628701612568, 180.03010135829834, 174.90466687745072, 171.48237769549493, 172.26821183697726, 178.03735619952045, 183.2211433901597, 183.60184778719832, 183.26801375287732, 186.72967202263257, 193.76474838508287, 201.85809001858263]"
130,"[286.9926166398298, 174.02343734834687, 170.1419704434067, 170.00802376765367, 177.575796170555, 193.73603039328174, 208.8810126358942, 219.4369143074654, 228.03308484531792, 235.73252609884224, 242.2919861993198, 249.44926675072952]"
140,"[282.7263036924683, 173.45031118842533, 172.12430336865805, 168.92597299585236, 170.29803572795635, 178.81039392600647, 191.07251195474356, 200.5803938655585, 205.34245379438656, 208.23725675528166, 213.51733871986522, 223.0282658862832]"
150,"[294.8101546192189, 193.18567798984495, 210.27445907322922, 215.20138439271918, 211.34822790305657, 209.51370379488654, 213.39425865412093, 217.26690037678478, 215.19556946753224, 214.84532959570996, 217.9957458935816, 220.02634958711752]"
160,"[284.26596217246055, 172.5352782965473, 167.5339474537811, 167.27592560226464, 170.54904081953617, 183.24952380525457, 193.1245275916636, 192.0999665861347, 190.6131553124979, 191.0354182863211, 194.05944709062175, 202.4587107232817]"
170,"[285.46809852514707, 173.1198086248031, 168.4308814448325, 165.21591937238833, 163.4486706384033, 163.9821593042288, 168.5922097038682, 174.58545555770772, 177.2312995000492, 179.56093520945657, 181.18718225572175, 184.22217239382593]"
