iteration,trainLoss,trainRMSE-avg
0,219161.98,468.15
10,80878.21,282.73
20,63014.395,249.1
30,57967.54,238.89
40,54081.64,230.69
50,51604.09,225.1
60,50136.09,221.98
70,48612.957,218.8
80,44595.48,209.3
90,42157.11,203.3
100,42582.5,204.19
110,41050.95,200.39
120,37701.406,191.67
130,46654.734,213.03
140,40563.695,199.01
150,48706.273,219.42
160,37914.6,192.4
170,34172.008,182.09
180,32667.7,177.46
190,34832.523,183.6
200,30806.057,172.66
210,30246.8,171.12
220,37293.695,190.59
230,34938.625,184.15
240,36084.484,186.82
250,39103.023,195.45
260,35936.406,187.14
270,42050.777,202.89
280,40878.87,199.54
290,32993.59,179.82
300,40667.125,200.17
310,34754.066,183.47
320,29785.748,170.67
330,33315.844,180.85
340,33474.754,180.44
350,26327.637,160.71
360,34342.79,183.95
370,30466.266,172.63
380,26231.45,160.85
390,25562.37,158.84
400,27177.684,163.61
410,31796.453,177.05
420,29585.418,170.69
430,24270.072,155.08
440,21988.033,147.51
450,27266.05,163.99
460,23503.508,152.38
470,24559.232,156.24
480,22938.98,150.81
490,22144.467,148.2
500,20842.793,143.93
510,21978.17,147.82
520,19206.102,138.13
530,29414.658,170.37
540,20340.943,142.33
550,19914.818,140.91
560,18817.06,136.7
570,21408.092,145.98
580,23942.926,154.16
590,20800.498,143.63
600,19237.084,138.39
610,19528.727,139.47
620,22876.844,150.49
630,22664.74,149.89
640,19663.367,139.99
650,17620.555,132.57
660,16614.693,128.66
670,17710.166,132.92
680,19223.951,138.21
690,17935.373,133.78
700,17071.854,130.44
710,16317.313,127.56
720,15809.125,125.61
730,18163.959,134.62
740,16830.82,129.65
750,16209.984,127.22
760,16322.968,127.6
770,15654.515,125.01
780,16958.498,130.13
790,16346.626,127.73
800,16410.488,128.03
810,15649.025,124.86
820,15138.196,122.9
830,18024.799,134.03
840,14279.212,119.31
850,14328.581,119.53
860,19407.143,139.07
870,17497.654,132.09
880,17297.494,131.34
890,16524.2,127.87
900,13689.166,116.86
910,15105.235,122.63
920,15129.391,122.67
930,17064.084,129.9
940,13418.027,115.66
950,12730.49,112.69
960,14963.579,122.28
970,14676.428,120.98
980,12031.173,109.53
990,14271.052,119.29
