iteration,trainLoss,trainRMSE-avg
0,447409.0,668.88999999999999
10,401490.0,633.63
20,383063.0,618.91999999999996
30,362879.0,602.38999999999999
40,340989.0,583.94000000000005
50,317968.0,563.88
60,294331.0,542.51999999999998
70,270793.0,520.37
80,247931.0,497.92000000000002
90,227050.0,476.49000000000001
100,205590.0,453.41000000000003
110,187766.0,433.31999999999999
120,170640.0,413.07999999999998
130,156052.0,395.02999999999997
140,140417.0,374.69
150,122683.0,350.20999999999998
160,111128.0,333.31999999999999
170,105695.0,325.00999999999999
180,101882.0,319.07999999999998
190,94948.9,307.98000000000002
200,94270.0,306.89999999999998
210,89437.7,298.86000000000001
220,88531.8,297.25
230,88752.5,297.77999999999997
240,84036.6,289.69
250,83231.2,288.27999999999997
260,83956.3,289.56999999999999
270,86592.9,293.74000000000001
280,79822.1,282.26999999999998
290,82622.4,287.08999999999997
300,77166.8,277.58999999999997
310,77493.9,278.12
320,79811.2,282.18000000000001
330,75821.0,275.16000000000003
340,75933.0,275.41000000000003
350,74593.7,272.92000000000002
360,72630.7,269.35000000000002
370,73995.6,271.81
380,74849.3,273.45999999999998
390,73010.2,270.02999999999997
400,77250.8,277.79000000000002
410,77188.2,277.63
420,71125.0,266.50999999999999
430,69224.6,262.88999999999999
440,74170.1,271.95999999999998
450,72494.6,269.04000000000002
460,71660.8,267.48000000000002
470,86691.2,294.01999999999998
480,78985.8,280.75
490,73216.8,270.29000000000002
500,75373.2,274.19
510,72008.3,268.06999999999999
520,69744.9,263.83999999999997
530,69860.8,264.11000000000001
540,68101.5,260.72000000000003
550,67661.5,259.91000000000003
560,67695.7,260.0
570,69306.0,263.07999999999998
580,69447.1,263.33999999999997
590,66747.7,258.14999999999998
600,68559.5,261.63999999999999
610,64369.4,253.50999999999999
620,65719.8,255.97999999999999
630,65972.4,256.67000000000002
640,65090.7,254.90000000000001
650,66568.5,257.81999999999999
660,71085.3,266.19
670,63854.4,252.44999999999999
680,64124.8,252.91999999999999
690,63458.8,251.69999999999999
700,62518.5,249.77000000000001
710,60743.2,246.19
720,60020.7,244.78
730,62468.8,249.59
740,63643.4,251.93000000000001
750,67544.4,259.56999999999999
760,71205.8,266.38999999999999
770,67317.3,259.17000000000002
780,66488.2,257.63999999999999
790,63556.1,251.72999999999999
800,59213.4,243.06999999999999
810,60947.1,246.53
820,58485.3,241.61000000000001
830,59436.4,243.61000000000001
840,58189.1,240.99000000000001
850,60473.3,245.62
860,57923.4,240.36000000000001
870,59839.7,244.41999999999999
880,58817.3,242.31999999999999
890,61532.8,247.84999999999999
900,70070.8,263.80000000000001
910,58770.5,242.22999999999999
920,55674.2,235.69999999999999
930,54841.7,234.02000000000001
940,53065.4,230.13
950,57630.2,239.81999999999999
960,56598.1,237.69
970,56095.1,236.66999999999999
980,59838.2,244.09
990,53052.8,230.16
