iteration,trainRMSE
0,"[525.1844155847306, 525.678423308677, 525.9575054282511, 526.1960864239016, 526.695639357964, 526.9409177706743, 527.1670872311232, 527.4602001381088, 527.655624833467, 527.7166547751082, 527.760320805393, 527.725750185754]"
10,"[421.2656582078947, 339.85615656597224, 328.5480978237142, 327.1073777055942, 327.2848837938123, 327.49488670293977, 327.7232413082478, 328.0538895122862, 328.34303546635385, 328.4778698350553, 328.5849273922811, 328.71237890959725]"
20,"[390.78238567239123, 292.969974278632, 286.5662218127806, 285.58686009328324, 285.68141744607726, 285.4803607029717, 285.25433251901546, 285.2284112050866, 285.4214768367701, 285.5369831027949, 285.6887816598636, 285.8932459990381]"
30,"[363.44619980531274, 263.4155738790403, 256.3145184088187, 255.20116510910833, 255.5420383932872, 255.9279877111229, 256.27351204978544, 256.54259748683165, 256.8703351160775, 257.13886487565185, 257.36505559337616, 257.46104618064015]"
40,"[350.42492014497617, 245.2996795375033, 239.46249218534854, 238.85472478191534, 239.3330131065963, 239.77524283401556, 240.14900610499757, 240.4870191916002, 240.81087270123865, 241.20866405496201, 241.53725449289985, 241.83924006421924]"
50,"[330.75379264989675, 230.57132197223038, 228.13376233102912, 227.94847430221708, 228.783678548005, 229.82391140202756, 230.9303240663483, 232.15337920413177, 233.09599108876694, 233.97765596438123, 234.54622164659074, 234.77424377827077]"
60,"[318.21624663092797, 222.50946734400517, 214.06172720029542, 210.27439571271432, 212.33919989666683, 217.28181437645395, 222.94885405647545, 228.15977842612355, 232.1448453057984, 234.43078734791823, 235.1045357399198, 234.982431096593]"
70,"[307.8779576015291, 216.1745429940386, 206.3829369891429, 199.9143255630488, 201.16979469304505, 207.89828667411143, 216.68701895775976, 225.00652757699785, 231.58141635914578, 235.4903229119151, 236.96880714771254, 236.9905631968575]"
80,"[298.1004042693599, 212.0991009112561, 206.09108581218766, 198.6155235579531, 196.9494967308749, 202.0152434340224, 211.167467548758, 220.35144959118665, 226.87242810345856, 230.9165799746274, 233.2110038690001, 235.10713648181974]"
90,"[289.82616099685936, 207.02223997384527, 206.15499752095823, 202.00478009041018, 199.19581354255834, 201.45128126016326, 207.61322845132753, 213.0467202329961, 216.52422980253363, 219.41846374196197, 223.254901784939, 228.34174117680465]"
100,"[282.94888076308274, 199.83646415382952, 197.93730853181088, 193.76953013970078, 192.99602813275493, 196.46014188462067, 201.60751586999785, 205.92014162321536, 208.2055892854106, 210.57549626798559, 214.88847002357005, 221.50929378213013]"
110,"[278.9374196080729, 195.7319062108107, 195.43300496952887, 193.18703001640398, 191.92063987304482, 194.30845359937504, 197.41049464273044, 199.46042781426058, 200.0818658250548, 201.33222882047352, 205.68902134837353, 213.63841099221497]"
