iteration,trainLoss,trainRMSE-avg
0,277565.97,526.84
10,114085.945,336.79
20,87867.945,295.01
30,71602.37,265.96
40,63387.168,249.93
50,58180.754,239.62
60,54518.32,231.87
70,52230.367,226.85
80,50248.523,222.62
90,47994.633,217.82
100,44879.77,210.55
110,42791.895,205.59
120,40869.83,200.83
130,41546.883,202.36
140,39791.906,198.22
150,38746.07,195.74
160,37086.344,191.43
170,36576.027,190.09
180,35761.79,188.05
190,34772.773,185.27
200,35170.406,186.34
210,33648.723,182.34
220,32564.5,179.44
230,38858.855,196.3
240,38011.074,193.97
250,36733.445,190.78
260,32416.219,179.13
270,47915.684,217.28
280,35516.797,187.1
290,40096.152,199.1
300,31904.85,177.79
310,35458.793,187.51
320,31215.2,175.95
330,33772.51,183.09
340,29674.693,171.64
350,29797.303,171.97
360,28636.145,168.64
370,28402.143,167.92
380,31184.756,176.08
390,27438.43,165.13
400,27307.51,164.68
410,28275.549,167.58
420,25662.64,159.69
430,28878.797,169.53
440,28848.59,169.39
450,31416.275,176.1
460,32079.268,178.43
470,29070.746,169.77
480,32620.365,180.11
490,43220.418,205.81
500,27998.945,166.78
510,28213.541,167.32
520,28210.508,167.45
530,27530.367,165.51
540,28913.521,169.29
550,37698.18,192.48
560,30679.746,174.6
570,29634.81,171.7
580,31401.555,176.34
590,30369.336,173.69
600,28766.484,169.19
610,27011.04,163.96
620,25663.678,159.84
630,26163.639,161.35
640,26343.904,161.98
650,31547.037,176.79
660,27765.852,166.2
670,25683.633,159.89
680,26938.982,163.84
690,24381.066,155.75
700,24842.18,157.19
710,23384.17,152.62
720,23788.844,153.85
730,22838.12,150.78
740,21207.322,145.42
750,22238.84,148.86
760,24036.97,154.67
770,24122.398,154.89
780,25072.96,158.05
790,24291.707,155.44
800,21061.826,145.01
810,19632.863,139.93
820,19009.285,137.7
830,20080.354,141.47
840,21529.947,146.29
850,19310.723,138.85
860,18640.617,136.33
870,18570.574,136.1
880,18566.88,135.88
890,20636.723,143.33
900,17568.621,132.3
910,17047.033,130.39
920,18904.121,137.25
930,18281.488,135.0
940,18504.012,135.93
950,17144.873,130.66
960,18159.893,134.42
970,18744.36,136.63
980,17425.771,131.75
990,17295.812,131.27
