iteration,trainLoss,trainRMSE-avg
0,305123.16,552.38
10,185540.56,430.71
20,162041.08,402.53
30,141836.72,376.6
40,122869.48,350.52
50,106419.85,326.21
60,92734.08,304.52
70,82646.05,287.46
80,77346.69,278.06
90,73404.42,270.86
100,70966.414,266.19
110,68322.48,261.11
120,67690.07,259.8
130,65770.74,256.05
140,64372.97,253.27
150,62601.21,249.77
160,62953.043,250.49
170,61663.98,247.63
180,59524.04,243.35
190,62783.633,250.05
200,58935.42,241.98
210,58335.34,240.9
220,56887.902,237.67
230,55647.77,235.06
240,56003.457,236.05
250,58184.652,240.32
260,56077.53,235.8
270,56742.016,237.26
280,60460.004,245.4
290,55900.66,235.48
300,60680.95,245.96
310,60130.43,244.32
320,54840.035,233.43
330,57520.44,239.2
340,53783.758,231.21
350,59041.082,242.29
360,56650.047,237.28
370,55566.137,234.61
380,53123.523,229.86
390,57192.57,238.44
400,55900.74,235.92
410,50357.016,224.0
420,59834.934,243.36
430,60543.42,245.2
440,58726.37,241.83
450,52188.01,227.86
460,50944.996,225.16
470,62493.81,249.46
480,57454.023,238.83
490,53484.176,230.67
500,52427.285,228.52
510,50121.97,223.38
520,59525.543,242.34
530,55109.414,234.14
540,60387.746,244.46
550,53820.22,231.19
560,51293.2,225.43
570,57054.293,237.7
580,51521.94,226.18
590,54991.45,233.79
600,46878.88,216.01
610,50420.38,224.0
620,58246.047,240.43
630,47446.508,217.44
640,55884.617,235.42
650,53168.68,229.54
660,51533.773,226.01
670,56295.586,236.17
680,53193.36,229.76
690,51069.836,225.46
700,54363.184,232.45
710,51317.13,225.84
720,43313.637,207.68
730,49202.754,221.2
740,50089.555,223.29
750,41269.57,202.82
760,56730.133,237.17
770,56891.44,237.35
780,44311.957,209.91
790,51118.65,225.39
800,54106.41,231.69
810,55632.816,234.74
820,46554.285,215.26
830,47631.074,217.54
840,51918.13,226.93
850,54088.625,231.62
860,52572.242,228.52
870,46745.99,215.75
880,44972.344,211.72
890,47598.2,217.64
900,40297.055,200.54
910,62361.3,248.73
920,58919.68,241.51
930,51847.89,227.25
940,57426.766,238.68
950,51290.207,225.69
960,43940.66,209.04
970,66736.664,257.22
980,56742.04,237.07
990,48738.793,220.18
