iteration,trainLoss,trainRMSE-avg
0,78638.555,280.43
10,60861.402,246.6
20,55908.33,236.31
30,51959.438,227.8
40,48662.695,220.49
50,46587.71,215.77
60,44549.027,211.02
70,42418.36,205.89
80,40255.86,200.55
90,38160.15,195.23
100,36132.5,189.93
110,35006.656,186.93
120,33414.113,182.64
130,32195.334,179.28
140,31644.498,177.76
150,30820.834,175.4
160,30307.322,173.93
170,29487.818,171.51
180,28739.855,169.27
190,27856.5,166.69
200,28992.514,170.14
210,29186.994,170.53
220,27287.223,165.04
230,25673.059,160.01
240,31863.002,178.41
250,26826.385,163.48
260,24998.441,157.95
270,23311.027,152.43
280,25981.008,161.07
290,22336.428,149.17
300,23053.924,151.65
310,23226.342,152.26
320,22349.191,149.26
330,26479.87,162.31
340,20128.686,141.57
350,20292.307,142.23
360,21678.54,146.91
370,19024.639,137.6
380,17771.602,132.95
390,17710.992,132.75
400,19301.67,138.73
410,16942.17,129.83
420,18309.875,135.02
430,17191.828,130.79
440,17517.152,132.15
450,16511.355,128.23
460,15847.074,125.58
470,15077.439,122.46
480,14683.003,120.87
490,14894.054,121.79
500,13937.064,117.68
510,14039.977,118.2
520,13135.475,114.25
530,13457.708,115.71
540,12364.006,110.78
550,13076.046,114.08
560,11893.324,108.62
570,14246.948,119.07
580,12415.167,111.06
590,11874.186,108.57
600,11768.861,108.1
610,11377.511,106.26
620,11176.354,105.3
630,11025.945,104.62
640,10715.912,103.1
650,10435.539,101.73
660,10399.982,101.56
670,10655.105,102.88
680,10742.004,103.34
690,10097.437,100.03
700,9907.19,99.09
710,9528.408,97.12
720,9933.847,99.3
730,9275.44,95.88
740,9123.032,95.02
750,8871.85,93.71
760,8962.855,94.22
770,9391.984,96.54
780,10152.289,100.46
790,9114.661,95.02
800,8682.578,92.68
810,8229.501,90.13
820,8754.935,93.08
830,8018.731,88.93
840,8249.209,90.31
850,7812.216,87.78
860,7763.6,87.52
870,8041.8447,89.18
880,7358.0776,85.1
890,7093.5386,83.36
900,7277.4126,84.56
910,6985.3467,82.73
920,6879.6675,82.13
930,6597.9263,80.32
940,6451.0913,79.36
950,6339.2954,78.67
960,6361.354,78.72
970,6135.6924,77.27
980,6083.754,76.92
990,6404.8926,79.07
