iteration,trainRMSE
0,"[467.2308983681518, 467.3737233889626, 467.5853402393323, 467.73427264329194, 467.9336852535833, 468.03974618403316, 468.2226173469052, 468.4066640868863, 468.59580322079324, 468.7407633160862, 468.79480029819206, 468.8258464883306]"
5,"[444.32086544956974, 439.8697650813439, 439.3867990844492, 439.4539993370689, 439.64653562761123, 439.74983375788884, 439.9255257226584, 440.09604558718087, 440.26403617746513, 440.37539455606884, 440.39421259639613, 440.3945372544457]"
10,"[432.6255719031745, 431.28817257616475, 431.33033498124894, 431.4699757405077, 431.6717224109536, 431.77476831323764, 431.9484427691397, 432.1168046055369, 432.2830069775015, 432.39155298620005, 432.4085931263582, 432.40849481817173]"
15,"[423.9421020135888, 422.7990995731423, 422.8461985987056, 422.9825787902954, 423.1801163983583, 423.2791280372748, 423.44867491661637, 423.6134659850146, 423.7768189531605, 423.88161257475684, 423.8962686758167, 423.895533754483]"
20,"[414.9261625370653, 413.71685971963257, 413.7514617018967, 413.8832895857013, 414.0765870765253, 414.17143509204595, 414.33645774400964, 414.4972572904167, 414.6573893761915, 414.7579293917808, 414.7699087725338, 414.76848087196464]"
25,"[405.42653039358277, 404.0664358155158, 404.07349340699733, 404.1969655075176, 404.3845035961211, 404.4742386575883, 404.63388920884563, 404.7899833563333, 404.9463205802116, 405.0419381997428, 405.05084043203317, 405.0486137743671]"
30,"[395.3882407693338, 393.8797186752306, 393.8587488508851, 393.9730066940191, 394.1538956310462, 394.2377776824026, 394.3912045347925, 394.54185476483065, 394.6937641375208, 394.783726309287, 394.7891332427468, 394.7860009150056]"
35,"[384.94223953487483, 383.24341299745294, 383.1851784967184, 383.2881121033594, 383.46120911000133, 383.538353144154, 383.68460505836913, 383.8289421206541, 383.97571435644977, 384.0591844729857, 384.0606164486371, 384.0564589130311]"
40,"[374.03221360444513, 372.2282902886795, 372.14489433977985, 372.2372098466651, 372.40162394531507, 372.4710947295166, 372.60905461516, 372.74607890771597, 372.8868637476387, 372.96288404690944, 372.95980648414985, 372.9544909215266]"
45,"[362.83119521468967, 360.90166359454776, 360.79763869142266, 360.87890732533015, 361.0333544880578, 361.0940115062079, 361.2223310492151, 361.3508474792391, 361.48461279282634, 361.55203753941436, 361.54382330451426, 361.5371961559744]"
50,"[351.5212847341793, 349.51434325081647, 349.3885880012748, 349.45730923380586, 349.60020646949215, 349.6508139613944, 349.7680604122562, 349.88677027394084, 350.01241693693424, 350.07004694703903, 350.0560621472635, 350.04796528576446]"
55,"[340.33500387866275, 338.21591139190497, 338.0624155457252, 338.11637849462784, 338.2458790960368, 338.284997428073, 338.3894468885029, 338.49678779164617, 338.6129531360452, 338.6593661712076, 338.63887942735823, 338.62913908214733]"
60,"[329.3219956926193, 327.1993940188578, 327.0333077163674, 327.07305351360816, 327.18742734273013, 327.21353204446757, 327.3032534813737, 327.39745241547394, 327.50258139341736, 327.5361999132447, 327.50843019668093, 327.4968631352526]"
65,"[318.7527237997671, 316.6942087929718, 316.52377641524674, 316.5484899768039, 316.64551003578276, 316.65684815293525, 316.72961216288286, 316.8086551216591, 316.90095757308205, 316.9200141675168, 316.88412366303186, 316.87053464864874]"
70,"[308.97658363402485, 307.0754656573546, 306.9114082350573, 306.92073735438237, 306.99821282846676, 306.9930269677701, 307.0465219739817, 307.1082517907115, 307.18578159086104, 307.18847086193415, 307.1436617007762, 307.1278778558468]"
75,"[300.2201445235281, 298.59966575742214, 298.45826274584186, 298.45154322465, 298.50783111602726, 298.48353832563765, 298.51323195935936, 298.55332324977866, 298.61205869343644, 298.5952300322028, 298.5400306747983, 298.52201978372506]"
80,"[293.03779460126924, 291.7324242712527, 291.61844479883854, 291.5955977983185, 291.6260455133334, 291.58220720790484, 291.58948267817146, 291.6094211296447, 291.65084985174343, 291.6150530116115, 291.5501440828344, 291.52948486216815]"
