0,trainLoss,trainRMSE-avg,testRMSE-avg
1,59586.17,159.0675,59.7099
2,52269.47,159.3647,60.4709
3,51289.57,159.0599,59.9873
4,50908.02,159.1531,60.2691
5,50627.54,159.176,60.3407
6,50374.54,159.1977,60.3829
7,50123.67,159.2258,60.4664
8,49882.97,159.2314,60.4717
9,49645.76,159.2423,60.4774
