iteration,trainLoss,trainRMSE-avg
0,430945.06,656.46
10,383360.03,619.15
20,360398.84,600.32
30,337754.84,581.16
40,313537.3,559.93
50,288114.06,536.75
60,261285.39,511.15
70,236249.39,486.04
80,211772.34,460.17
90,189759.98,435.6
100,170635.67,413.07
110,155303.23,394.08
120,142690.73,377.74
130,132079.84,363.42
140,122590.234,350.1
150,116776.08,341.68
160,114343.92,338.03
170,112156.92,334.84
180,107551.72,327.87
190,104298.805,322.83
200,103414.09,321.48
210,102921.59,320.7
220,101678.46,318.67
230,99333.87,315.0
240,97572.92,312.17
250,97936.48,312.77
260,96507.734,310.5
270,97878.55,312.67
280,96971.836,311.2
290,104903.695,323.5
300,93699.46,305.93
310,92267.914,303.55
320,92416.0,303.77
330,90357.54,300.35
340,90011.78,299.87
350,88199.43,296.81
360,88632.41,297.53
370,85511.72,292.26
380,87651.484,295.86
390,86376.97,293.65
400,86485.95,293.89
410,84064.08,289.77
420,84581.27,290.6
430,84457.914,290.39
440,82233.35,286.58
450,81837.96,285.85
460,83537.5,288.85
470,83463.914,288.72
480,81622.43,285.56
490,79692.93,282.11
500,79076.555,281.01
510,80547.19,283.59
520,81208.57,284.69
530,81647.37,285.57
540,78364.32,279.81
550,76660.06,276.72
560,75989.01,275.49
570,76692.96,276.77
580,87740.73,295.61
590,75583.03,274.8
600,77404.28,278.08
610,76135.77,275.81
620,74086.82,272.01
630,75058.16,273.84
640,74463.695,272.68
650,73429.25,270.8
660,72560.83,269.23
670,80082.125,282.65
680,77681.96,278.53
690,73558.39,271.1
700,72087.77,268.35
710,76947.57,277.09
720,71706.99,267.67
730,77503.32,278.07
740,78283.34,279.55
750,79921.375,282.52
760,76589.1,276.52
770,78129.28,279.24
780,87634.76,295.14
790,76857.53,276.97
800,77948.21,278.93
810,76506.05,276.49
820,74453.12,272.74
830,81606.12,285.19
840,82521.92,286.98
850,76839.12,277.07
860,77117.72,277.52
870,76100.62,275.62
880,73108.11,270.27
890,71592.87,267.39
900,73443.37,270.87
910,73371.555,270.77
920,83752.66,289.12
930,76343.25,276.05
940,82950.96,287.67
950,72578.02,269.28
960,68558.734,261.7
970,69070.6,262.65
980,67780.305,260.22
990,69489.45,263.41
