iteration,trainRMSE
0,"[658.9708570426636, 658.2816564297332, 657.5532203346136, 656.8677807891733, 656.1943740907617, 656.0199208330952, 655.89079366302, 655.6783864941792, 655.5756303022347, 655.5375442313642, 655.5085353278384, 655.4781886810624]"
10,"[631.2670530523355, 622.150847092035, 619.5296559629601, 618.4265111924437, 617.6757455462783, 617.4937440788323, 617.4082003742509, 617.2726203473892, 617.2016861375344, 617.1626725183182, 617.1179776776139, 617.0659876381475]"
20,"[609.553719599286, 602.3874231733396, 600.7624004636331, 599.9406021099855, 599.2471324146782, 599.0878047920611, 599.013766405392, 598.8827228715495, 598.81533010575, 598.7792989177669, 598.738282913278, 598.688499444233]"
30,"[590.6320113295973, 583.1906581654625, 581.5392913437336, 580.7216160588215, 580.0362337207362, 579.8902057899659, 579.8255919686575, 579.7026310482252, 579.641199192666, 579.6130567285828, 579.5790061565835, 579.5352369162719]"
40,"[570.5717174562952, 561.9917586201161, 560.1889858779473, 559.3525697430914, 558.6684694193339, 558.532423443932, 558.4761028785864, 558.360317122708, 558.3041967438231, 558.2829660222038, 558.2569552118207, 558.2196956805733]"
50,"[547.6327413379121, 538.8402656832114, 536.9569109242715, 536.1107376451315, 535.4299360166709, 535.3058615161613, 535.2591626963183, 535.151849763127, 535.1022914422703, 535.089415775646, 535.0729556631104, 535.0436376266771]"
60,"[522.7484081347392, 513.2118766325556, 511.2516220288575, 510.3976913151083, 509.7231380674327, 509.6146495899485, 509.5803685900837, 509.48416790445197, 509.4431350582234, 509.4409748716605, 509.43677526444145, 509.41769583589263]"
70,"[497.5252297524463, 488.0560311160921, 486.09170916624095, 485.25423264030957, 484.59943838690003, 484.51323125531314, 484.49710083594994, 484.4099018656076, 484.37586982848603, 484.38487909863784, 484.3941026271053, 484.3874739706036]"
80,"[471.2769155607475, 461.79365201049103, 460.0279049242261, 459.3069294339497, 458.7696127107934, 458.77354004041774, 458.77055952156275, 458.69512077696425, 458.6500722657184, 458.658357561938, 458.67600489338264, 458.6797781256293]"
90,"[445.76392686681896, 436.7236341975356, 435.21287351392414, 434.6359156221074, 434.16604769179514, 434.25493584485946, 434.3442688695967, 434.3380293277337, 434.3352835783197, 434.3911101086162, 434.482967697243, 434.5794991593928]"
100,"[420.9178243181135, 413.3571665839519, 412.4858142590921, 412.176562302567, 411.7883002275983, 411.93650819292355, 412.09845870628465, 412.18799811756526, 412.2750766998959, 412.3969635698275, 412.54577727686285, 412.703379393607]"
110,"[398.5864987583999, 392.6982481099041, 392.75198478272165, 393.10621480872095, 393.06495643391634, 393.3682568243259, 393.6409677652483, 393.8643759484525, 394.09675093807925, 394.25926051327417, 394.56796133269734, 394.9647818853946]"
120,"[377.48380613524427, 375.25432142021253, 376.29934076215926, 376.9590658596654, 377.0410135355812, 377.5208643217053, 377.9733773534396, 378.31027364034, 378.57902139461316, 378.8261840817977, 379.11932260910845, 379.523664005223]"
130,"[361.9229347279734, 360.40117736633096, 361.3977690678586, 362.52547580177105, 362.626922801659, 363.1307980949615, 363.7290102937497, 364.2581501581536, 364.72861784005164, 365.0319050179803, 365.45253914034214, 365.8677262882097]"
140,"[341.1057637512556, 342.7950154705169, 345.8871102997163, 348.4565492639511, 349.53052443051524, 350.40334482169004, 351.51155204055254, 352.68974349632447, 353.43302467734287, 354.21461735549593, 355.07771978038926, 356.05771968263167]"
150,"[331.5991731189791, 332.5100547031868, 336.3593208852063, 339.528899126755, 341.22857121407816, 342.41756868055023, 343.7204154011551, 344.8959312610582, 345.75286470778366, 346.6999715240159, 347.25235684827646, 348.20199126787287]"
160,"[319.4257696161966, 323.37950174979426, 330.66552052774006, 335.4275596090862, 337.4499602966745, 339.2446532933566, 341.20266405083373, 343.3409054118893, 344.58472364272666, 346.1252654106317, 347.1554689460141, 348.32530021422696]"
170,"[322.01300701680657, 325.0206910922701, 329.0911313023514, 332.6713006029186, 334.25568178789683, 335.51531356081057, 337.1395910701908, 338.32873929101623, 339.1870229831957, 340.5763017158818, 341.5770118945191, 342.6684988102941]"
180,"[312.02617926850763, 317.79227847588226, 322.4830433252044, 325.7387738803506, 327.9530634459846, 329.38448774524295, 330.38233887819973, 330.7996353364549, 331.75173320497163, 333.532137522289, 335.1681771695341, 337.4594761599385]"
190,"[305.6529214146855, 311.0752473323385, 315.79701941863124, 319.1935417832695, 320.64683048596083, 321.7980727588646, 323.8037985658133, 325.75306814070666, 328.4388094680413, 331.2679594797237, 333.8581409986086, 336.6886048848787]"
200,"[303.23343172884177, 311.5897315178129, 316.99852712903197, 320.110388971352, 321.5055420199451, 322.14218493730243, 322.879785584185, 323.22063360037373, 324.9590509998809, 327.33445073593253, 330.208516032619, 333.6236460031125]"
210,"[299.45839302982836, 311.85217728240514, 316.17538874106464, 318.3616750010538, 319.5087728297558, 320.51562660074086, 321.93028234959326, 323.57108409191744, 325.3706693532283, 327.83958117674547, 330.5255776402606, 333.2357632680229]"
220,"[294.72227849338117, 303.58886784155, 310.7191341247005, 314.430109770349, 316.6442139652209, 318.081776120063, 320.15827485592365, 322.73294348450435, 325.6044216645075, 328.9807289842136, 332.3871721541661, 335.9429084855094]"
230,"[291.73179580122314, 303.72196428197174, 309.9360445783851, 312.7632442466362, 313.6932457215442, 313.931863589312, 314.8135685116319, 316.6314500915779, 319.57797864684096, 323.60736429961645, 327.68670648226333, 331.9642393607574]"
240,"[288.3485499853846, 298.5084688417768, 306.0379742479458, 309.54563375971463, 310.51493963649807, 311.05476475086243, 312.15246638381376, 314.5466643166634, 317.61837618582854, 321.498785472072, 325.67214222156105, 330.5542220028287]"
250,"[288.9452985935976, 299.8056309835414, 307.56197711178964, 311.08432256620546, 311.52063541523023, 311.6948675086927, 313.37061696401975, 315.0972793429249, 317.4066903311809, 320.7726177885168, 325.4424407089276, 330.5083303515286]"
260,"[286.85203350193535, 299.37290212719455, 307.6068063582232, 311.3559524964502, 311.68976586240643, 310.2975235656325, 309.6967378902565, 310.341290363045, 312.96788937298925, 316.0074142310944, 321.5021769394159, 328.2796649754371]"
270,"[284.614153589636, 299.1607817948326, 308.7663809451219, 313.5260691067512, 314.936442976763, 314.801414522008, 314.9097067788053, 315.2896024859296, 317.15996457307335, 318.67225089290935, 322.1386450318068, 328.03557736000676]"
280,"[284.1639508039516, 297.70891510610306, 305.28242097292235, 309.78491742193006, 311.4903238693338, 312.53161840529725, 312.8604652134421, 313.9276055287103, 316.9662337021435, 319.00251332566785, 323.00971453294704, 327.71407110993897]"
290,"[282.68402943923326, 299.43745551418147, 314.01712406528475, 326.48467594916883, 331.94668217421895, 333.7605432184303, 334.62734813605965, 333.80875867920895, 332.4651425871159, 330.7624616182722, 330.27675258467445, 331.72768502973645]"
300,"[279.3065867831305, 294.9005245097897, 303.4188564215719, 307.65849831447866, 308.3964756203391, 307.2192860036378, 306.36531216092646, 306.2816195361554, 307.86154337561305, 310.5662129989475, 316.22771436587357, 322.93370105833156]"
310,"[277.06723525339044, 293.07360835406365, 300.5286596299002, 303.6106028603489, 302.99894488016105, 301.6846472734283, 301.58668607053494, 303.12967767868076, 306.9880419566909, 310.6203711898556, 317.0338520800215, 324.2476441219753]"
320,"[276.1820394018529, 291.9400258314284, 300.2433113555554, 303.986255277085, 303.90583046241653, 302.1520732457913, 301.55609074420295, 303.20056378842156, 307.02247037429504, 311.90365408684653, 318.2632904553568, 324.8869293149117]"
330,"[273.3939453413368, 289.4456432999058, 296.9903861204318, 300.212013305126, 299.36195682468644, 297.89463288107663, 296.87619222245377, 298.9921743841778, 303.17487804213494, 308.3011045331404, 315.97369812822035, 323.6044477304868]"
340,"[273.688829841398, 290.2156464538272, 298.96024149718284, 304.10563344662205, 304.5774896341906, 303.8864610987668, 301.8269523333719, 299.81329113719335, 300.0703545504498, 301.8422166813711, 306.2765570230058, 313.16522471330876]"
350,"[272.6666701506708, 288.4748575411289, 296.58988671612434, 300.47083869349234, 300.19152430864443, 296.92846427892124, 294.3294979419822, 293.50610164449535, 295.60195410910035, 299.7938846277131, 307.076538285191, 316.1449784655772]"
360,"[271.4260700624045, 291.5605223365852, 299.7692470079708, 302.49192638784353, 300.4928497627605, 297.44456506148043, 294.6065824888053, 293.81761766010607, 295.680203114013, 298.7814647348205, 306.94863004195173, 317.35876150783315]"
370,"[268.5701147287995, 285.79531505163953, 293.32852459332355, 296.3156630373359, 294.83279342350124, 292.0234292744304, 289.72451116909093, 288.2120830923507, 290.0608914360645, 293.8445970907621, 302.03112407473753, 312.33126192259573]"
380,"[268.97188916121456, 287.2357263614759, 295.2297092260937, 298.50849708873176, 298.0342515290618, 295.68005232982154, 293.7367647140632, 293.4446852461689, 295.922028468822, 300.5502164059899, 307.6278568571407, 315.4347387913059]"
390,"[266.4370055215783, 285.0646297037429, 293.1940079419238, 294.6928663480509, 292.8783198662763, 290.3644850376552, 289.22439867844287, 290.1680151931509, 294.47748528201623, 299.6641156057869, 308.74688038202163, 318.8497251596448]"
400,"[267.8705553207962, 284.9949577640317, 293.21505348605723, 296.64338301521343, 296.57758680610806, 294.23397021047646, 292.56574594654154, 291.279995625131, 292.99472687750745, 297.0627860819603, 305.1024626747465, 314.1772589563853]"
410,"[265.5192983261731, 285.1726067022002, 293.41713949464105, 295.05048358116574, 293.55642484823966, 289.6009224482166, 285.0896620910484, 283.4941650525651, 287.3017973892427, 291.2603312550043, 299.2633838490388, 308.4643905358416]"
420,"[266.0325809964343, 282.45407095826994, 289.4487897804518, 292.13589340267265, 291.657083804801, 288.7976951733932, 286.47096343037504, 285.6851637895245, 288.978384679591, 294.9246993898867, 305.1059536970659, 315.50804015248167]"
430,"[264.52503993285904, 281.06616697786916, 288.58200145522636, 291.1972951962531, 290.87745354248364, 288.60406983722663, 287.0325367600441, 286.3909280030983, 291.45251823915333, 297.0743917250457, 304.73761444547415, 313.13119816832415]"
440,"[262.9445009621187, 279.7614359870193, 286.793289278476, 289.561060949159, 288.672658530053, 286.08087088870803, 284.08483763365723, 282.79265022534537, 285.24430077378383, 288.4510298179533, 296.58301119882753, 308.0470600493299]"
450,"[261.9042040718326, 280.40566960289135, 287.134373019756, 288.4864359859317, 286.75724683605955, 283.305581588968, 279.98610497622474, 279.22387222719635, 283.79607922499133, 289.3099281909797, 299.330083263788, 310.5648136145315]"
460,"[264.45433911483696, 281.7357881825984, 289.4075647735994, 293.2481264020175, 293.2782666603723, 289.87001950858456, 287.6288839178312, 284.0223278449001, 285.82968246553645, 289.93960870284843, 298.2836665362336, 308.52958265631526]"
470,"[262.0588732595567, 279.3896824394606, 288.3051772864467, 293.58273460418246, 294.70861856106484, 291.80510834203955, 289.3290658828423, 285.9564859200534, 287.2248434377549, 290.2049044018107, 296.2112076306823, 305.86673478974205]"
480,"[261.37718296294196, 278.32571300557487, 285.2045923324357, 288.03526301113, 288.6177827321691, 287.4551389922506, 286.5864422799839, 286.53155881457326, 286.52315785778006, 286.0077116810251, 291.5862257149523, 300.45610067460046]"
490,"[261.62473186446556, 277.37262838019143, 282.4759586435045, 284.50215698113965, 283.75526584668705, 280.6560381950484, 279.1006872002259, 275.67475804564236, 278.07030039009885, 282.33652286670326, 293.70266309996197, 306.0975606927917]"
500,"[259.94060817327653, 277.1882677500401, 282.55687184008565, 284.732773206651, 282.4937008227435, 278.91019930301496, 275.8200550880775, 274.01842593202923, 276.2480702677691, 283.12462757035786, 292.3830240283654, 304.7351369377776]"
510,"[260.8392682373214, 277.8054772333839, 285.0121182150918, 286.1499432839535, 284.2673721868841, 280.7989756081308, 278.3459966938519, 276.0430907509263, 280.7394024448843, 286.9510335023309, 297.39623700712724, 308.67786575760255]"
520,"[259.6620153019209, 275.611521178343, 281.8201864464762, 284.45046781140957, 284.12146402372, 283.1114321287143, 280.56502370462766, 279.2758601218981, 283.5587427998058, 289.4960690901756, 300.7787314643976, 313.8254005684702]"
530,"[260.2177769510786, 275.9870834069443, 282.7254437183178, 286.77911569992506, 289.75032091679, 287.96748309516107, 285.58671936467243, 284.5160019401518, 287.38106440265, 289.8189975093487, 294.24426612385923, 301.88169849936946]"
540,"[261.6678572616066, 276.4441085011357, 281.9880612982295, 283.7187527816711, 282.3665259453918, 278.13034026024354, 275.3370909067418, 274.1707943438403, 276.91911448951095, 280.8753293955355, 287.3705760578681, 298.69182313167323]"
550,"[259.235337441488, 274.6528082925661, 278.90863668187, 278.144062295153, 276.10154471532286, 273.3749808237156, 272.0114821003286, 270.85639387524054, 273.7561242822374, 277.5004131449335, 287.09088339485476, 299.02233068522816]"
560,"[258.79353122108876, 274.00594479167694, 279.80945206322673, 279.3624216008207, 276.1330113884521, 272.508285087435, 269.2327979816275, 267.59294701769494, 269.84605963485006, 274.8528942347558, 285.45498336353745, 298.3355205878675]"
570,"[257.9952479329043, 274.90669558683527, 281.1641115069539, 281.4856938001146, 278.8816578199528, 274.30515414419204, 271.21555764598537, 269.1776701810395, 271.86375350557233, 276.8924442787238, 285.7088757557285, 297.7005152172591]"
580,"[257.9931350181848, 275.4019111071571, 287.1335503675404, 292.0765818085905, 292.7421510380213, 291.1806490921557, 291.9892112518194, 294.3843226546155, 300.9530997757325, 309.4599201264007, 320.3621863639198, 333.65712947548593]"
590,"[258.0104852058095, 273.0039087346627, 278.71541234442185, 279.14780581670965, 277.22309475560013, 273.96351373643745, 271.2870142091739, 268.70762518224615, 270.06580745544073, 272.8539336607124, 280.85118210368086, 293.75691662710597]"
600,"[258.1631564512153, 272.3883086820339, 277.75006685066927, 280.1708397978585, 281.45822979731236, 279.3447206345254, 276.4712944574325, 273.79323063312034, 275.8729754860906, 278.8651425977413, 285.95969332211126, 296.7232202414561]"
610,"[256.891289781613, 271.5386853100033, 276.3974833805946, 278.3334827445668, 278.0135092351201, 275.46596767099464, 274.0693746483528, 272.64755209294674, 274.4007448751127, 276.82582355084344, 282.0445642312328, 293.10481886994273]"
620,"[255.0115466461994, 270.6327320303658, 275.01712182312593, 274.54141345804175, 271.99023442419747, 267.65252235263836, 265.23613968647925, 264.3696909777949, 268.0477186760425, 272.3852946418405, 282.25997249906214, 296.922464890891]"
630,"[255.43001710615965, 270.6249128194287, 275.27598565868396, 276.3171399007931, 274.6266483003459, 272.4009476842983, 271.88625653347896, 269.60348290731315, 271.38695156255017, 273.9907475564235, 281.3940308676162, 293.13200824321564]"
640,"[254.4528746295549, 270.9923822735997, 277.2644234695013, 276.6144584383671, 272.9575163420342, 268.3565970544206, 265.87737748664597, 263.79258342664247, 267.3891566133258, 272.896714589252, 283.8096155722492, 297.7367191822181]"
650,"[254.06135866790754, 268.600521802636, 273.5879415756641, 273.7531454772946, 271.45394565052095, 267.42888309365543, 264.55744929719503, 263.19696690387553, 266.71012606341856, 270.720390300817, 280.43877396046224, 295.1295383058846]"
660,"[252.32489254531112, 270.32440259374096, 275.2660240544247, 273.95079642498894, 270.3874846256305, 265.5813620904062, 263.116599522986, 261.6122810632084, 264.07905633966226, 269.0623644573843, 276.6738253104718, 288.3492794286754]"
670,"[258.9834462436495, 275.79918173872824, 281.43991298242315, 282.1085711579716, 279.57258599592194, 276.71409917702346, 275.25580581785823, 275.50440828772986, 280.48730494595196, 289.0368359264243, 301.1218240128374, 315.8126759722417]"
680,"[252.50248768098243, 271.697622508942, 277.95216642985037, 278.72390027409415, 279.0012274601259, 277.88202293635646, 276.6289267689635, 277.7310163403395, 281.9292129928551, 283.61694019989613, 288.2054706888301, 296.5338620251035]"
690,"[253.11827383391147, 270.2170762056507, 274.4021199623261, 274.7257598768279, 272.5413224881973, 269.184333998879, 267.1019952421104, 267.2179483040351, 269.52949375942694, 270.77110320041993, 276.2247629367529, 288.21116924442697]"
700,"[253.63316093840155, 267.92249876113124, 272.28275333762787, 272.55756904399385, 270.0707949541443, 265.3620903950966, 261.098324575364, 260.41937929058474, 263.9072996143727, 267.86496473792243, 275.9719690052536, 289.1085464796149]"
710,"[251.81912770275974, 271.0724443974507, 277.6600035441814, 278.23415095923764, 276.3364488711278, 272.868756909743, 270.4592178954515, 270.00792532539424, 275.4524350429455, 280.5583599776366, 292.5852300349286, 308.0198452882355]"
720,"[250.17477505065432, 266.8480862373601, 270.14959945842253, 269.2749996550521, 266.87320438638596, 264.326647137753, 264.4237227135658, 264.75291211976327, 267.12666308562774, 269.5415527017946, 274.598659521922, 283.9961041946809]"
730,"[249.85191226373888, 268.1144828746104, 275.9904241414136, 277.93495218929087, 277.249205577352, 274.80673790825574, 273.7253477559065, 274.7413308348778, 278.7130704330842, 283.2646893818648, 294.19034488400126, 308.253863370497]"
740,"[248.88928095837875, 272.1702394249516, 281.94879656323207, 284.96892431339904, 282.9763687681302, 279.71774623915275, 277.59910380813227, 275.80754808362684, 278.4385886197634, 281.6089339272729, 290.5263922106523, 299.93631164624134]"
750,"[253.07494815651472, 278.5046311753748, 288.25375159815536, 292.52668643732557, 291.97850271837365, 288.1133621241151, 284.8313858972069, 280.70573842427916, 279.9026017193937, 279.9039886169281, 282.97913028580376, 289.4836595368725]"
760,"[252.31689020591637, 269.71317643225694, 275.78285684877204, 278.11143278919366, 277.5235421069619, 274.49023640548063, 272.33691445253646, 272.51082930353874, 274.52680512307467, 279.9277798523223, 289.5574526279045, 301.44490565144963]"
