iteration,trainLoss,trainRMSE-avg
0,43640.3,208.9
5,33214.93,182.25
10,32763.785,181.0
15,32569.68,180.46
20,32126.865,179.23
25,31424.13,177.26
30,30711.6,175.24
35,30292.0,174.04
40,29990.514,173.17
45,29689.707,172.3
50,29590.89,172.01
55,29526.762,171.82
60,29207.617,170.89
65,28887.2,169.95
70,28570.86,169.02
75,28529.77,168.89
80,28362.607,168.4
85,27958.576,167.19
90,27798.018,166.71
95,27512.127,165.86
100,27570.11,166.04
105,27547.738,165.97
110,28055.848,167.47
115,27336.977,165.33
120,26809.684,163.73
125,26537.668,162.89
130,26233.885,161.96
135,25868.883,160.83
140,25496.775,159.67
145,25395.148,159.35
150,25246.922,158.88
155,24597.355,156.83
160,24655.223,157.0
165,24007.691,154.93
170,23674.092,153.85
175,23334.074,152.75
180,23036.334,151.77
185,22561.008,150.2
190,22165.646,148.88
195,21834.059,147.76
200,21500.684,146.62
205,21468.334,146.51
210,20971.664,144.81
215,20813.668,144.26
220,20587.361,143.47
225,20222.117,142.2
230,19747.738,140.52
235,19464.887,139.51
240,19363.572,139.15
245,19210.406,138.6
250,20071.195,141.65
255,18971.213,137.73
260,18789.24,137.06
265,19001.344,137.83
270,18277.56,135.18
275,17864.736,133.65
280,17594.09,132.63
285,17189.691,131.1
290,16861.893,129.84
295,17205.84,131.16
300,16797.633,129.59
305,16313.01,127.7
310,15885.014,126.02
315,15890.946,126.04
320,15565.851,124.75
325,15810.213,125.73
330,15884.821,125.97
335,15233.637,123.4
340,15229.421,123.39
345,15318.651,123.75
350,15681.2295,125.21
355,15024.936,122.56
360,15695.131,125.27
365,15197.272,123.26
370,14317.977,119.64
375,14065.597,118.58
380,14532.324,120.53
385,14324.901,119.67
390,13800.521,117.46
395,14027.349,118.42
400,13362.78,115.58
405,12944.339,113.74
410,13058.165,114.24
415,12480.274,111.69
420,12684.386,112.61
425,13577.163,116.51
430,12887.008,113.51
435,12124.558,110.1
440,11639.673,107.87
445,11515.816,107.3
450,12059.34,109.78
455,11379.399,106.64
460,11230.656,105.93
465,10928.357,104.51
470,10550.19,102.68
475,10395.437,101.94
480,10148.587,100.71
485,9979.907,99.87
490,10876.937,104.23
495,9736.667,98.65
