0,trainLoss,trainRMSE-avg,testRMSE-avg
1,312633.14,271.1392,239.5169
2,210474.52,271.1419,239.5048
3,190082.84,271.1475,239.4898
4,183821.86,271.1537,239.5009
5,180936.47,271.1534,239.513
6,179320.53,271.1505,239.4932
7,178315.58,271.1533,239.5188
8,177659.47,271.1527,239.4928
9,177212.12,271.1514,239.4878
