iteration,trainRMSE
0,"[474.60785202407044, 478.6215101744568, 479.7985896159614, 480.835403422124, 481.3418311771878, 481.5786562215606, 481.74785561561856, 481.7571294549439, 480.1465880852084, 479.9865534872215, 479.8933827627418, 479.8796054001165]"
10,"[450.323933239818, 405.6998598060423, 401.63363776037096, 400.996434667619, 401.0632316427773, 401.1455221994785, 401.255815723778, 401.2702579162551, 399.545477475697, 399.42911582122935, 399.3686154456897, 399.3519528368903]"
20,"[434.60114680541744, 379.71153717952444, 376.2980580154567, 375.78134656965614, 375.8512593609369, 375.9033579790482, 375.9728765651045, 375.95078826553515, 374.1487006073474, 374.03239851106684, 373.97425350511367, 373.96087993800063]"
30,"[415.26636688547507, 353.1365049931383, 350.4551813215049, 349.9736804657992, 350.0438696921196, 350.0846476477213, 350.1367864339951, 350.11418332822893, 348.2546437071073, 348.1333757870341, 348.0832596013865, 348.08369830210756]"
40,"[393.2784099318251, 328.6150269918469, 324.95575749638965, 324.45651452304946, 324.5021708351205, 324.52010979500943, 324.5458442598312, 324.52521368235585, 322.611289700567, 322.4986213210212, 322.4636623089859, 322.48438661039285]"
50,"[370.46202727654924, 307.252827123338, 303.9303981005629, 303.4377033972672, 303.4232187888392, 303.4151009724813, 303.42606143855295, 303.42246509705745, 301.4887612555988, 301.39348374888726, 301.38199470046055, 301.4196155259702]"
60,"[347.35303379790616, 289.0191737811579, 287.15600839863026, 286.81315666956596, 286.5905369634477, 286.40378633946995, 286.3028099687159, 286.3151924371285, 284.44942673457825, 284.3805018857633, 284.4085611012756, 284.4811446430021]"
70,"[321.6243283160529, 275.6509544738808, 276.2268407553471, 276.56842200884563, 276.4125322375819, 276.1908366846, 276.1179819818478, 276.2950745676025, 274.64257289622964, 274.7214564074071, 274.8881995690458, 275.0866264923631]"
80,"[301.10404864853143, 266.3860833082054, 271.8935895376196, 273.73003520893843, 273.7059344591668, 273.3105898837036, 273.0115193704899, 273.0089350435761, 271.32231312871517, 271.4137581460365, 271.5983378686665, 271.84915801701777]"
90,"[284.3905755792636, 263.546000930429, 269.2342897895012, 271.26065080388395, 271.7625347814621, 271.79964725753376, 271.52353616191357, 271.55563245008375, 269.78631578640744, 269.61792934770534, 269.7384671341586, 270.16526575065353]"
100,"[275.6159508831391, 257.5300286361751, 264.427237955496, 266.73373895069733, 267.1099345217865, 266.76652855933145, 266.5197311434792, 266.9903000311117, 265.5748748242357, 265.68242511704426, 266.02360490342585, 266.91029999931254]"
110,"[274.4866688158992, 250.12244473555492, 256.3906323204931, 257.9725617930117, 258.3015621329166, 258.1909819474255, 258.3228806554839, 259.13255482336814, 257.75516848561006, 257.8599384600185, 258.50012230370305, 259.6471504414911]"
120,"[268.2042507350572, 241.2639897307425, 246.81491516876676, 247.90573137316866, 249.06518659722693, 250.4431600879577, 252.05052436147827, 254.05527708981788, 253.08909348744194, 253.2093255066404, 253.8829018068829, 255.45015600635577]"
130,"[259.7895679886586, 232.65977188868277, 239.97139893664504, 242.2872276805063, 244.88295524392194, 247.09104284783754, 248.94349146980107, 250.3810507494744, 248.91542207025583, 249.47042197980906, 251.59703942135883, 254.3907035129991]"
