iteration,trainLoss,trainRMSE-avg
0,430972.4,656.48
10,322872.0,568.21
20,295411.2,543.51
30,269944.84,519.55
40,244785.16,494.74
50,220368.92,469.42
60,198930.1,446.0
70,179202.3,423.31
80,161799.66,402.23
90,146916.45,383.29
100,133401.52,365.24
110,125110.195,353.7
120,118439.28,344.13
130,115167.99,339.35
140,113823.77,337.33
150,111219.945,333.46
160,107611.97,328.02
170,106841.29,326.84
180,107492.9,327.79
190,103335.875,321.42
200,105156.92,324.21
210,102029.914,319.36
220,100712.93,317.29
230,99626.84,315.59
240,99792.734,315.85
250,103136.92,321.08
260,98009.72,313.0
270,97133.63,311.6
280,98037.45,313.02
290,96003.43,309.8
300,96644.99,310.84
310,95796.37,309.42
320,98394.9,313.57
330,95466.766,308.95
340,97822.75,312.7
350,95701.25,309.3
360,99351.234,315.14
370,94783.016,307.83
380,93583.76,305.87
390,98026.125,312.94
400,94057.58,306.61
410,99223.41,314.93
420,98769.0,314.19
430,95656.29,309.2
440,94982.23,308.12
450,97577.125,312.28
460,91770.61,302.87
470,90456.6,300.71
480,92524.89,304.09
490,90213.04,300.28
500,90268.64,300.36
510,92404.0,303.87
520,88256.945,297.01
530,88487.266,297.39
540,91207.03,301.9
550,99877.62,315.91
560,94488.84,307.27
570,91693.79,302.75
580,92220.445,303.57
590,90553.95,300.84
600,91403.805,302.22
610,106712.99,326.26
620,95549.04,309.0
630,93633.99,305.89
640,95720.17,309.23
650,93404.08,305.5
660,91984.45,303.17
670,90978.805,301.48
680,89875.375,299.7
690,94222.836,306.82
700,95043.22,308.19
710,92153.164,303.47
720,91029.016,301.63
730,89506.07,299.09
740,96714.375,310.78
750,94867.48,307.88
760,90773.1,301.2
770,91376.1,302.16
780,93587.35,305.79
790,93182.65,305.1
800,89717.97,299.45
810,97528.734,312.07
820,94375.81,307.07
830,91571.61,302.49
840,90303.9,300.41
850,88464.05,297.34
860,89273.46,298.69
870,89975.74,299.83
880,94969.99,307.96
890,98484.516,313.64
900,92309.24,303.73
910,92003.66,303.2
920,93572.7,305.74
930,92385.82,303.86
940,92498.91,303.95
950,98899.24,314.38
960,105761.336,325.02
970,103592.08,321.77
980,99431.055,315.26
990,92267.91,303.71
