14.0,7.0,116.0,252.0,267.0,484.0,154.0,447.0,469.0,193.0,424.0,297.0,
7.0,116.0,252.0,267.0,484.0,154.0,447.0,469.0,193.0,424.0,297.0,177.0,
116.0,252.0,267.0,484.0,154.0,447.0,469.0,193.0,424.0,297.0,177.0,222.0,
252.0,267.0,484.0,154.0,447.0,469.0,193.0,424.0,297.0,177.0,222.0,95.0,
267.0,484.0,154.0,447.0,469.0,193.0,424.0,297.0,177.0,222.0,95.0,28.0,
484.0,154.0,447.0,469.0,193.0,424.0,297.0,177.0,222.0,95.0,28.0,7.0,
154.0,447.0,469.0,193.0,424.0,297.0,177.0,222.0,95.0,28.0,7.0,28.0,
447.0,469.0,193.0,424.0,297.0,177.0,222.0,95.0,28.0,7.0,28.0,35.0,
469.0,193.0,424.0,297.0,177.0,222.0,95.0,28.0,7.0,28.0,35.0,21.0,
193.0,424.0,297.0,177.0,222.0,95.0,28.0,7.0,28.0,35.0,21.0,28.0,
424.0,297.0,177.0,222.0,95.0,28.0,7.0,28.0,35.0,21.0,28.0,28.0,
297.0,177.0,222.0,95.0,28.0,7.0,28.0,35.0,21.0,28.0,28.0,14.0,
177.0,222.0,95.0,28.0,7.0,28.0,35.0,21.0,28.0,28.0,14.0,14.0,
222.0,95.0,28.0,7.0,28.0,35.0,21.0,28.0,28.0,14.0,14.0,7.0,
95.0,28.0,7.0,28.0,35.0,21.0,28.0,28.0,14.0,14.0,7.0,7.0,
28.0,7.0,28.0,35.0,21.0,28.0,28.0,14.0,14.0,7.0,7.0,110.0,
7.0,28.0,35.0,21.0,28.0,28.0,14.0,14.0,7.0,7.0,110.0,282.0,
28.0,35.0,21.0,28.0,28.0,14.0,14.0,7.0,7.0,110.0,282.0,327.0,
35.0,21.0,28.0,28.0,14.0,14.0,7.0,7.0,110.0,282.0,327.0,230.0,
21.0,28.0,28.0,14.0,14.0,7.0,7.0,110.0,282.0,327.0,230.0,342.0,
28.0,28.0,14.0,14.0,7.0,7.0,110.0,282.0,327.0,230.0,342.0,379.0,
28.0,14.0,14.0,7.0,7.0,110.0,282.0,327.0,230.0,342.0,379.0,260.0,
14.0,14.0,7.0,7.0,110.0,282.0,327.0,230.0,342.0,379.0,260.0,207.0,
14.0,7.0,7.0,110.0,282.0,327.0,230.0,342.0,379.0,260.0,207.0,139.0,
7.0,7.0,110.0,282.0,327.0,230.0,342.0,379.0,260.0,207.0,139.0,72.0,
7.0,110.0,282.0,327.0,230.0,342.0,379.0,260.0,207.0,139.0,72.0,35.0,
110.0,282.0,327.0,230.0,342.0,379.0,260.0,207.0,139.0,72.0,35.0,35.0,
282.0,327.0,230.0,342.0,379.0,260.0,207.0,139.0,72.0,35.0,35.0,21.0,
327.0,230.0,342.0,379.0,260.0,207.0,139.0,72.0,35.0,35.0,21.0,43.0,
230.0,342.0,379.0,260.0,207.0,139.0,72.0,35.0,35.0,21.0,43.0,7.0,
342.0,379.0,260.0,207.0,139.0,72.0,35.0,35.0,21.0,43.0,7.0,21.0,
379.0,260.0,207.0,139.0,72.0,35.0,35.0,21.0,43.0,7.0,21.0,21.0,
260.0,207.0,139.0,72.0,35.0,35.0,21.0,43.0,7.0,21.0,21.0,36.0,
207.0,139.0,72.0,35.0,35.0,21.0,43.0,7.0,21.0,21.0,36.0,28.0,
139.0,72.0,35.0,35.0,21.0,43.0,7.0,21.0,21.0,36.0,28.0,7.0,
72.0,35.0,35.0,21.0,43.0,7.0,21.0,21.0,36.0,28.0,7.0,21.0,
35.0,35.0,21.0,43.0,7.0,21.0,21.0,36.0,28.0,7.0,21.0,14.0,
35.0,21.0,43.0,7.0,21.0,21.0,36.0,28.0,7.0,21.0,14.0,7.0,
21.0,43.0,7.0,21.0,21.0,36.0,28.0,7.0,21.0,14.0,7.0,0.0,
43.0,7.0,21.0,21.0,36.0,28.0,7.0,21.0,14.0,7.0,0.0,14.0,
7.0,21.0,21.0,36.0,28.0,7.0,21.0,14.0,7.0,0.0,14.0,14.0,
21.0,21.0,36.0,28.0,7.0,21.0,14.0,7.0,0.0,14.0,14.0,42.0,
21.0,36.0,28.0,7.0,21.0,14.0,7.0,0.0,14.0,14.0,42.0,28.0,
36.0,28.0,7.0,21.0,14.0,7.0,0.0,14.0,14.0,42.0,28.0,43.0,
28.0,7.0,21.0,14.0,7.0,0.0,14.0,14.0,42.0,28.0,43.0,64.0,
7.0,21.0,14.0,7.0,0.0,14.0,14.0,42.0,28.0,43.0,64.0,21.0,
21.0,14.0,7.0,0.0,14.0,14.0,42.0,28.0,43.0,64.0,21.0,49.0,
14.0,7.0,0.0,14.0,14.0,42.0,28.0,43.0,64.0,21.0,49.0,28.0,
7.0,0.0,14.0,14.0,42.0,28.0,43.0,64.0,21.0,49.0,28.0,42.0,
0.0,14.0,14.0,42.0,28.0,43.0,64.0,21.0,49.0,28.0,42.0,28.0,
14.0,14.0,42.0,28.0,43.0,64.0,21.0,49.0,28.0,42.0,28.0,14.0,
14.0,42.0,28.0,43.0,64.0,21.0,49.0,28.0,42.0,28.0,14.0,0.0,
42.0,28.0,43.0,64.0,21.0,49.0,28.0,42.0,28.0,14.0,0.0,14.0,
28.0,43.0,64.0,21.0,49.0,28.0,42.0,28.0,14.0,0.0,14.0,7.0,
43.0,64.0,21.0,49.0,28.0,42.0,28.0,14.0,0.0,14.0,7.0,0.0,
64.0,21.0,49.0,28.0,42.0,28.0,14.0,0.0,14.0,7.0,0.0,7.0,
21.0,49.0,28.0,42.0,28.0,14.0,0.0,14.0,7.0,0.0,7.0,14.0,
49.0,28.0,42.0,28.0,14.0,0.0,14.0,7.0,0.0,7.0,14.0,0.0,
28.0,42.0,28.0,14.0,0.0,14.0,7.0,0.0,7.0,14.0,0.0,7.0,
42.0,28.0,14.0,0.0,14.0,7.0,0.0,7.0,14.0,0.0,7.0,0.0,
