0,trainLoss,trainRMSE-avg,testRMSE-avg
1,165977.17999999999,171.7013,170.63720000000001
2,107145.00999999999,171.72800000000001,170.42250000000001
3,82823.309999999998,171.8219,170.45439999999999
4,75754.970000000001,171.83359999999999,170.44739999999999
5,73613.270000000004,171.80549999999999,170.41980000000001
6,72826.839999999997,171.7902,170.38480000000001
7,72502.460000000006,171.78870000000001,170.4126
8,72346.779999999999,171.78319999999999,170.4298
9,72256.059999999998,171.77879999999999,170.506
