iteration,trainRMSE
0,"[481.1124326050394, 481.0336567423143, 481.18983076900537, 481.3066498601538, 481.48598353674157, 481.53152451729846, 481.5536598477448, 481.45432680643194, 479.77152038556727, 479.5600602928655, 479.43437183289916, 479.3996374783415]"
30,"[348.9647897148151, 346.0101786714998, 345.73014949394866, 345.7688464413044, 345.9296632031922, 345.9773622316875, 346.0194279933268, 345.9935309171325, 344.1170144454257, 343.98311807988307, 343.92972728059954, 343.94028164483973]"
60,"[288.1893214385628, 286.5053027854885, 286.3575290279455, 286.356012898462, 286.4271954375218, 286.39299686990336, 286.36392501904913, 286.34539126629056, 284.4067595677676, 284.32552210058685, 284.32682055730845, 284.36510735510643]"
90,"[272.99313585594535, 274.23544879286965, 274.4001439920498, 274.38161273301057, 274.3871115452966, 274.3308704825413, 274.29619574258635, 274.3337295452928, 272.539697674901, 272.5362810151531, 272.63739534871536, 272.736504921534]"
120,"[270.4723739727377, 272.7932987336511, 272.7754446911567, 272.4645492193975, 272.3830675428402, 272.4399282453332, 272.65129865145377, 273.00769078264955, 271.4324728786513, 271.5790538458677, 271.71570566093914, 271.78866949912924]"
150,"[241.61114532007474, 246.08595719122144, 245.74143795351588, 244.23272075280693, 244.1910492704382, 246.13295876120804, 248.90626723072356, 252.82069529836727, 253.87652596230632, 255.6129965604001, 257.68302496374525, 259.70132961855023]"
180,"[202.80565426242123, 216.44904120193402, 222.29173091115416, 226.4023464321721, 229.1125435323448, 229.64622162142348, 231.88407916997514, 234.10536634363828, 234.1126957723516, 236.28737535518695, 240.4642691662242, 245.71835343649565]"
210,"[192.7158949666688, 201.4181627368451, 204.46995272187414, 207.35305419622233, 208.3915395417345, 210.64054913332836, 213.2316003258481, 214.14809592533834, 212.20722528624637, 214.69980210995266, 221.95675660098962, 234.92743252622714]"
240,"[178.20928043112474, 187.96597176034936, 188.18049105814623, 186.82924150715854, 186.13531538411877, 187.64029872969778, 192.4044430148783, 194.60556440875584, 193.19065059721115, 196.05022195372857, 198.0865079099872, 203.269215427745]"
270,"[171.28785341609714, 177.38669093304617, 175.00278602684483, 174.35199920804618, 174.69977879111624, 175.25777594470995, 177.2682515183318, 176.98469252588913, 176.8576956536419, 178.94534324202422, 180.21468561269137, 185.05265351192313]"
300,"[167.59223130300308, 178.59164868502668, 180.77051499777346, 184.05728790387232, 183.51681324183974, 180.89907288707562, 180.55710919953668, 181.47223459998412, 179.70106903814656, 182.44485128081092, 188.9840900879805, 196.70734273362228]"
330,"[163.6819295313433, 170.2406764407655, 166.92698328594514, 163.40619018180962, 164.72370126204532, 164.65447393705023, 165.3931358795257, 166.37850517611867, 164.24220434946767, 165.98760655632984, 169.04165915427853, 174.09450417120004]"
360,"[159.5063403826655, 163.77406168527608, 160.72271120860967, 158.13680818040203, 159.7271343416731, 160.70821267563468, 160.4498630029671, 158.60612357534634, 156.00940879195184, 157.20142169196743, 157.97813082893606, 164.07684907491796]"
