iteration,trainLoss,trainRMSE-avg
0,231107.97,480.74
30,119393.586,345.53
60,81720.055,285.86
90,74886.23,273.65
120,74053.52,272.13
150,62391.996,249.72
180,52609.25,229.11
210,44769.406,211.35
240,36540.18,191.05
270,31320.857,176.94
300,33206.37,182.11
330,27754.092,166.56
360,25524.123,159.74
390,25733.8,160.4
420,22608.752,150.34
450,21464.936,146.49
480,20523.812,143.23
510,20596.045,143.44
540,19746.59,140.49
570,17669.543,132.9
600,21648.322,146.76
630,18586.55,136.31
660,20012.156,141.44
690,17968.4,133.99
720,13787.508,117.3
750,13568.764,116.4
780,12311.697,110.87
810,11933.297,109.15
840,11094.078,105.22
870,11540.505,107.35
900,11244.748,105.96
930,10128.359,100.54
960,11977.876,109.3
990,9503.448,97.39
1020,18697.75,136.63
1050,9827.816,99.06
1080,8878.558,94.15
1110,7535.8887,86.68
1140,7219.589,84.85
1170,6977.5723,83.35
1200,7034.834,83.77
1230,8651.164,92.97
1260,7432.61,86.1
1290,6358.4873,79.61
1320,5429.3687,73.47
1350,15055.809,122.54
1380,6261.5874,79.02
1410,4811.7593,69.13
1440,4947.081,70.19
1470,5805.9097,76.09
1500,5861.445,76.51
1530,6536.8433,80.59
1560,4319.771,65.52
1590,5772.9365,75.9
1620,3745.9805,60.83
1650,4850.5166,69.46
1680,3751.4526,60.98
1710,3333.8118,57.47
1740,3115.156,55.4
1770,9630.237,97.99
1800,14119.378,118.6
1830,3159.6155,55.84
1860,2890.5396,53.36
1890,2937.867,53.8
1920,2448.7314,48.93
1950,2405.586,48.53
1980,2315.654,47.52
2010,2629.0618,51.07
2040,2301.95,47.51
2070,2182.9968,46.08
2100,2287.999,47.28
2130,2150.8145,45.75
2160,1651.7635,39.88
2190,2004.6311,44.32
2220,8914.15,94.19
2250,2292.9204,47.5
2280,1661.6735,40.13
2310,1721.8127,40.97
2340,1516.3666,38.3
2370,3266.1335,57.1
2400,1486.1848,37.86
2430,1262.8771,34.73
2460,1395.9473,36.75
2490,1534.4,38.54
2520,5428.79,73.49
2550,1665.4645,40.37
2580,1263.288,34.93
2610,967.62305,30.06
2640,901.38086,28.98
2670,1150.5945,33.42
2700,4263.804,65.0
2730,1170.2062,33.64
2760,1139.4768,33.27
2790,1028.045,31.33
2820,869.45905,28.79
2850,1066.783,32.14
2880,847.52234,28.19
2910,1199.3982,34.43
2940,820.7418,28.12
2970,698.7834,25.71
