iteration,trainLoss,trainRMSE-avg
0,67046.93,258.94
10,38265.027,195.09
20,31643.01,177.14
30,26279.557,161.22
40,22755.588,150.15
50,21207.242,145.32
60,20149.793,141.79
70,19215.7,138.5
80,18055.725,134.28
90,16828.525,129.64
100,15932.894,126.1
110,15403.4795,123.98
120,15072.627,122.57
130,14334.045,119.53
140,13803.411,117.36
150,13645.703,116.7
160,12644.712,112.33
170,11995.278,109.41
180,12957.206,113.61
190,12060.421,109.72
200,11543.789,107.35
210,11558.75,107.4
220,11674.4795,108.01
230,11164.698,105.6
240,10646.104,103.14
250,10429.09,102.09
260,10056.415,100.25
270,11019.11,104.93
280,10850.114,104.11
290,10321.547,101.56
300,11216.393,105.67
310,9966.645,99.8
320,10430.1,101.99
330,10162.425,100.78
340,9427.441,97.06
350,9028.659,95.0
360,8909.69,94.34
370,9306.377,96.39
380,8817.254,93.85
390,8431.472,91.79
400,8964.038,94.65
410,8387.135,91.53
420,8759.308,93.49
430,9094.71,95.19
440,8858.677,94.01
450,8282.478,90.95
460,8131.6763,90.12
470,7760.9653,88.07
480,7695.369,87.71
490,7223.049,84.96
500,7283.4224,85.33
510,7450.4004,86.28
520,7750.819,87.98
530,7453.467,86.27
540,7651.3306,87.43
550,7306.765,85.42
560,7158.7485,84.57
570,6637.2695,81.44
580,7344.203,85.65
590,7717.1465,87.73
600,6800.412,82.43
610,6655.174,81.54
620,6387.222,79.9
630,6451.743,80.26
640,7151.1196,84.53
650,6356.754,79.68
660,6055.709,77.77
670,6041.123,77.68
680,5918.187,76.9
690,6516.4204,80.65
700,5979.0347,77.28
710,6077.431,77.93
720,5914.563,76.86
730,5963.173,77.19
740,5551.539,74.47
750,5562.238,74.52
760,5530.936,74.33
770,5483.0684,74.01
780,5292.0957,72.68
790,5108.445,71.41
800,5072.9917,71.17
810,5823.968,76.26
820,5477.205,73.99
830,4895.9355,69.92
840,5561.7344,74.45
850,5671.5483,75.24
860,5310.6045,72.82
870,4971.13,70.43
880,5498.592,74.12
890,5523.678,74.28
900,5831.5073,76.25
910,5301.4575,72.75
920,5014.416,70.78
930,4600.255,67.75
940,4619.8164,67.92
950,5259.3257,72.49
960,4526.193,67.2
970,4937.7188,70.22
980,4565.7065,67.46
990,4565.828,67.51
