iteration,trainRMSE
0,"[258.89577152439927, 258.94061484936856, 259.02202201695246, 259.11826300708, 259.2131161477712, 259.3123761748471, 259.3727537766798, 259.42799880664165, 258.49397906810094, 258.49551622950037, 258.4864973467397, 258.4428063697166]"
10,"[241.67146782962647, 199.94271779158765, 191.19335724441194, 190.22086532822354, 190.11520164730982, 190.15980404319941, 190.21226971028943, 190.29363978175203, 189.25651461908748, 189.29493482348562, 189.32840719669943, 189.37396931921631]"
20,"[230.8260498635498, 177.3794367310856, 172.85894567610092, 172.1069318806703, 172.02730331051683, 172.06066108416383, 172.09402240005954, 172.1483284053451, 171.0477808281663, 171.04456434381567, 171.02941673625634, 171.032976826618]"
30,"[217.09575780021794, 161.06096834858087, 156.74356923087953, 156.10719471153308, 155.99110534790177, 155.99443460002212, 155.99728031196585, 156.04491458573702, 154.9165421778947, 154.9163479817667, 154.8994025181967, 154.90494782474576]"
40,"[198.09316124075974, 148.00896278985775, 146.37569780829423, 146.42218824934852, 146.30933339300663, 146.08173696947546, 145.88438353447512, 145.81017411508793, 144.66626940105743, 144.6940741769943, 144.71663177159493, 144.74737274968038]"
50,"[176.34746382684258, 139.0124349634781, 141.88020053717372, 143.52009093428535, 143.8962832084823, 143.8329053256238, 143.61589493619113, 143.39641410529413, 141.99411100731467, 141.9971720253928, 142.10703908449818, 142.22230481407829]"
60,"[163.53794487347147, 135.4732906884932, 139.23651688713997, 141.4504149532985, 142.02012638578597, 141.76626894509735, 141.24206918207724, 140.7189905397244, 138.892030742216, 138.80545220516376, 139.04461687317468, 139.24041568722038]"
70,"[156.3293939211914, 131.27807645341724, 135.86889293791293, 138.97751666499596, 139.88361812415647, 139.50309828159274, 138.64955673691324, 137.8512916886059, 135.69795505797822, 135.6570466894856, 135.99834063123785, 136.25655618015182]"
80,"[148.9900169399055, 126.94498567028343, 131.7444664649662, 134.22700311064787, 135.09462636528687, 134.94444537750448, 134.51020054334668, 134.1441263659312, 132.1931237407934, 132.41531037657117, 132.88664761223862, 133.26233922743845]"
90,"[143.3800855618425, 123.35079409490032, 125.75329200591912, 126.3666010804792, 127.05913174837599, 127.95233373260943, 129.0382869862279, 130.2385993519219, 129.587294458613, 130.4742853616419, 131.0416942276654, 131.38458264791203]"
100,"[138.59738078411084, 118.51570221549451, 119.93590448581293, 119.63837795195747, 121.18898655826757, 123.65932355659541, 126.04347626581716, 128.18844924735762, 128.15714563467517, 129.3045335843973, 129.84542961370408, 130.125292533794]"
110,"[136.0290582552044, 117.06622595095227, 117.32493362956434, 116.5825268918307, 118.1341567851905, 121.20930101072125, 124.3463302023244, 126.63891867176179, 126.28661324480957, 127.38730647231817, 128.13225832810096, 128.56298439527896]"
120,"[132.6240626782752, 114.11859839324389, 114.40461552699539, 113.10799987429374, 114.56859555555914, 118.23254391020033, 122.40625661231824, 126.10236300264478, 126.92191370966263, 128.67173472205843, 129.5995190903074, 130.06896659130302]"
130,"[129.9209776439304, 112.84172385892425, 113.78324411812889, 111.60731788669709, 110.6682616373468, 112.58427766288068, 117.12185965533273, 122.06149591619064, 123.49635586090425, 125.6015078956175, 126.8698713200857, 127.76054348153457]"
140,"[126.29698289569829, 114.45383274618652, 115.73013353500262, 113.52558639377975, 110.55416035367493, 109.81673626251211, 112.07559206146288, 116.5388881488629, 118.58085682020658, 121.35368240511234, 123.59142528518436, 125.7513864559572]"
150,"[123.65508829471173, 110.84836518201054, 112.788026181418, 111.0883188547337, 110.12468988291064, 111.72251456635477, 114.95984495257449, 119.05181864636513, 119.866579713238, 121.39085035360905, 121.98711465927511, 122.952542367024]"
160,"[120.61788656972594, 108.70472655037904, 108.0093913118365, 106.05658974923874, 105.2626890453178, 107.25032997678953, 110.9855618264875, 115.07640631242081, 115.10495969495851, 115.59188445435974, 116.49731524266211, 118.84035123634794]"
170,"[118.3829068338293, 107.42876747093506, 106.16026511995993, 103.19715532112916, 102.15741501001341, 104.27372912989647, 108.41853041498415, 111.77363022417241, 111.38699613422371, 111.68414938870968, 112.72623343216986, 115.38960940406258]"
180,"[116.06434570616469, 107.06432928926796, 106.10446813776454, 103.96231386413471, 104.49968299069839, 108.22726633708331, 113.87632623569975, 118.34443865978557, 118.3548708500481, 119.78294525830977, 121.77571871867832, 125.24327062030673]"
190,"[114.77610081738875, 105.92266506831749, 104.82386143857164, 102.79632189380436, 102.81285628233931, 105.95716308868057, 110.8104708465195, 114.33445362421621, 113.43257099239314, 112.81666669927772, 112.97367808461654, 115.15832499553728]"
200,"[112.8813850379942, 105.01098817595232, 104.11193125435632, 101.88319343483543, 101.1080677692907, 102.97398433671044, 106.43384611313567, 109.63773134561741, 109.08143777067427, 109.48887732645522, 110.8467905497862, 114.79896921038895]"
210,"[111.79470298814925, 103.3653720840158, 101.9433099387829, 100.01078017622918, 100.82610746806519, 103.7891238759838, 108.34372949945731, 111.8019853264922, 110.2627869223606, 110.05199498961436, 111.36245715579595, 115.20329815443039]"
220,"[111.49752904756942, 106.14206208727623, 105.9310980872448, 105.00657343843793, 104.43112357275035, 104.89037260431166, 107.54155049226976, 110.22661649005404, 108.7539459587566, 108.84690687555138, 110.00625852855192, 112.86974344491937]"
230,"[110.15017268114603, 105.06795988220607, 103.72804319607498, 100.59895466845734, 100.04256979086063, 101.55000482900138, 104.55065070878713, 107.18518108480345, 106.5002031756808, 107.44973989478359, 108.58912600137998, 111.78286463469958]"
240,"[108.62702955747986, 103.65116016057219, 102.71429230451362, 100.06457638396395, 99.3560501016673, 100.46179202829381, 102.44557739063248, 104.03274183882428, 102.32100251145117, 102.76821567997573, 104.08457793789455, 107.19498394722989]"
250,"[106.92355855016801, 102.26835631595951, 101.62725232721687, 99.32071072990094, 98.30187995957442, 99.86786801850108, 101.85647220807653, 103.39828316532147, 101.6373406785041, 102.17468088996266, 102.67298451425307, 105.07679487845718]"
260,"[104.12945155407401, 100.70750696184422, 99.4360561162061, 97.15369639047798, 96.78399892244839, 98.24509827811296, 100.04207634056269, 101.15342693553455, 99.3189261248843, 99.79986281074432, 101.13859271764662, 105.08634170017685]"
270,"[103.96064186226383, 102.04540847721148, 102.39108803669909, 100.91871831069928, 101.59918762456904, 103.32459710361653, 104.86418651185583, 107.30498257051615, 107.79920758784291, 108.33125985162987, 107.75134653946633, 108.87669468925277]"
280,"[102.48155898960232, 102.24368916808712, 103.26739870666574, 100.60716839178505, 99.61050389960809, 100.78885492444654, 103.73265528838304, 105.91415560758517, 104.94092307884779, 106.20255558169016, 107.90325807044736, 111.60561228669812]"
290,"[101.88947064413922, 100.80170366113003, 100.92338743104932, 98.71509690334585, 98.11794462363915, 99.24278904513747, 101.39374316579239, 103.17566863038513, 101.76422194681123, 101.94705856475397, 103.33106331554362, 107.45926051134678]"
300,"[100.67332181683015, 98.79405843125042, 99.26733888351984, 98.04733156881841, 98.42724759820403, 100.85801707803743, 105.1274521629239, 109.36650251729202, 110.62573912039647, 112.76697348843419, 114.79040770590991, 119.2467452341159]"
310,"[99.60383527310076, 98.4111488843924, 98.25491914825021, 96.67469041683691, 96.71417408635199, 97.84561409642866, 99.89444053258161, 101.15404695088216, 100.19724936800735, 101.108870349235, 102.52136221854106, 105.22594377552433]"
320,"[98.86636200294602, 97.39072148126321, 97.89608102957317, 96.5251335436472, 96.55821765708446, 98.81923216076306, 100.96948120908247, 103.51822088175902, 103.85366522951718, 106.46797221088148, 108.82624276832898, 114.1365782889138]"
330,"[99.374071255092, 99.19737554237922, 99.50873965754215, 97.57403188017447, 97.85340797773816, 99.64278532187025, 101.2803307681987, 103.1637951528624, 102.70949890328768, 103.56772366749857, 103.06813214408962, 102.45945492637014]"
340,"[96.3907643035783, 96.00194028161985, 95.65773474125739, 93.60167022676339, 94.06242637520826, 95.18241075954731, 96.55106756757412, 98.4014516227311, 98.06512059487902, 100.33672765606673, 100.16703937855954, 100.34819325506417]"
350,"[94.91515789034486, 95.22775227900668, 94.44068552391488, 92.06320625122653, 92.0993041889571, 93.58771405299615, 94.97274796465398, 96.72904563163166, 95.05430931427766, 95.78526394986896, 96.30364824097438, 98.7916933800649]"
360,"[93.72196790371113, 93.90958325243017, 93.53162825329656, 91.0652757311394, 91.31742262052458, 93.19385626804191, 93.83545043175906, 94.552860827895, 92.88173675862963, 94.4326088114546, 97.19309069850007, 102.47692176109547]"
370,"[92.48114466942373, 92.56520434284802, 91.68191534454695, 90.9577784325891, 92.7217384627517, 96.11592808260113, 98.9404275188892, 100.99561097691728, 100.36080791072581, 100.49529542703691, 98.92403656139129, 100.41607704434357]"
380,"[91.48762708416145, 92.18160533403822, 91.60800516959142, 90.31447114195684, 90.06420207761977, 92.2132207044955, 94.87584431214093, 96.1808497318567, 95.24780109475643, 95.56786896387416, 96.98870447905949, 99.50351355793764]"
390,"[90.38513118453774, 91.76985247303321, 91.49008840800867, 89.24321746003066, 88.48275925323351, 89.6073641886091, 91.25694134358271, 92.9542757346287, 92.59409838616678, 93.6267825952481, 93.79972940277325, 96.31125686741791]"
400,"[90.00325527948426, 92.57390279123949, 94.07075738268834, 92.49818888339777, 94.2281810700179, 96.76022360741494, 97.01212296708883, 96.44636370107146, 94.30027698139878, 94.5136092234712, 95.31469236897257, 98.06528343689378]"
410,"[89.66611468080639, 90.5676154204993, 89.7287404141763, 88.57661939935417, 87.58286056588015, 89.1450084906826, 90.18422950867726, 92.6778582514852, 92.45228038722998, 93.96773831895882, 95.19092272900143, 98.57168126785282]"
420,"[89.01376086637019, 90.85021631988538, 90.44384872124233, 88.20258893315416, 88.53010199559665, 90.445886525972, 94.0194317658666, 97.78208176038373, 99.87230196985962, 100.54968329752225, 97.2581946139775, 94.87205942090468]"
430,"[88.2721161171591, 90.85122090710861, 89.99544810466627, 88.63901968591844, 89.30506225265958, 91.7511835265574, 96.56901313754102, 102.21443843396854, 103.1518605586555, 101.30905605619475, 99.41628732052034, 100.84112951957702]"
