iteration,trainLoss,trainRMSE-avg
0,218965.98,467.94
10,114983.8,338.08
20,97842.0,311.49
30,84874.54,289.72
40,75264.016,272.45
50,65622.65,254.02
60,61791.098,246.16
70,60070.773,242.75
80,55742.65,233.41
90,55861.35,233.92
100,53678.66,229.0
110,52591.652,226.38
120,50814.668,222.68
130,49656.082,220.04
140,53701.07,229.91
150,49678.074,220.86
160,45603.355,211.13
170,43431.887,205.92
180,46210.492,212.84
190,43346.625,206.21
200,40404.355,198.64
210,43321.73,205.3
220,39112.56,195.03
230,39859.035,197.03
240,42175.11,203.64
250,36147.496,187.81
260,32948.887,179.11
270,37067.266,189.53
280,38764.234,194.49
290,39973.664,197.1
300,37137.113,190.72
310,32049.146,176.6
320,31818.332,175.83
330,34831.492,184.05
340,31090.92,174.42
350,30556.049,172.84
360,31587.83,176.0
370,28940.652,168.35
380,30876.518,173.73
390,27728.021,164.68
400,26738.168,161.82
410,26900.49,162.22
420,28495.02,167.59
430,24686.172,155.63
440,32588.303,177.9
450,25467.584,158.35
460,26942.293,162.86
470,29548.6,170.53
480,26150.49,160.8
490,26801.043,162.79
500,24663.977,156.03
510,24047.549,154.22
520,23262.623,151.66
530,30184.113,172.67
540,28418.47,167.97
550,22490.457,149.18
560,25986.324,160.63
570,26688.273,161.97
580,24598.633,156.28
590,23763.875,153.24
600,21451.453,145.77
610,23346.422,152.2
620,21150.666,144.82
630,23966.605,154.16
640,26974.459,162.89
650,21995.016,147.79
660,23588.328,152.88
670,22652.104,150.08
680,21248.666,145.37
690,20563.281,142.99
700,27871.906,166.02
710,20802.611,143.89
720,18747.371,136.46
730,18680.195,136.24
740,21524.416,146.16
750,19318.098,138.72
760,19307.486,138.69
770,18435.82,135.43
780,18623.934,136.16
790,18043.857,133.99
800,18728.19,136.58
810,21192.916,145.09
820,17890.45,133.5
830,18810.656,136.92
840,17107.965,130.5
850,16992.812,130.05
860,18793.412,136.88
870,16636.213,128.65
880,16620.734,128.6
890,17212.656,131.0
900,16454.314,128.04
910,17171.678,130.87
920,25402.516,158.31
930,18127.234,134.5
940,19452.912,139.3
950,17623.08,132.62
960,18398.627,135.48
970,17031.424,130.35
980,15693.918,125.01
990,15639.342,124.86
