0,trainLoss,trainRMSE-avg,testRMSE-avg
1,114143.33,143.0213,150.76310000000001
2,75197.070000000007,143.0412,150.74359999999999
3,63209.32,143.0829,150.7792
4,59113.68,143.09020000000001,150.77080000000001
5,57382.739999999998,143.09129999999999,150.76509999999999
6,56539.169999999998,143.09039999999999,150.75370000000001
7,56074.230000000003,143.08850000000001,150.74469999999999
8,55796.059999999998,143.09110000000001,150.7593
9,55606.239999999998,143.08969999999999,150.7577
