iteration,trainRMSE
0,"[61.56898581082934, 61.52934613834382, 61.505323703672026, 61.50358806826551, 61.49755215476846, 61.48409706516956, 61.51201943810279, 61.504431630516166, 61.50507362589166, 61.485866853881035, 61.45117867025228, 61.44993837700822]"
10,"[26.155540668891643, 27.647575643276895, 27.941417744215663, 28.047258442655053, 28.13384812579821, 28.194839290576343, 28.23598025843185, 28.2602438363839, 28.27339403514335, 28.284215371716172, 28.26045917366066, 28.263282270998047]"
20,"[23.548020809818418, 24.5140380365296, 25.384844288554667, 26.180716027157622, 26.809626427770848, 27.22470381689793, 27.480750350090982, 27.485643173483652, 27.448666509298015, 27.44908995591122, 27.43384041942355, 27.4703630822653]"
30,"[22.07680101956294, 23.529522946506358, 24.420242410820734, 25.04334332362758, 25.481462479910622, 25.880704667922018, 26.143519013832403, 26.25374294698342, 26.386521746424147, 26.633301326763313, 26.849080984178233, 27.104147417603706]"
40,"[22.051803931912477, 23.33089409379661, 24.23065927304202, 24.8438676415522, 25.222093673892594, 25.632249753436415, 25.992686536397628, 26.20392999578446, 26.45010087713223, 26.729078589105356, 26.946360453984212, 27.155389949667754]"
50,"[21.805751234198826, 23.27968671373847, 23.980064043804, 24.425072386013873, 24.73274041964797, 25.033460558718993, 25.46140270467017, 25.851732223513256, 26.219692274266308, 26.610536445631574, 26.898329322466488, 27.124842013637267]"
60,"[21.382955022688947, 22.96132547384352, 23.563230050664377, 23.965084490222523, 24.102522650574333, 24.299985101636583, 24.581994030765706, 24.902211535194038, 25.328372999578665, 25.83793881532145, 26.24416208486108, 26.64143901648604]"
70,"[21.193182173402555, 23.067648272583533, 23.74543706918556, 24.21410262005407, 24.37621872856797, 24.464281993614307, 24.673511498557538, 24.9339441650483, 25.344831387752006, 25.693612348173087, 26.024834427914207, 26.424866872205858]"
80,"[21.053773585765725, 22.977195221067106, 24.033600435813774, 24.72610185523713, 24.87009787075926, 24.902918150347887, 25.029114195836062, 25.155984207929258, 25.521354380179467, 25.999695110057132, 26.42919891292032, 26.782149391145506]"
90,"[20.840527541063032, 22.65579682279298, 23.32392569494001, 23.67836710273599, 23.65095389480769, 23.708458970970316, 23.957312634310437, 24.33229564405067, 24.959755759586255, 25.63934840826808, 26.19323605314363, 26.70912059515872]"
100,"[21.080646786301433, 22.915903585221653, 23.959614668490993, 24.45374389191155, 24.474018652054756, 24.40927821349557, 24.48591890036277, 24.623334717541695, 24.973607410555395, 25.490089044407416, 26.132074475394095, 26.637966423661585]"
110,"[20.788992712734235, 22.727146704503298, 23.608421718778455, 24.032292976941864, 24.034912581848914, 24.053271223379042, 24.240849210173938, 24.540105091571036, 24.950078946353457, 25.27694471115278, 25.615387677611487, 26.064399346200997]"
120,"[20.564987325245124, 22.548523331773442, 23.4368149331851, 24.015641912824545, 24.41639844156243, 24.520335989594365, 24.705995446988197, 24.86367605240475, 25.191421456881752, 25.46511941092434, 25.796227250162403, 26.18543960754023]"
130,"[20.462737682399545, 22.437603374083412, 23.30204886569292, 23.681953802418448, 23.71945066339163, 23.66303938945205, 23.798006498541177, 24.092953111748894, 24.604849532243698, 25.140178726045427, 25.67418401400171, 26.176927190126328]"
