iteration,trainRMSE
0,"[551.3236718269087, 550.5011415406174, 550.639797214063, 550.7246537149966, 550.9160126239505, 551.1693127415509, 551.3027190108031, 551.4338420952494, 551.4639489634778, 551.4425025805239, 551.4683009320152, 551.4835965848081]"
10,"[536.5337989725565, 487.437486819012, 482.21913934735164, 481.39124508086115, 481.4472699205038, 481.7334263821515, 481.9454206862406, 482.1689445593475, 482.28163372970903, 482.32054695132604, 482.3524680541053, 482.34641934965134]"
20,"[528.2997287808554, 456.2115953646216, 456.22583386649376, 455.71836676793856, 455.85976632694826, 456.1553351300835, 456.3418760239104, 456.53762268588537, 456.6300260309277, 456.6570216699482, 456.6794436068303, 456.680027196681]"
30,"[519.0761747575249, 430.98765544150183, 430.20159198425284, 429.16777225216026, 429.26308518652195, 429.5655152748101, 429.7560305736133, 429.96264452736955, 430.0677108967166, 430.11171159995274, 430.13408018018464, 430.13943565018775]"
40,"[510.34769005453717, 404.4414173323381, 402.55169730218506, 401.631399015944, 401.77758563634126, 402.09024720930137, 402.26723001183075, 402.45630311842547, 402.55411885958944, 402.61289869487786, 402.65689546096144, 402.6994252495732]"
50,"[501.2269469887384, 377.1100388252167, 376.1022561851222, 375.219467987278, 375.42736162375155, 375.7910166916418, 376.0072715498995, 376.2079108926347, 376.30812165099616, 376.33725920222133, 376.35926439363107, 376.45639531158355]"
60,"[492.9213441041243, 350.7566720028235, 346.10984627418986, 345.53655175224736, 345.7255449110418, 346.1084020199025, 346.35248707012454, 346.58417517510816, 346.70867107096836, 346.7341711209457, 346.74022469142676, 346.85773258312776]"
70,"[479.32078337272736, 325.02742487967873, 322.53428296618756, 322.5087028458443, 323.3160056378569, 323.9658503678461, 324.27825578189993, 324.427917805956, 324.40478983698114, 324.25492016977284, 324.05912066332684, 324.0161859660542]"
80,"[462.43160914725837, 301.1556560329694, 297.9960019305764, 299.22606244522746, 301.25910619226437, 302.6344510886803, 303.2941710089905, 303.6668810533349, 303.91439502900374, 304.15101892878533, 304.27133869370584, 304.36976693906644]"
90,"[448.09041272484257, 280.78036811978114, 275.0841758144853, 275.95194457720265, 279.20866480062784, 282.1723714698213, 283.89492501893403, 284.7314951232275, 285.3768774378322, 285.9720856427719, 286.40399973942885, 286.97132435752883]"
100,"[434.3206606575444, 265.7313304749245, 256.60301127605226, 255.9876429861628, 260.9748876229263, 266.9741915277492, 272.15733413999794, 275.65679395646964, 277.37026324226235, 278.0721629472733, 277.7370534069436, 277.64386350949064]"
110,"[420.55340789530726, 259.56705309519884, 248.4724767046518, 242.01960584504454, 245.3082211158342, 253.64818473130936, 261.8656785615483, 267.2734898782116, 270.59714148928896, 272.6651232412779, 273.6714460354673, 274.81144115451343]"
120,"[418.4458866257911, 270.02633298259707, 266.1091244361067, 256.8643202841404, 248.58978398070676, 243.69283703610913, 242.4822096888859, 245.40392392569788, 251.64517498137292, 260.22261863717534, 269.5467102901577, 278.0734908365366]"
130,"[407.9547428496552, 254.17083907626548, 250.0163296644738, 242.79899726812167, 236.07500658484872, 233.24440282267736, 236.29789637379565, 243.8644899509561, 253.16445434188824, 262.6595401401842, 270.5579208337654, 276.0138099354677]"
140,"[404.88142673808915, 251.75637139705438, 250.77519659291312, 245.16158067772062, 236.5875564353839, 228.86057181989153, 226.5678231989799, 229.99679948272922, 238.34288638916206, 249.85782489087592, 263.54293605774, 277.20853717143024]"
150,"[401.78489117679425, 256.54809063781727, 264.49383860519504, 264.8419470788494, 257.5323296104109, 246.13617159869523, 236.27976231268033, 232.88289870818863, 238.4801715570497, 248.40596775839686, 258.9211026092651, 268.7087424311032]"
160,"[403.89110444861416, 248.51083396588032, 249.30817606925274, 245.11226684147996, 238.06683558507325, 230.6344763719761, 226.45198072409434, 229.39049467637136, 237.57963397066104, 248.21944264093116, 259.79491947486105, 270.308444067037]"
170,"[401.0533816378656, 245.66949511004088, 242.4058291711248, 235.79384021632077, 228.29826029278857, 222.21456886034395, 220.16224051004986, 227.50882052799352, 239.5325211509839, 248.76939518096233, 257.1860497330514, 267.07482612367005]"
180,"[395.1834193900087, 235.01872402275077, 228.95779150866176, 223.64097105973107, 220.7520176666955, 222.16709736956534, 227.54038498850863, 237.35723285575116, 250.82585721533022, 265.6743381511214, 278.7555547122407, 287.1392628981068]"
190,"[399.353799518535, 238.59573565193932, 231.2262921255547, 230.7569954994364, 229.3527035354965, 228.4195166122501, 227.51819040940117, 225.54194190717203, 226.10900893320675, 233.53417232416325, 247.33328562409062, 264.7324077394475]"
200,"[395.52661162141743, 235.41624148407183, 228.080090892854, 227.73644657496345, 230.68419622511087, 232.96262356517175, 232.85353927051838, 230.3290118883343, 229.75933508228152, 236.002013250407, 248.04095332186702, 264.1965688375694]"
