0,trainLoss,trainRMSE-avg,testRMSE-avg
1,37668.39,90.9009,88.5493
2,25524.43,90.9016,88.5466
3,24115.9,90.9024,88.5335
4,23798.1,90.9014,88.5386
5,23647.0,90.9017,88.5308
6,23538.34,90.9013,88.5238
7,23441.96,90.9015,88.5208
8,23350.47,90.9011,88.5263
9,23263.1,90.9011,88.5289
