0,trainLoss,trainRMSE-avg,testRMSE-avg
1,2178.67,20.78,21.2482
2,1583.32,20.7857,21.3365
3,1460.53,20.7807,21.3168
4,1395.22,20.7704,21.3126
5,1345.38,20.7558,21.2837
6,1305.93,20.7671,21.3187
7,1274.29,20.767,21.3089
8,1247.69,20.7599,21.2948
9,1224.79,20.7601,21.3186
