iteration,trainRMSE
0,"[631.4468308733481, 632.6011616524414, 632.621750128, 632.6314394681349, 632.64906116514, 632.6148735429784, 632.5250624421394, 632.4967020627241, 632.4663908899722, 632.4393445147405, 632.4404395030379, 632.3895252007184]"
10,"[603.3179216715685, 540.8491440994605, 527.1064700118401, 524.9914936161108, 524.6217125543765, 524.5479927243808, 524.528660846316, 524.530533433003, 524.5264101693524, 524.5253375156582, 524.5411683196893, 524.5552324902721]"
20,"[597.6384751034267, 500.56647708886004, 495.28146894813085, 494.1019548229743, 493.8219750182639, 493.77888771617785, 493.77231862718924, 493.7711160132554, 493.7676448252371, 493.76403107362614, 493.76200708950006, 493.7559513399692]"
30,"[582.9985282642053, 474.52752482772104, 466.6528650312271, 464.8524579156679, 464.5950778222671, 464.5553378420843, 464.5509948949308, 464.5425842631783, 464.53794200587583, 464.534783817082, 464.52106690974534, 464.5121539466709]"
40,"[567.2829303494456, 451.2855389123506, 443.68866482336625, 441.9739868654331, 441.7200532742288, 441.68262485589014, 441.6818820793346, 441.6641199739109, 441.6584697812189, 441.65473662002586, 441.62625243015293, 441.6136808017359]"
50,"[549.7846844989137, 429.83531104775784, 425.0381982205178, 424.3897690195509, 424.28309332272937, 424.2747576788328, 424.28162502805094, 424.25305394445576, 424.2522921346575, 424.24543417903686, 424.20578173282803, 424.19166524090525]"
60,"[521.9731325668736, 409.0074565953843, 411.2821407266529, 413.71023349310275, 414.1709969246062, 414.38871734487435, 414.51797138966367, 414.59179848096613, 414.7120311919492, 414.7313777783878, 414.8030541152766, 414.85693779478004]"
70,"[502.3159998913382, 396.00085088306537, 401.6792852068479, 406.29916212376105, 407.2344103003925, 407.70575370228187, 408.07776618360765, 408.39174511232596, 408.6332449871845, 408.7743684046519, 409.03210267617646, 409.269218378292]"
80,"[493.5046147846783, 385.22749008768085, 393.76469077760095, 401.6357100987437, 401.47031726927185, 401.7551835037878, 402.4226187633157, 403.2665966823012, 403.9826282566035, 404.43632583814474, 405.1091742648061, 405.8229598603621]"
90,"[484.94037912287126, 377.4802132900926, 388.6809693218902, 392.17213839800917, 389.3138829078013, 389.2637840624769, 390.3940079131617, 391.64859527476233, 392.5251858778899, 393.0571153978895, 394.0814636634452, 394.6679635629242]"
100,"[477.7848146040189, 371.75970515813714, 379.3661835937308, 375.9111963777025, 374.7049736054174, 377.59568033560544, 380.08150199322637, 382.3133671640552, 383.5954251391618, 384.43450377563283, 385.93774633938995, 386.69076726069596]"
110,"[470.01590380644546, 365.8049967275463, 361.49407568111565, 357.63463885371976, 359.412634514297, 363.0859110210257, 366.36179356065975, 369.71491979848935, 371.7968777883255, 373.0877624399758, 375.58688223744997, 376.65595390309545]"
120,"[456.4152250057206, 351.0965886705089, 341.4120615847387, 342.3137153751231, 346.93448102152985, 351.15069979723796, 354.8074014308835, 358.87145777895364, 361.2121076261402, 363.08577105241164, 366.21136591821994, 368.1689219384556]"
130,"[443.19812579983085, 340.26649610084866, 329.17869777528335, 332.4063672776474, 338.45665669250366, 343.3426677376368, 347.1730584311407, 351.8369640438359, 353.4085908485173, 355.71613276756443, 358.7026127981101, 361.07835095677467]"
140,"[440.3743719117351, 330.74844574240365, 321.18910236322245, 323.0078524092031, 329.29341067033187, 334.3438407857831, 338.4984922832098, 344.172063608745, 345.6246900412123, 348.35735303330006, 351.6418862790145, 353.8220500342891]"
150,"[432.8505626547491, 320.74924554425064, 312.3432833599543, 317.164329871693, 324.31142742275824, 329.22902423836666, 333.7274166923374, 339.7514503244534, 341.42707946528583, 344.47186833037864, 347.826608885221, 350.14846400758836]"
160,"[427.1154174880071, 315.203752988152, 307.5277440250097, 313.4694950995112, 321.881894653552, 326.4480737475406, 330.2721499109897, 335.37123827376655, 337.1242448597015, 340.0311869925033, 343.3797736656789, 345.79192248918196]"
170,"[425.31548943595647, 310.408975172834, 301.11832165596854, 307.31178261010024, 315.14649173301063, 320.76055274244607, 325.9440999121219, 332.8988705688349, 334.73946215867727, 337.831492911778, 341.39024524097016, 343.58898196159004]"
180,"[418.541386217394, 305.2322067967893, 296.0112270635743, 302.8469447555417, 311.7359101879762, 317.2883560590994, 322.20999738717893, 328.06583786627675, 330.55779709638927, 333.38715413286184, 337.00824127292327, 339.4497909200624]"
190,"[415.19035404496327, 301.4946504164929, 291.6195063243431, 298.55979768789314, 307.1702611623992, 313.24468672197077, 318.66996527935754, 325.25297115117297, 327.0509704192407, 330.01068571879296, 333.41955725739194, 336.0207788737239]"
200,"[410.6534078200791, 296.922027109969, 286.791100386986, 295.5173941874833, 304.5120166909147, 310.08974746890937, 315.78194623354796, 322.3737712865771, 325.1098845946794, 327.94771429121266, 331.36704311809007, 333.93074361168493]"
210,"[404.60621231691186, 291.647699995522, 281.9883774473916, 292.097309649306, 301.72438760295734, 307.5308517970697, 313.34579424350056, 319.92378389230635, 322.6059323100983, 325.9203594047384, 329.36041164080825, 331.7825709226485]"
220,"[400.21419291534266, 290.5222297182086, 280.83479558344516, 290.0738551453793, 300.32841970662275, 306.26621700477324, 312.1375002663173, 319.2518444977145, 321.7604896586599, 324.95687069751403, 328.38740475944, 330.62304109615724]"
230,"[396.5504832521928, 285.886963308252, 277.04512424436973, 287.85778523398153, 297.98934838079566, 304.1334011267617, 310.95274021439536, 318.64688787161606, 322.44687221513135, 325.82110750711985, 329.60918017597396, 332.19395381991706]"
240,"[397.970700083073, 292.7334957443717, 283.2831519887811, 291.26523908614536, 301.6170661557478, 308.7183384564783, 315.1937133305295, 321.93191226308136, 326.3083216479726, 331.11717547650164, 337.30784461399963, 343.84471983101537]"
250,"[395.9542800464646, 289.6218397883035, 283.67930290483815, 292.9561259165518, 303.9185441226958, 311.0821266032566, 317.6022993591803, 324.9760441838495, 327.1980924393363, 330.9355324460511, 333.6445110212255, 334.23978743444246]"
260,"[392.1747696964457, 287.75095142621706, 281.7770914675309, 291.14255410576146, 302.8324527604255, 310.0680745850015, 315.3982764210439, 321.3654068720704, 323.34094212316927, 326.358343178543, 328.69636627041564, 328.84390008982786]"
270,"[387.87363767227606, 282.4428315230947, 275.7194850518847, 284.77283745518525, 295.01922559225363, 302.2951217522349, 309.6370968298463, 315.387748117769, 318.6158685817232, 321.1658146623432, 323.88596667136164, 325.0779023403722]"
280,"[383.532153029152, 284.07017941803736, 280.93453961198173, 293.87171650928445, 305.31160599641635, 314.3179303904314, 322.8068558017598, 329.8365901577467, 333.7640348491794, 336.86779424813847, 339.6302349630366, 341.1378471559451]"
290,"[386.26456073998077, 286.1107174026486, 274.71618452207827, 285.8157024546965, 296.83019005630746, 304.02120433198576, 311.30728348910617, 318.4442249574151, 321.04259295166275, 322.90789910298685, 324.60485826314033, 326.16743755972533]"
300,"[383.02531625064967, 282.3689969165066, 271.89135870348287, 282.0860311721963, 295.1449591866363, 302.96774798247, 308.55775425853824, 315.47709797624066, 317.9400762689737, 321.50356407504506, 322.63972338076417, 322.36168493405125]"
310,"[386.284761280051, 289.63977822081046, 278.0631266661824, 286.63276484587595, 296.7404394474203, 304.73993952501496, 312.58279806025143, 320.53644347723963, 325.866205652947, 329.79652609724184, 336.54831840769873, 344.83677942178485]"
320,"[384.57408768270557, 288.65677611884473, 275.8560976587066, 284.82446243030745, 296.43150260172376, 303.2782050301989, 309.5757454409527, 317.6061443141768, 320.4450734426113, 324.04114197408364, 328.5604301320414, 332.3549303744836]"
330,"[380.93714039304507, 286.2404278469871, 277.55501198571835, 290.146541759696, 301.30335377454605, 309.0918701736553, 314.7611357347791, 320.5831877198243, 323.38896033433997, 324.90069846577086, 327.4628477788912, 329.1521152650565]"
340,"[379.20664374761, 279.0477115088335, 271.56826921590294, 283.57744505531787, 295.9899252094666, 303.4230464825241, 310.74002502783156, 317.32707194656734, 319.7909672915768, 321.38058113887934, 323.01091296692516, 322.10236469484306]"
350,"[375.48106655626617, 275.6537924165172, 267.14220092383226, 279.4677599713742, 292.6880803724959, 300.66775677178265, 307.0884532050936, 314.10108338098786, 316.08076261379097, 318.1135899233319, 319.1637389739946, 317.8359339117186]"
360,"[372.79462903511285, 272.73121561876053, 267.325779280223, 280.30282806203866, 293.25255979509933, 302.2336331802993, 309.38739185973554, 315.6146958747865, 317.84734974861107, 319.69228280267725, 319.619327986771, 318.6139169415359]"
370,"[368.0338895488653, 269.8930711270911, 263.981788492359, 276.7439859295059, 288.8198612987344, 297.3047471158568, 304.35622584018347, 310.59511121321, 313.43847554574353, 315.20559478813146, 316.1614819455358, 317.2588561954029]"
380,"[365.1366981709133, 268.43764551168425, 262.9185238431079, 276.83266253621343, 289.4477372251801, 297.3575562599747, 304.7743782337683, 311.27542048348323, 313.42715979718184, 314.6524609650336, 314.896589744397, 314.43045932140694]"
390,"[361.3332261664356, 267.4177735930075, 262.04684499425053, 276.7403403068026, 290.6544779599363, 298.7789560027557, 305.4476432713273, 312.5088038783991, 314.11888167118144, 316.2478195011674, 316.93640347517135, 319.8271971414624]"
400,"[358.2198720329508, 267.12971384145965, 262.0275400561535, 276.5359433679797, 289.8902085473264, 297.93399976183247, 304.83087816170735, 311.1113967042702, 313.4834481456148, 315.56771603781243, 318.0277010058553, 322.94014411331113]"
410,"[355.17265063678724, 265.0538136687968, 261.9905520585475, 275.9755197854865, 289.201371051347, 297.7979644728218, 305.0477673841315, 310.86324969688184, 312.62334456248186, 313.6505749692782, 313.766476319122, 313.5743830059494]"
420,"[352.5525999899151, 262.33699936404986, 259.89022447320315, 274.9157959504717, 288.37782894386737, 296.37733772365493, 302.13282611294306, 308.7962662049526, 311.3207321520859, 311.9376108381041, 313.30303310199025, 312.3013170750185]"
430,"[349.59229389818506, 262.5997549981581, 260.0359904591857, 275.18470108565117, 288.1287736239985, 297.0195272000136, 303.97133688916495, 311.39172544893046, 314.55056892379525, 316.7748401802737, 317.85399029438594, 319.779822562759]"
440,"[350.10014742944605, 263.28167875444205, 260.6093225713026, 275.49382381019666, 289.0470876731133, 297.029224736489, 302.7731757813443, 308.8380212208223, 311.1693521628457, 312.8220428840921, 313.9664408015601, 315.83959074097373]"
