iteration,trainRMSE
0,"[209.98440941032757, 210.31579433855507, 210.35287337539808, 210.376319758978, 210.38621777180214, 210.38735070143136, 210.38649693769474, 210.23434034024135, 209.88589265078753, 209.4913189618343, 209.00831858801916, 208.8636305380974]"
10,"[175.74084963490733, 174.59221456145957, 176.52599299713586, 178.14860121549486, 179.20475360611076, 179.97667559109212, 180.69787162813665, 181.13585232490132, 181.04594177256348, 180.5079263089445, 180.33847647260856, 180.31062706420718]"
20,"[173.54821074500026, 167.46855412198826, 167.33548263662118, 167.67525313728927, 168.30800808794763, 170.0246155031664, 171.13496386961097, 171.89341338949987, 172.26003028883667, 173.64194190046436, 175.26417353936276, 176.42075474229117]"
30,"[169.49256345649837, 162.9353007405795, 162.1830746134399, 162.72854334750156, 163.51408203514765, 164.34750693578877, 166.6412015003162, 168.4956937985548, 168.6770362460316, 171.8810991616622, 173.73031916911205, 175.62107659165656]"
40,"[165.60002558548928, 159.14229559289487, 157.29230983884563, 157.02843302276244, 157.13136404316973, 158.2544798092282, 160.47952344105244, 162.54936247509724, 162.7552903169436, 167.18681588132523, 168.5651823311686, 170.52862552336876]"
50,"[163.2474658085313, 157.04648057173196, 156.33169281151882, 155.66495254200646, 155.89707508656215, 156.9768819774742, 159.53623594520695, 160.4972138518285, 160.4384709575006, 164.80297261815775, 167.15094729471383, 168.45621595472096]"
60,"[162.51523074703528, 156.91266799488383, 156.0181344504192, 155.99036575418884, 155.58188179647485, 155.95812943049594, 157.41633580549404, 158.24028665641993, 158.14322142660734, 164.43288936421533, 165.85940331754395, 167.96637122314752]"
70,"[159.4810495318856, 151.73444923812852, 150.49572879585955, 150.15233532684508, 150.1123837208022, 149.70513492806484, 151.57820377511018, 152.97697935175157, 151.9017631975087, 157.4706485420956, 160.00052803471755, 161.99576071635548]"
80,"[156.98804407240604, 148.14839796330156, 146.00258771435412, 144.92076619196237, 144.07661781010648, 144.60695442927812, 145.31836929683686, 145.91646740709774, 145.680457862491, 152.05663925694694, 153.52193426340975, 156.7263777683409]"
90,"[153.01987165247448, 144.13642381012247, 141.55401205811688, 142.77038143355833, 141.36985283512422, 142.93618232656937, 145.76825242878402, 145.1879607382644, 142.644847399985, 147.44105274475217, 153.22859227666143, 157.39408483576227]"
100,"[149.47244545257715, 139.96059952913973, 137.7793896991266, 136.75709927473414, 134.19569427456454, 134.15269427291227, 135.65428985230898, 138.25405691375119, 140.40760380379203, 143.01920470500792, 146.34239755338518, 150.43613522052823]"
110,"[146.29595819378994, 136.06614942179232, 133.0321712425403, 132.37677190278316, 131.12215226598826, 132.25228311923027, 132.7988028726715, 133.55071220037647, 133.50170039793642, 134.76669408258502, 137.9474117867224, 143.30300262556457]"
