iteration,trainRMSE
0,"[658.9708570426636, 658.0308243999679, 657.0021102429428, 656.2267058904891, 655.5087683383066, 655.3556392986642, 655.3236868235133, 655.2827656975787, 655.3443822628676, 655.4165928030691, 655.4069420567181, 655.3342790141184]"
10,"[577.5816412480362, 567.2261717028889, 564.9514469264558, 564.0183357491077, 563.3153515286684, 563.173431346253, 563.1135466760771, 562.995113220835, 562.9377074316462, 562.9133672338883, 562.8854519880782, 562.8464062713651]"
20,"[548.8911131889757, 541.791880449948, 540.1559590116904, 539.3392964679086, 538.6597592504686, 538.5277611474239, 538.4731056447233, 538.3575105662295, 538.3013088506553, 538.2823323657911, 538.2631804086212, 538.231226380891]"
30,"[523.9323944796647, 516.3582442997167, 514.7071569788478, 513.8879788194698, 513.209194767013, 513.0918229137059, 513.0474218752266, 512.9423901785593, 512.8976476092251, 512.8926969143404, 512.8838176334737, 512.8631839993759]"
40,"[498.40048353349414, 491.3917610814394, 489.73579807235154, 488.9257809716657, 488.26658002327406, 488.1738831864546, 488.15007453296903, 488.0593159911743, 488.0223314799698, 488.0262916062178, 488.033158892587, 488.02243159139465]"
50,"[473.586088122971, 466.33570529005806, 464.7572600229136, 463.98967211789176, 463.3732160662054, 463.32086182043685, 463.3347591814558, 463.258010615201, 463.22930929794154, 463.2482541333367, 463.26796289390893, 463.27869336522014]"
60,"[449.18610665305823, 442.42827101641035, 441.0527054396121, 440.45258423748965, 439.95705266989347, 440.07216739289464, 440.1941107328412, 440.2498789359989, 440.3340940619669, 440.462961352525, 440.60165459087364, 440.75392893810965]"
70,"[425.92986352583245, 420.49715475021947, 419.5789157214466, 419.0999597278251, 418.6649651396066, 418.77836395559706, 418.9334031278338, 418.9744957471131, 418.99735543999213, 419.0514140179872, 419.1247966379941, 419.2398152468925]"
80,"[403.9200564706078, 401.3295483463976, 400.7612211155179, 400.4650297648766, 399.9790823682871, 399.9954801064851, 400.08934244253646, 400.165033172643, 400.1817706065755, 400.2608348986535, 400.3616357204914, 400.4995841687304]"
90,"[380.72784244484177, 381.0139058324052, 382.43598229058495, 383.21119710488335, 383.1578077527615, 383.5228885630169, 383.9300335324193, 384.22029237742515, 384.4896506427637, 384.6754813305312, 384.8444872077869, 385.0030708867581]"
100,"[359.93103601749505, 361.86523215380026, 364.0864718897595, 365.71216113225205, 365.99653141830686, 366.51864260554896, 367.14054020393786, 367.71040388778215, 368.26519492137504, 368.7483098805122, 369.38183924416546, 370.02294877032836]"
110,"[340.5214639138711, 345.1882410904617, 348.36956127728325, 351.13745694311905, 352.03086787168894, 352.98120341869407, 354.20514779748635, 355.40240401449967, 356.41583798350166, 357.0542616686565, 357.84801980894866, 358.67080050726406]"
120,"[327.79511688353153, 333.7612048618107, 337.5752904035307, 340.3111509836626, 341.7343641823725, 342.37180376588833, 343.69576097927757, 345.0231580135598, 346.15091506729124, 347.25999266016004, 348.12287124801117, 349.653795758202]"
130,"[317.6186665506114, 322.85163964879115, 328.5035559203473, 331.93819611116044, 334.0893100307244, 335.45554490684725, 337.1145557107787, 338.2551499177738, 339.46934921070016, 341.0908309308596, 342.0115895209457, 343.81073747007935]"
140,"[314.1619754134011, 321.4145407668731, 326.30283382737355, 328.9817315807627, 330.1221000845839, 330.72279393240706, 332.25515939525025, 333.3491805696351, 334.6611909657877, 336.48466731541566, 337.8643091207325, 340.25897551926755]"
150,"[307.5432347230121, 316.0285136618918, 321.36931690575005, 324.644291239554, 326.28110297400616, 326.9305555023799, 328.17234398423017, 329.53222819378067, 331.15629146623536, 333.0772452308636, 334.8195161200644, 337.8229461106274]"
160,"[305.3591563836841, 313.1642551065822, 318.54996015951923, 321.3605014652962, 322.50272973823195, 322.8854604964716, 324.0883584903007, 325.72011312940987, 327.3243593409756, 329.2203678912683, 331.40129165123034, 334.4503398436582]"
170,"[299.74581767896893, 310.8851140997159, 317.28865133715055, 321.081388567314, 322.65288811242647, 322.4274975850811, 322.56886083916163, 323.0545444144921, 323.76905206480905, 325.0404679999766, 326.9316652201783, 329.3316094970534]"
180,"[295.4426875688839, 305.98606155129164, 312.0439929173305, 315.36019930861175, 317.0260354146161, 317.0228895628037, 317.6388143979069, 318.8094558971853, 320.27434476545824, 322.42637714024886, 324.8794471964066, 327.5521163092605]"
190,"[291.52006552734747, 302.30235756952766, 308.990326537404, 312.6682061236482, 313.9977057049488, 314.1633742268137, 315.0502550462387, 316.7570851271413, 318.9605531404377, 321.63219940638885, 324.0072515288086, 327.2908034081661]"
200,"[291.96247415404144, 302.01835665209535, 307.8214453608074, 310.8580645406276, 311.64186640974043, 311.6549902856298, 312.6092774953658, 313.71279396853646, 315.3911331082617, 317.6632474655545, 321.0512583309863, 324.87908094522254]"
210,"[290.1774759687251, 300.5353981094643, 306.98081265667946, 310.31829108077017, 312.2817138727799, 313.601819588693, 315.5244131160356, 316.63370324613226, 318.34222584221374, 321.2222209415391, 323.36263600433807, 326.005199564986]"
220,"[288.8597403425058, 300.18423915363616, 306.7023049425866, 310.1281406505639, 312.2449841792177, 313.3077193107506, 314.83825128811355, 316.5533018642579, 318.62457984626286, 320.765626858241, 323.5726248586755, 327.3146500789088]"
230,"[288.59843668237323, 301.1214846633498, 307.44317500046213, 309.1397573947565, 308.83879649379134, 308.56328711437004, 308.7969224675531, 309.0668501997525, 310.2036581300125, 312.39014955650975, 315.75044082132047, 320.17038370119263]"
240,"[286.0987569853982, 298.38967467852655, 305.021513086862, 307.6117390558416, 306.12977658359625, 305.24546368256154, 305.05929057467233, 305.9032665433582, 307.51249063060135, 310.1566710791303, 314.72622639089093, 319.6958529601742]"
250,"[282.60467183195294, 295.13755789950096, 302.28775593085834, 305.4971401631617, 304.7681965376571, 303.9639507576912, 304.28113360287756, 305.44272485299405, 307.0602463381676, 310.21625910592854, 314.5851989150412, 319.74186275506503]"
260,"[282.0402263860855, 293.9635641965116, 300.6148737813965, 303.5016774351207, 302.6980809348236, 302.0067014771444, 302.79779116615885, 304.59193635326295, 306.63432493896084, 309.7988089964795, 314.24192945197916, 319.1373707307553]"
270,"[278.0095039846706, 291.91430785259473, 298.4524417737494, 301.46585934480913, 301.12898381066515, 300.52725063955455, 301.15882234298135, 302.5149059002043, 303.6685314648222, 307.1208521381638, 312.1489517161889, 317.9589824531897]"
280,"[277.31175891270294, 290.86155104132024, 297.6557325531647, 301.33399501359276, 300.7726902357882, 299.56502100811997, 298.4910447473876, 298.12518775133515, 298.88953288827, 300.92252427707837, 306.06762909920144, 313.2214565175732]"
290,"[275.8514507435268, 290.02864944516386, 298.4346487029406, 304.314260246949, 305.1327568753938, 304.6996926093791, 305.6524129859616, 307.7134996445671, 310.92118764884464, 314.18878336226686, 317.1298911321645, 321.8588864978793]"
300,"[275.3713161532268, 290.4469804516958, 299.02195537163647, 302.8677941703277, 303.51635046116814, 302.6142751224968, 303.5100734568098, 305.0130960657837, 308.015492586231, 312.3168865972711, 317.1324111507942, 323.92029457151284]"
310,"[274.97960852703795, 288.86644342275645, 295.153404481533, 298.88458823179644, 299.0092462447827, 297.8831451625382, 298.3395896289977, 298.0284475086769, 299.49813899067345, 302.329940751839, 307.1973341125448, 314.89339087343683]"
320,"[274.8825442597363, 289.6912953705664, 295.71551694623815, 299.4462933988651, 300.01965431155264, 298.47939481401954, 295.8906139919683, 292.566490150076, 291.6833132941852, 293.36850457826813, 299.5940049267979, 307.8668321462548]"
330,"[274.41174458373024, 288.2771838285356, 294.32816885319994, 296.7096728739863, 295.140508201556, 293.70704106622554, 291.6099705886287, 290.3604201797252, 291.3539445551974, 294.6058322324791, 301.83401430797784, 311.55288319455315]"
340,"[272.87606669961747, 286.3068236696079, 291.1751421324086, 293.58750871091553, 292.473777108781, 290.3398462839094, 288.6452805373437, 285.7120334684306, 285.0148733714364, 288.74749572999343, 296.0673473262688, 305.89437533670326]"
350,"[271.61235453213925, 285.3094593950087, 290.3473567304458, 293.4618541834858, 292.5323566608219, 290.7577366282675, 289.9505841667389, 290.09823440376675, 291.59176541544747, 295.5106341203213, 301.9189803026491, 310.13268557241236]"
360,"[270.5571740852594, 285.0182121172664, 290.4845279957699, 294.4042169334426, 295.11692236475943, 293.8308721073176, 291.1391883221523, 287.31983682011105, 287.01067657528483, 288.4931948040989, 293.25294591701265, 301.40960360236545]"
370,"[268.6593871886213, 284.55394759159685, 290.05679247484784, 294.0344395583562, 293.07206518747176, 291.27568226268403, 290.10974924812393, 289.3083180697476, 290.78617815630196, 293.8631298800998, 299.69330148639955, 307.7541196442817]"
380,"[267.8056695221853, 283.4363215835242, 289.9790355437543, 294.61259580388844, 292.33765865017864, 289.5533186569303, 285.7764575573294, 283.40767888373136, 285.2238330702976, 289.02113744198584, 296.7541985548204, 305.69614220174907]"
390,"[268.9355923968491, 282.7007911962513, 287.26906483742397, 289.8252127445589, 288.14671958001975, 285.8441851368066, 282.9010347105341, 279.5223084777022, 278.22378372004397, 282.395792953979, 289.26155734645323, 300.09198596742954]"
400,"[267.03365826448106, 280.8175158986781, 285.87814742642024, 288.7134568030657, 286.63088405302085, 284.27205380370964, 281.25616674286954, 278.44489821382376, 277.0035066315462, 278.7519978872942, 285.90189213149, 295.49943592438905]"
410,"[267.8922058899441, 282.7176863040731, 288.36504190622685, 293.24517526601517, 294.5071981910675, 292.77175514502943, 289.4599095104794, 285.95013277277593, 284.97736232475285, 286.0508376121067, 292.4883508810006, 300.19871323554617]"
420,"[266.47312650384816, 281.5275569892517, 286.62775354874344, 290.3208502847166, 289.6431713057315, 287.84259869809244, 285.6385321393746, 281.9462151028657, 280.73541002205144, 283.0304063343992, 290.54604747099086, 301.4087046750934]"
430,"[266.49274409199444, 280.88748117268915, 286.20284584546044, 289.3942354859602, 289.38485444947526, 288.29463985853226, 287.3335635432574, 287.60574164825886, 289.21832865148383, 293.73637252755816, 301.26667256073046, 312.05196576251996]"
440,"[267.3477197427214, 283.11757161035814, 288.43893746279105, 293.0528668340858, 294.00120140350583, 293.438254424407, 290.7917363014484, 288.3048334736724, 287.3080976831253, 286.3248650588361, 291.1233196132988, 299.97661266668797]"
450,"[265.66789948867313, 280.3950657339129, 284.14168656707943, 287.07460118948995, 285.1013218068574, 282.14837603478685, 278.49251605129837, 277.09072361290816, 278.9414709131362, 283.2765671878421, 291.52536872612006, 301.476313444072]"
460,"[264.54715816905417, 279.86429380906606, 284.8826078105058, 288.3537951291405, 286.245257829203, 281.99807617650515, 279.42572908872984, 277.49190708515744, 277.9596987045211, 279.8576988657834, 285.60513238185234, 294.7937560276193]"
470,"[262.5244049839892, 279.1512117866014, 284.2578769793623, 287.4965597547234, 285.012404394261, 281.63777706228035, 279.173481693095, 277.890404505779, 277.0061074213903, 277.39844901992643, 282.8706070658459, 291.3825896092293]"
480,"[262.1503219578096, 277.5918383284194, 282.65344954200754, 286.03217333626526, 284.2405039288161, 281.19229145775176, 278.80609436113537, 278.177776933026, 277.4578501016975, 279.88326794106854, 286.9931231651338, 297.8415201608868]"
490,"[260.6548387412333, 277.23520962055187, 281.5943095620639, 285.340778698022, 282.22222335330156, 278.72535401076436, 273.42726930628066, 271.7750723343331, 273.3014806865625, 278.1096691359361, 286.66036963453837, 298.33168039003266]"
500,"[260.60181153803796, 275.8610288746268, 278.6504405202532, 281.32259465981633, 278.4532844641405, 274.1354882510218, 269.56884756972596, 269.176527692858, 271.5154940925457, 277.7453201865984, 287.836100550655, 300.0841134636419]"
510,"[260.8087669010991, 275.7948284098197, 279.3227882224954, 282.21781089576467, 278.8791766269287, 274.951537903557, 270.94994354277975, 268.4244681210603, 267.95524496342045, 269.68336901514556, 276.5244967184621, 288.57598800676135]"
520,"[259.78294167535745, 275.649502553406, 281.2739028186727, 285.4539456943878, 283.39503603463294, 279.20325853447525, 276.99910591835544, 277.62198850951756, 280.51302589403093, 285.81647217855624, 292.42296579539385, 302.7843269256421]"
530,"[259.4263006456059, 274.31136324572543, 278.1925876035778, 280.4463135843804, 277.08024751197394, 272.5074817527403, 269.9002689720072, 271.4935722108003, 272.6099726640741, 278.1278644238134, 284.8564511813423, 294.6432715758096]"
540,"[260.70713658543696, 273.9310178428868, 277.9825934055877, 280.94118278085375, 278.05344066950863, 273.49999587813716, 270.2189705437607, 269.2082046653003, 270.7255942718372, 276.22850243919925, 283.3196775037863, 293.666509318423]"
550,"[261.2833806860354, 276.64816989512695, 282.4704539480371, 286.4846081478643, 284.73548858421447, 280.97935886766714, 277.2920047852139, 273.9543373733229, 273.4139075842764, 275.20329708773005, 282.1202661349453, 293.26813984466844]"
560,"[259.92060455698567, 273.7956991432343, 276.43362901980646, 278.9917355527349, 277.23228681394045, 275.39547500232123, 273.51312274223704, 272.70728909773055, 272.86985516404303, 271.76070742075495, 275.5703028639019, 286.10035927744883]"
570,"[260.5635807543106, 272.6540304280588, 276.2395955181725, 279.25033297830527, 274.9829886796182, 269.3846475251771, 266.295090564523, 264.0906982982637, 264.0914924896032, 266.53367203494935, 275.1138310453635, 286.79119166866013]"
580,"[259.11257133743686, 271.8082399138205, 273.15840028589383, 274.4189448486481, 270.95832379773265, 266.55387295080004, 261.8428001403853, 260.1263190892624, 259.8067986118867, 261.7644320085822, 268.957902185185, 283.1798190387953]"
590,"[258.5907636798528, 270.7070051237876, 273.4478804334066, 276.48935231520534, 273.12888175378544, 268.7530330144987, 264.37503701480125, 262.90869730105373, 262.91935395685465, 264.00143681915284, 271.9314637102456, 284.3992126525037]"
600,"[257.8129454442094, 270.3672506097165, 273.65588151040254, 277.3982476478725, 275.718021857425, 273.7818011549249, 271.3128806209915, 269.84022280433663, 268.5691404147299, 267.3212624906895, 269.79561616915333, 279.01559275521123]"
610,"[256.9786530387023, 271.5158278513321, 273.6057426886045, 275.8826157562929, 272.33631503602777, 268.5427657709739, 264.8038465599034, 263.575769594187, 262.9606949446075, 266.13984552763674, 273.489892540129, 284.82287155067087]"
620,"[256.27596159530424, 271.47485382898805, 275.1295191385746, 279.0602265318364, 277.9837864988117, 274.4713084629892, 271.8376833355573, 271.36441792746, 270.314230135788, 269.0436576813132, 272.4190467153207, 284.3189566411413]"
630,"[258.1211800489294, 281.8324494274193, 294.7728802678489, 306.5020966629797, 309.5456871543407, 303.5609957340503, 296.65386584312824, 289.6409394158807, 287.1080263878354, 285.62354983425433, 288.4020018418889, 297.0861736565641]"
640,"[256.59605628877756, 273.23808584692193, 281.0550342968715, 287.312502327253, 285.708552108963, 282.3125008369148, 281.02949247351717, 283.0137275172157, 287.3088515103167, 294.2003737114425, 301.6339958972436, 310.57867550723637]"
650,"[256.44971476391726, 272.0467670660177, 276.6645579764099, 279.9431523315441, 276.76925881017615, 272.9010599103639, 268.83845347012726, 267.33567203869825, 269.2068119506532, 274.8752339010633, 282.416848803033, 293.94840261432563]"
660,"[257.7129131206007, 270.16039460191695, 271.2199443880362, 273.62347798050587, 269.02977491211016, 263.5470986063596, 259.8972243049574, 259.98232121460995, 261.5360625499164, 264.9325881268064, 273.3222707853339, 285.92711008639355]"
670,"[253.11725534876683, 266.87945711476846, 269.9266667247441, 271.9545502815545, 267.55347785560696, 261.014082437973, 255.56693774601638, 254.7354130795294, 256.41297019477076, 262.0287284143356, 273.650023096569, 287.0221174261047]"
680,"[254.46751402989847, 268.21376264590054, 269.683311617111, 273.03767196079855, 270.7667494307724, 266.0183133991384, 262.92360496530915, 262.4470029562663, 262.8029329937201, 263.7130918064891, 267.3410919498434, 278.16419402264347]"
690,"[251.74638644245454, 266.7853635727875, 271.9440198621223, 274.50634618043887, 271.57887498641475, 265.9619929440299, 261.376494080394, 261.1963773336711, 261.3890642020277, 265.0609145126194, 271.09942450736435, 282.22643456266746]"
700,"[251.08733543018883, 264.8485871593713, 268.9955607701132, 270.9744127452463, 265.9312583450253, 259.6191137010993, 256.08066371989173, 256.04609213654805, 256.8253798996114, 258.6350490282863, 264.94063922793345, 276.53152253314806]"
710,"[251.96014183289446, 266.39006936229947, 268.5383982503211, 271.34675874429365, 268.6259000843961, 263.4060250709869, 260.74379393891064, 260.607288612046, 261.5646143151473, 264.72951493297836, 274.1858254611753, 286.6593728860249]"
720,"[249.86092260412337, 262.7665162925194, 266.767727649834, 271.2688698307367, 270.01613718111963, 264.9387986583021, 262.90615820262013, 265.36670080577045, 268.60987474593105, 274.4003813055118, 280.8007695043841, 289.6829479733253]"
730,"[250.05339259129747, 261.91531251704623, 263.53314021952593, 266.5485549879186, 262.8252098191841, 258.5625845234233, 254.50801835233878, 253.90264540108686, 254.41209227730172, 256.20427892741384, 262.7102122623072, 274.23797967056885]"
740,"[249.74294485593555, 263.0619889440083, 266.5046063266776, 270.92948103089986, 270.490520095083, 268.624731512599, 265.29461375187907, 263.55826063646253, 263.1534062904592, 262.78955639336397, 267.8363933083414, 277.31710057321555]"
750,"[248.4744833089455, 265.38707428626725, 273.9509023905802, 277.6082625010865, 274.94416433088605, 271.1084614188587, 267.9559344678608, 265.7845311980742, 263.7623707485171, 263.0528368530624, 267.30537102219887, 277.2860451724305]"
760,"[248.17724812237176, 261.7388130984156, 263.8949015126262, 265.59680042997536, 260.72932785316345, 254.80122036168973, 250.2355654952852, 250.93453607127586, 251.65922426429626, 256.1845585586999, 263.8165144137428, 276.4084581042361]"
770,"[247.48765194775402, 261.2978393476784, 264.8265246350458, 267.23021205244584, 265.0528904311196, 259.72518665576894, 253.99507113629315, 252.18196180646314, 254.05418379903801, 260.7803075079909, 272.0191026956567, 285.02961209919954]"
780,"[247.8299115791638, 261.5096655526368, 263.6470758202345, 267.3572952273097, 264.51526155765134, 260.66320973832035, 255.49581235425882, 253.6823800415644, 253.05329197425561, 253.79115570437202, 259.5182985191103, 270.0335639409587]"
790,"[246.45353986113662, 261.75050533272685, 270.7364680217329, 278.45341996311333, 279.1348033100676, 273.33263235420884, 268.809684861261, 269.7999177203224, 271.90148877624307, 278.9617257342853, 285.77906725838733, 295.38147357257304]"
800,"[245.95331406599746, 260.75982051506134, 264.877887988826, 266.7680464749641, 261.93261723290624, 254.3686468837407, 249.9503127065144, 250.4420451756872, 252.109119814919, 256.2663526846673, 263.92842641617426, 276.93856300508264]"
810,"[245.42973113600016, 259.11743408087267, 264.81257218255956, 272.39766308202013, 272.9732334500978, 268.17289733682435, 263.8433959889826, 264.671412906187, 267.8208585440124, 275.86814183633015, 282.8671999781704, 294.0899352821097]"
820,"[246.43292494275423, 262.4557155562819, 266.6219958719849, 271.60494493310796, 269.3109476191798, 264.61186151149496, 261.38464888429587, 260.2686413366657, 262.08371375972865, 263.6566437852015, 267.47969888255534, 278.9079714841267]"
830,"[245.98957374152346, 261.62641564856244, 266.3932923702104, 268.26447319833375, 262.77359205747223, 254.8515359892022, 250.3515249094033, 250.67552764791654, 252.9119152433471, 258.23656750186376, 268.3287792392556, 282.09779290866567]"
840,"[244.75181870374476, 258.81268488385103, 260.5346478446226, 262.5694026402863, 259.9603056191481, 254.08432377045588, 250.92200463851734, 253.43084733303883, 256.9761963671025, 263.16427159556076, 270.13755219982164, 282.270664795105]"
850,"[244.81456422250824, 259.17878258425003, 263.6978341725444, 265.61702619474875, 261.5881269080773, 255.09460070861758, 250.4833568262435, 249.37422096095574, 249.6462368671602, 253.2201169923249, 260.64138699100306, 274.27766095360545]"
860,"[244.37888220819036, 259.3744248091818, 264.29579987291424, 266.2647313721077, 263.583185052279, 259.1640973165893, 256.32390811240856, 256.48710464782863, 259.36819464338885, 264.18747518857055, 271.5760487659789, 284.0026026815092]"
870,"[243.75669108550207, 256.3539880639718, 258.4575632840375, 260.1188464669677, 256.6520684035176, 249.76606978513436, 245.56195317217035, 246.29681322715203, 250.24740766419873, 256.8062247077192, 266.26334681156015, 278.99752773173225]"
880,"[242.94215991146845, 256.908216760096, 257.4724718843037, 259.18257891494216, 254.1949116998085, 247.19611636023097, 242.59389220422136, 243.36120125533833, 244.3173002167047, 248.78713400018677, 261.1529091466087, 275.19633967124355]"
890,"[243.28767859595183, 256.3765047320829, 260.2200859639269, 265.1180543557255, 267.3279939466579, 267.0915540546832, 266.1101466987841, 264.4983213109559, 265.21245833175016, 265.13736276794197, 267.6437126324004, 276.1745038185219]"
900,"[242.23356957087324, 256.1736372692273, 257.89216072758273, 258.2288404277477, 253.79314361679653, 248.83107669026458, 244.97853453463043, 244.31079164208643, 245.88340360483545, 249.6850834138553, 259.03929791269496, 274.620673163512]"
910,"[241.62201201332437, 254.2339347912599, 256.21678262316595, 258.31090106669114, 254.34754992727773, 248.29301610664373, 244.24311685837446, 243.15669382802454, 242.9109733455863, 245.03874197179692, 252.61037467020287, 267.71132980785274]"
920,"[240.3932471338523, 254.2295032356992, 257.097803857928, 258.2141202048342, 255.2093168638866, 251.6738587718974, 249.6659958983619, 248.68045770196522, 248.67435267279612, 250.35811204404115, 253.8290688708573, 263.8276106195325]"
930,"[239.70704409562617, 253.40293238315255, 256.6597904201011, 258.2005980675234, 252.73699703465164, 247.49061641870748, 243.30248920185073, 242.19130849462493, 243.68440121104862, 246.5902316054604, 252.24917498386822, 263.1471809100772]"
940,"[240.1241636597262, 252.83029114376288, 255.02836204167116, 256.18863946759035, 252.71410705834373, 248.82419402856877, 246.38377586479592, 245.95114135139735, 245.25326919165616, 245.7192339642665, 252.2614050373603, 265.14202598765456]"
950,"[238.6188579895805, 251.20500871320652, 253.53224826755454, 254.40944828966312, 249.4019220078299, 242.18695978065637, 237.014628315132, 235.88999910505217, 237.48875950474627, 242.3817401021698, 249.5306581992908, 262.81508560089065]"
960,"[239.0497531884585, 252.93783645834364, 254.79387746023494, 253.8031723147119, 250.6511949667425, 245.4863714028783, 242.14119845772407, 243.72973070532402, 246.929008022015, 253.94296220254085, 261.33237818146574, 273.44727356507906]"
970,"[238.7553495840662, 254.4762869074373, 256.82712467333243, 257.4971261896964, 252.21611443939216, 245.33887342781404, 241.02863715137346, 240.53050266632698, 241.02786217256138, 244.913168734555, 252.19115031585804, 265.4575542671198]"
980,"[239.51417600597358, 254.5624449145664, 258.39017633970445, 263.0176882311273, 262.2182595239203, 259.7646128677623, 256.73910677048883, 255.87896251692268, 255.68818469931577, 257.33168265236725, 260.66999255691127, 270.98419467792786]"
990,"[237.352907007084, 250.61084255448202, 252.56865730385945, 253.53624237268207, 249.99917340700986, 244.4835477200313, 240.4468646932867, 238.47002984767911, 237.87429573589017, 241.077500645118, 248.44534020909063, 262.7355498099471]"
